date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,16537433000.0,19392305000.0,18735073000.0,16308801000.0,15339713000.0,15280044000.0,15341647000.0,14077843000.0,13013868000.0,12458877000.0,11207589000.0,10057512000.0,11015263000.0,10843195000.0,10457942000.0,9783050000.0,9097267000.0,8449300000.0,8258927000.0,8220668000.0,8369857000.0,7981700000.0,6614000000.0,6005200000.0,5720500000.0,5261900000.0,4858400000.0
,costOfRevenue,10882592000.0,13076036000.0,12751286000.0,11402403000.0,10740106000.0,10724192000.0,10747886000.0,9857923000.0,9235777000.0,8852837000.0,7954645000.0,7047750000.0,7742773000.0,7625972000.0,7182447000.0,6718964000.0,6267544000.0,5826684000.0,5704749000.0,5699174000.0,5672057000.0,5497600000.0,4542200000.0,4119800000.0,3952500000.0,3611500000.0,3306300000.0
,grossProfit,5654841000.0,6316269000.0,5983787000.0,4906398000.0,4599607000.0,4555852000.0,4593761000.0,4219920000.0,3778091000.0,3606040000.0,3252944000.0,3009762000.0,3272490000.0,3217223000.0,3275495000.0,3064086000.0,2829723000.0,2622616000.0,2554178000.0,2521494000.0,2697800000.0,2484100000.0,2071800000.0,1885400000.0,1768000000.0,1650400000.0,1552100000.0
,grossProfitRatio,0.341941884208994,0.325710069019645,0.319389574836458,0.300843575195994,0.299849612570978,0.298156994835879,0.29943075864019,0.2997561487225,0.290312687972554,0.289435396143649,0.290244761830577,0.299255123931247,0.297086869373886,0.296704338527528,0.313206460697525,0.313203551039809,0.311051989570054,0.310394470547856,0.30926269235701,0.306726168724975,0.322323308510528,0.311224425874187,0.31324463259752,0.313961233597549,0.309063893016345,0.313650962580057,0.31946731434217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,4386739000.0,4934167000.0,4615290000.0,3705136000.0,3370833000.0,3277390000.0,3314030000.0,3019036000.0,2648430000.0,2594372000.0,2366667000.0,2219935000.0,2383712000.0,2291669000.0,2405354000.0,2355022000.0,2193804000.0,2050873000.0,1948442000.0,1951559000.0,1958747000.0,1766100000.0,1413400000.0,1261000000.0,1172300000.0,1096400000.0,1039800000.0
,SellingAndMarketingExpenses,4386739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,58138000.0,66011000.0,67822000.0,31115000.0,25652000.0,20929000.0,18601000.0,13039000.0,16183000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4683158000.0,5219360000.0,4874072000.0,3886759000.0,3529835000.0,3431438000.0,3469535000.0,3161684000.0,2754860000.0,2696556000.0,2466596000.0,2338809000.0,2472410000.0,2379371000.0,2478777000.0,2355022000.0,2193804000.0,2050873000.0,1948442000.0,1951559000.0,2051050000.0,1856100000.0,1482700000.0,1319900000.0,1222700000.0,1139600000.0,1077200000.0
,costAndExpenses,15565750000.0,18295396000.0,17625358000.0,15289162000.0,14269941000.0,14155630000.0,14217421000.0,13019607000.0,11990637000.0,11549393000.0,10421241000.0,9386559000.0,10215183000.0,10005343000.0,9661224000.0,9073986000.0,8461348000.0,7877557000.0,7653191000.0,7650733000.0,7723107000.0,7353700000.0,6024900000.0,5439700000.0,5175200000.0,4751100000.0,4383500000.0
,interestExpense,93713000.0,95711000.0,101925000.0,41486000.0,21084000.0,21662000.0,25088000.0,26971000.0,20482000.0,27036000.0,28061000.0,27885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,272842000.0,270288000.0,241635000.0,167691000.0,147487000.0,141675000.0,148313000.0,133957000.0,98383000.0,88936000.0,89332000.0,90411000.0,88698000.0,87702000.0,73423000.0,65529000.0,62207000.0,69013000.0,70151000.0,85793000.0,92303000.0,90000000.0,69300000.0,58900000.0,50400000.0,43200000.0,37400000.0
,EBITDA,1244525000.0,1367197000.0,1351350000.0,1187330000.0,1217259000.0,1266089000.0,1272539000.0,1192193000.0,1121614000.0,998420000.0,875680000.0,761364000.0,888778000.0,925554000.0,870141000.0,774593000.0,698126000.0,640756000.0,675887000.0,655728000.0,739053000.0,718000000.0,658400000.0,624400000.0,595700000.0,554000000.0,512300000.0
,EBITDARatio,0.0752550289999663,0.0705020367614886,0.0721294227142857,0.0728030221228403,0.0793534403153436,0.0828589891495077,0.0829467005726308,0.0846857718188788,0.0861860593637495,0.0801372386933429,0.0781327723563025,0.0757010282463496,0.080686044445784,0.0853580517550408,0.0832038464164364,0.0791770460132576,0.0767401902131706,0.0758353946480774,0.0818371442198242,0.0797657805910663,0.088299358041601,0.0899557738326422,0.0995464166918657,0.1039765536535,0.104134253998776,0.105285163153994,0.105446237444426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,971683000.0,1096909000.0,1109715000.0,1019639000.0,1069772000.0,1124414000.0,1124226000.0,1058236000.0,1023231000.0,909484000.0,786348000.0,670953000.0,800080000.0,837852000.0,796718000.0,709064000.0,635919000.0,571743000.0,605736000.0,569935000.0,646750000.0,628000000.0,589100000.0,565500000.0,545300000.0,510800000.0,474900000.0
,operatingIncomeRatio,0.0587565796940795,0.0565641371667783,0.0592319549542188,0.0625207824903866,0.0697387232733754,0.073587091764919,0.0732793552087335,0.0751703226126332,0.0786262009112126,0.0729988746176722,0.0701621017687212,0.0667116280845601,0.0726337628071159,0.077269845280842,0.0761830578138605,0.0724788281773067,0.0699022024966399,0.0676674990827642,0.0733431836847571,0.0693295240727396,0.0772713321147542,0.0786799804552915,0.0890686422739643,0.0941683873975888,0.0953238353290796,0.0970752009730326,0.097748229869916
