Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Cash and cash equivalents,463690.0,297389.0,1911170.0,5874258.0,9282534.0,452436.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,560099.0
Cash and short-term investments,463690.0,297389.0,1911170.0,5874258.0,9282534.0,1012535.0
Receivables,0.0,0.0,15804.0,0.0,37071.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,812461.0,557806.0,2140582.0,7444342.0,9581981.0,1242779.0
Property Plant & Equipment Net,6303.0,8927.0,12659.0,14896.0,7996.0,28373535.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,48463268.0,50638814.0,48559607.0,28039685.0,30568045.0,31000073.0
Total assets,49275729.0,51196620.0,50700189.0,35484027.0,40150026.0,32242852.0
Payables,980310.0,927962.0,873127.0,175801.0,233200.0,15393453.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,1077597.0,1029555.0,1089228.0,559900.0,233200.0,15393453.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,0.0,1291066.0
Total liabilities,1945987.0,2000513.0,2134161.0,1577840.0,1527697.0,16684519.0
Other comprehensive income,94764730,90695497,84050214,65143383,64572546,60149.0
Retained earnings (deficit),-47700188.0,-41730140.0,-35661986.0,-31322384.0,-25980212.0,-20749005.0
Total shareholders equity,47329742.0,49196107.0,48566028.0,33906187.0,38622329.0,15558333.0
Investments,0.0,0.0,0.0,0.0,0.0,560099.0
Net Debt,-463690.0,-297389.0,-1911170.0,-5874258.0,-9282534.0,-1012535.0
Other Assets,0.0,0.0,0.0,0.0,0.0,230244.0
Other Liabilities,868390.0,970958.0,1044933.0,1017940.0,1294497.0,0.0
