Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,1681000.0,1273000.0,1360000.0,1020000.0,919000.0
Stock-based compensation,684000.0,779000.0,894000.0,1455000.0,1610000.0
Operating Cash Flow,-84648000.0,28783000.0,56219000.0,29095000.0,-32052000.0
Capital Expenditure,-2488000.0,-684000.0,-210000.0,-468000.0,-417000.0
Acquisitions and disposals,25073000.0,0.0,-35051000.0,0.0,0.0
Investment purchases and sales,-344975000.0,-254019000.0,42463000.0,-106998000.0,-84660000.0
Investing Cash flow,-322390000.0,-264446000.0,7202000.0,-105380000.0,-85077000.0
Issuance (repayment) of debt,224018000.0,25000000.0,49274000.0,0.0,-7000000.0
Issuance (buybacks) of shares,9629000.0,62506000.0,595000.0,491000.0,1712000.0
Dividend payments,-5753000.0,-5118000.0,-2554000.0,-3114000.0,0.0
Financing Cash Flow,404675000.0,266998000.0,-58599000.0,83481000.0,188050000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2363000.0,31335000.0,4822000.0,7196000.0,70921000.0
Free Cash Flow,-87136000.0,28099000.0,56009000.0,28627000.0,-32469000.0
Net Cash/Marketcap,0.1082,0.0391,0.0391,0.0391,0.0391
