date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,225769000.0,427041000.0,447254000.0,93031000.0,139972000.0,66114000.0,58684000.0,27678000.0,25254000.0,19888000.0,11739000.0,20492000.0,25861000.0,23778000.0,19627000.0,20195000.0,21242000.0,11017000.0,11251000.0,9527000.0,7482000.0,5872000.0,3900000.0,4242000.0
,depreciationAndAmortization,36290000.0,39107000.0,43995000.0,24678000.0,20791000.0,17519000.0,15752000.0,15915000.0,5539000.0,5991000.0,7603000.0,6993000.0,6860000.0,7168000.0,8435000.0,10294000.0,11564000.0,7105000.0,3691000.0,2545000.0,2209000.0,3335000.0,3400000.0,1390000.0
,deferredIncomeTax,-48492000.0,81176000.0,56903000.0,81383000.0,-890000.0,339000.0,-12179000.0,-3507000.0,719000.0,-64000.0,118000.0,26000.0,-1640000.0,-2528000.0,1271000.0,1886000.0,3261000.0,-1897000.0,613000.0,-1172000.0,1897000.0,-1124000.0,-1500000.0,-1057000.0
,stockBasedCompensation,23010000.0,0.0,6000.0,149000.0,404000.0,909000.0,3029000.0,901000.0,695000.0,521000.0,558000.0,247000.0,768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-107513000.0,-159868000.0,-130125000.0,-113147000.0,16572000.0,-68406000.0,7357000.0,37299000.0,-28411000.0,1993000.0,-9111000.0,-7160000.0,-9858000.0,2617000.0,5935000.0,-7356000.0,-786000.0,208000.0,-47667000.0,1728000.0,-653000.0,992000.0,900000.0,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-107513000.0,-159868000.0,-130125000.0,-113147000.0,16572000.0,-68406000.0,7357000.0,37299000.0,-28411000.0,2059000.0,-9785000.0,-5624000.0,-9273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,5879000.0,56878000.0,-281000.0,46055000.0,5926000.0,41143000.0,-10540000.0,24915000.0,10017000.0,-1186000.0,2822000.0,1057000.0,-41000.0,10253000.0,1933000.0,-1075000.0,1202000.0,2613000.0,52583000.0,2502000.0,2572000.0,3158000.0,1100000.0,1462000.0
,netCashProvidedByOperatingActivites,391838000.0,438069000.0,394775000.0,242605000.0,198899000.0,91756000.0,74502000.0,127664000.0,22624000.0,25026000.0,26478000.0,21861000.0,20687000.0,40305000.0,36842000.0,23827000.0,35908000.0,16198000.0,17369000.0,14669000.0,13507000.0,12233000.0,8600000.0,6287000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-20058000.0,-23705000.0,-24015000.0,-8259000.0,-4155000.0,-8047000.0,-6180000.0,-2584000.0,-2355000.0,-1853000.0,-3465000.0,-8152000.0,-8852000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1565000.0
,acquisitionsNet,0.0,-1362000000.0,-482000000.0,275000000.0,-347000000.0,854000000.0,278000000.0,278000000.0,5000000.0,127000000.0,0.0,0.0,0.0,0.0,0.0,-3000000.0,183000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-383699000.0,-249389000.0,-1019242000.0,-3141844000.0,-1727589000.0,-1307234000.0,-755879000.0,-580337000.0,-659480000.0,-775330000.0,-720295000.0,-853636000.0,-733822000.0,-283105000.0,-186772000.0,-301183000.0,-412424000.0,-482689000.0,-249958000.0,-107902000.0,-81734000.0,-41303000.0,-93500000.0,-58154000.0
,salesMaturitiesOfInvestments,1464476000.0,1956595000.0,709995000.0,2864027000.0,1218827000.0,1074928000.0,708596000.0,723533000.0,564947000.0,581965000.0,809496000.0,806162000.0,733554000.0,281679000.0,373058000.0,160899000.0,231991000.0,274153000.0,163336000.0,108212000.0,67401000.0,36309000.0,78100000.0,73729000.0
,otherInvestingActivites,9370000.0,99932000.0,-69152000.0,-150832000.0,-9904000.0,-28225000.0,-53313000.0,-26414000.0,4405000.0,0.0,301000.0,-1368000.0,0.0,-102983000.0,-164315000.0,-112513000.0,98196000.0,-4128000.0,-57417000.0,-38831000.0,-17909000.0,-25537000.0,-105000000.0,-58495000.0
,netCashUsedForInvestingActivites,618411000.0,1032750000.0,-1062559000.0,-1409294000.0,-2210144000.0,-636759000.0,-784034000.0,-266707000.0,-403098000.0,-291473000.0,62629000.0,-63775000.0,15702000.0,-115662000.0,18643000.0,-259106000.0,-88333000.0,-216295000.0,-146640000.0,-40903000.0,-33948000.0,-32876000.0,-123100000.0,-43870000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3269723000.0,-4156954000.0,-3531455000.0,-3802743000.0,-1023689000.0,-329728000.0,-226904000.0,-26140000.0,-217000.0,-56743000.0,-1238000.0,-4152000.0,-157786000.0,-14161000.0,-19843000.0,0.0,0.0,0.0,0.0,-7459000.0,-17144000.0,0.0,0.0,0.0
