date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,11526000000.0,11529000000.0,11537000000.0,11404000000.0,11106920000.0,11024486000.0,11686135000.0,10914922000.0,10128223000.0,10654770000.0,10310947000.0,9644303000.0,11203156000.0,10034170000.0,9840304000.0,9625477000.0,8345259000.0,7937516000.0,9524372000.0,14811134000.0,11409082000.0,2869000000.0,2819200000.0,2733800000.0
,costOfRevenue,726000000.0,6806000000.0,7084000000.0,6917000000.0,6813007000.0,7033633000.0,7951352000.0,7408278000.0,6710036000.0,5186067000.0,5203126000.0,4961037000.0,6780678000.0,5684616000.0,4103055000.0,3922163000.0,3040759000.0,2710455000.0,4412552000.0,9443340000.0,6580839000.0,1051900000.0,956300000.0,927500000.0
,grossProfit,10800000000.0,4723000000.0,4453000000.0,4487000000.0,4293913000.0,3990853000.0,3734783000.0,3506644000.0,3418187000.0,5468703000.0,5107821000.0,4683266000.0,4422478000.0,4349554000.0,5737249000.0,5703314000.0,5304500000.0,5227061000.0,5111820000.0,5367794000.0,4828243000.0,1817100000.0,1862900000.0,1806300000.0
,grossProfitRatio,0.937011972930765,0.409662589990459,0.385975556903874,0.393458435636619,0.386597994763625,0.361999008389144,0.319590951157076,0.321270642153925,0.337491285490061,0.513263355285942,0.495378455538565,0.485599218523101,0.394752871423017,0.433474218595061,0.583035747676088,0.592522739392552,0.635630362101404,0.658526042656166,0.536709401942721,0.362416139101841,0.423192944007239,0.633356570233531,0.660790295119183,0.660728656083108
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,3000000.0,3373000.0,3851000.0,6923000.0,8292000.0,7365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127400000.0,150100000.0,141800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9410000000.0,16000000.0,-14000000.0,7000000.0,2981000.0,3514000.0,4866000.0,2921000.0,3213000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,9410000000.0,2619000000.0,2488000000.0,2300000000.0,2083431000.0,1994192000.0,1793576000.0,1667381000.0,1602869000.0,3687101000.0,3487852000.0,3214694000.0,3031687000.0,2998481000.0,4560255000.0,4610595000.0,4231284000.0,4141814000.0,6544153000.0,3641916000.0,3439817000.0,1360300000.0,1353200000.0,1328600000.0
,costAndExpenses,10136000000.0,9425000000.0,9572000000.0,9217000000.0,8896438000.0,9027825000.0,9744928000.0,9075659000.0,8312905000.0,8873168000.0,8690978000.0,8175731000.0,9812365000.0,8683097000.0,8663310000.0,8532758000.0,7272043000.0,6852269000.0,10956705000.0,13085256000.0,10020656000.0,2412200000.0,2309500000.0,2256100000.0
,interestExpense,0.0,710000000.0,627000000.0,604000000.0,594709000.0,544859000.0,505220000.0,505885000.0,542180000.0,591098000.0,548621000.0,521855000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1959000000.0,1765000000.0,1642000000.0,1479000000.0,1303203000.0,1124524000.0,1019045000.0,977863000.0,926053000.0,890619000.0,858882000.0,818052000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,4075000000.0,3869000000.0,3607000000.0,3666000000.0,3513685000.0,3121185000.0,2960252000.0,2817126000.0,2741371000.0,2672221000.0,2478851000.0,2286624000.0,2317559000.0,2243939000.0,2062804000.0,1897532000.0,1829146000.0,1925412000.0,-366560000.0,2483424000.0,2063788000.0,799800000.0,885400000.0,867400000.0
