date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,693616000.0,589464000.0,529675000.0,548441000.0,383881000.0,282358000.0,268500000.0,231500000.0,178500000.0,169325000.0,188600000.0,135300000.0,210200000.0,462200000.0,369200000.0,237495000.0,177800000.0,98300000.0,78684000.0,73433000.0,0.0
,costOfRevenue,405696000.0,351968000.0,319336000.0,332844000.0,281199000.0,196620000.0,191100000.0,189200000.0,153200000.0,148367000.0,190800000.0,134500000.0,173900000.0,215500000.0,184100000.0,130102000.0,90800000.0,49900000.0,39628000.0,38385000.0,28243000.0
,grossProfit,287920000.0,237496000.0,210339000.0,215597000.0,102682000.0,85738000.0,77400000.0,42300000.0,25300000.0,20958000.0,-2300000.0,800000.0,36300000.0,246700000.0,185100000.0,107393000.0,87000000.0,48400000.0,39056000.0,35048000.0,-28243000.0
,grossProfitRatio,0.415099997693248,0.402901619098028,0.397109548307925,0.393108830302621,0.267483933823242,0.303649976271258,0.288268156424581,0.182721382289417,0.141736694677871,0.12377380776613,-0.0121951219512195,0.00591278640059128,0.172692673644148,0.533751622674167,0.501354279523294,0.452190572433104,0.489313835770529,0.492370295015259,0.496365207666107,0.47727860771043,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,89034000.0,81499000.0,74976000.0,73807000.0,57453000.0,44184000.0,42700000.0,42100000.0,40100000.0,43544000.0,55400000.0,57500000.0,65500000.0,61000000.0,46600000.0,27638000.0,20600000.0,15600000.0,14809000.0,14619000.0,11995000.0
,GeneralAndAdministrativeExpenses,115098000.0,98699000.0,90251000.0,86539000.0,73444000.0,42390000.0,51400000.0,53200000.0,49200000.0,46705000.0,66800000.0,78400000.0,95200000.0,92600000.0,71500000.0,44454000.0,30200000.0,22200000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,750000.0,602000.0,160000.0,810000.0,-2615000.0,567000.0,3887000.0,5719000.0,88000.0,0.0,72309000.0,8780000.0,13557000.0,293000.0,204000.0,0.0,2033000.0,1484000.0,0.0,0.0,0.0
