date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,2461275000.0,2352717000.0,2027877000.0,1807732000.0,1810394000.0,1779149000.0,1756212000.0,1652432000.0,1576871000.0,1566768000.0,1401461000.0,1399946000.0,1293145000.0,1001270000.0,707933000.0,539545000.0,427005000.0,375695000.0,224113000.0,166359000.0,134764000.0,84600000.0,58600000.0,44200000.0,30600000.0,20300000.0
,costOfRevenue,1672711000.0,1534896000.0,1328074000.0,1215560000.0,1210771000.0,1171444000.0,1144757000.0,1042061000.0,980532000.0,956908000.0,815776000.0,767387000.0,705611000.0,548407000.0,389032000.0,291592000.0,234970000.0,176353000.0,108104000.0,83449000.0,65898000.0,41600000.0,28400000.0,21800000.0,16200000.0,8900000.0
,grossProfit,788564000.0,817821000.0,699803000.0,592172000.0,599623000.0,607705000.0,611455000.0,610371000.0,596339000.0,609860000.0,585685000.0,632559000.0,587534000.0,452863000.0,318901000.0,247953000.0,192035000.0,199342000.0,116009000.0,82910000.0,68866000.0,43000000.0,30200000.0,22400000.0,14400000.0,11400000.0
,grossProfitRatio,0.320388416572711,0.347607043261047,0.34509144292282,0.327577317876765,0.331211327478991,0.341570604822868,0.348166963897297,0.369377378312693,0.378178684242402,0.389247163587717,0.417910309312924,0.451845285461011,0.454345027046464,0.452288593486272,0.450467770255095,0.45955944360526,0.449725413051369,0.530595296716752,0.517636192456484,0.498380009497532,0.51101184292541,0.508274231678487,0.515358361774744,0.506787330316742,0.470588235294118,0.561576354679803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,491930000.0,504074000.0,465636000.0,429722000.0,434552000.0,432668000.0,433845000.0,394681000.0,378016000.0,373295000.0,341314000.0,344318000.0,330052000.0,255238000.0,178572000.0,127727000.0,102060000.0,78777000.0,51647000.0,45591000.0,36732000.0,28800000.0,21500000.0,15200000.0,10800000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-48000.0,356000.0,-732000.0,-139000.0,1109000.0,-824000.0,1647000.0,-1365000.0,-941000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,505040000.0,512226000.0,473798000.0,481170000.0,455303000.0,444394000.0,465705000.0,456049000.0,429980000.0,395666000.0,365224000.0,369019000.0,348876000.0,265853000.0,212719000.0,134261000.0,113566000.0,85517000.0,52680000.0,50640000.0,44224000.0,33700000.0,24500000.0,16900000.0,11700000.0,9300000.0
,costAndExpenses,2177751000.0,2047122000.0,1801872000.0,1696730000.0,1666074000.0,1615838000.0,1610462000.0,1498110000.0,1410512000.0,1352574000.0,1181000000.0,1136406000.0,1054487000.0,814260000.0,601751000.0,425853000.0,348536000.0,261870000.0,160784000.0,134089000.0,110122000.0,75300000.0,52900000.0,38700000.0,27900000.0,18200000.0
,interestExpense,19805000.0,19206000.0,27149000.0,25358000.0,24819000.0,42768000.0,50685000.0,51376000.0,56731000.0,58624000.0,50263000.0,44923000.0,41051000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10387000.0,8152000.0,8162000.0,10563000.0,10306000.0,11726000.0,15521000.0,22954000.0,22407000.0,22371000.0,23910000.0,24701000.0,18824000.0,10615000.0,11175000.0,6534000.0,6836000.0,3680000.0,1033000.0,5049000.0,7492000.0,4900000.0,3000000.0,1700000.0,900000.0,600000.0
,EBITDA,293911000.0,313747000.0,234167000.0,121565000.0,154626000.0,175037000.0,161271000.0,177276000.0,188766000.0,236565000.0,244371000.0,288241000.0,257482000.0,197625000.0,117357000.0,120226000.0,85305000.0,117505000.0,64362000.0,37319000.0,32134000.0,14200000.0,8700000.0,7200000.0,3600000.0,2700000.0
,EBITDARatio,0.119414124793044,0.133355180414814,0.115473966123192,0.0672472468264101,0.0854101372408437,0.0983824289028069,0.0918288908172817,0.107281873021099,0.119709221616733,0.150989170062192,0.174368748042222,0.205894370211422,0.199113015168446,0.197374334595064,0.165774162244167,0.222828494379523,0.199775178276601,0.312767005150454,0.287185482323649,0.224328109690489,0.238446469383515,0.167848699763593,0.148464163822526,0.16289592760181,0.117647058823529,0.133004926108374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,283524000.0,305595000.0,226005000.0,111002000.0,144320000.0,163311000.0,145750000.0,154322000.0,166359000.0,214194000.0,220461000.0,263540000.0,238658000.0,187010000.0,106182000.0,113692000.0,78469000.0,113825000.0,63329000.0,32270000.0,24642000.0,9300000.0,5700000.0,5500000.0,2700000.0,2100000.0
,operatingIncomeRatio,0.115193954352927,0.129890250293597,0.111449067177151,0.061404013426769,0.0797174537697319,0.0917916374626296,0.0829911195231555,0.0933908324215459,0.105499435274033,0.136710731901596,0.157307980742953,0.188250118218846,0.184556256258966,0.186772798545847,0.149988770123726,0.210718290411365,0.183765998056229,0.302971825549981,0.282576200398906,0.193978083542219,0.182852987444718,0.109929078014184,0.0972696245733788,0.124434389140271,0.0882352941176471,0.103448275862069
,totalOtherIncomeExpensesNet,-5008000.0,-2700000.0,3488000.0,-2507000.0,3882000.0,-20153000.0,493000.0,-76574000.0,-112864000.0,-2443000.0,-57181000.0,0.0,-661000.0,-1002000.0,-23159000.0,-3316000.0,-3473000.0,-3060000.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0
,incomeBeforeTax,262446000.0,288450000.0,207792000.0,87105000.0,127803000.0,105386000.0,101411000.0,31811000.0,3114000.0,153127000.0,117440000.0,227025000.0,205631000.0,149790000.0,79165000.0,97187000.0,74055000.0,109629000.0,58612000.0,27914000.0,13871000.0,5300000.0,4600000.0,5600000.0,2900000.0,1900000.0
,incomeBeforeTaxRatio,0.106630100252918,0.12260293099425,0.102467753221719,0.0481846866681566,0.0705940253889485,0.0592339371238721,0.0577441675606362,0.0192510191039631,0.00197479692378134,0.0977343167590862,0.0837982648107939,0.162166969297387,0.159016196946205,0.149600007989853,0.111825554113172,0.180127700191828,0.173428882565778,0.291803191418571,0.26152878235533,0.167793747257437,0.102928081683536,0.0626477541371158,0.0784982935153584,0.126696832579186,0.0947712418300654,0.0935960591133005
,incomeTaxExpense,51764000.0,71724000.0,57181000.0,-20857000.0,42283000.0,39333000.0,42604000.0,42405000.0,40100000.0,49224000.0,45550000.0,83999000.0,80196000.0,57669000.0,37141000.0,40819000.0,31177000.0,44838000.0,23704000.0,11445000.0,5917000.0,2300000.0,2000000.0,2300000.0,1200000.0,800000.0
,netIncome,210682000.0,216726000.0,150611000.0,107962000.0,85520000.0,66053000.0,58807000.0,-10594000.0,-36986000.0,103903000.0,71890000.0,143026000.0,125435000.0,92121000.0,42024000.0,56368000.0,42878000.0,59469000.0,37162000.0,16469000.0,2561000.0,3000000.0,2600000.0,3300000.0,1700000.0,700000.0
,netIncomeRatio,0.0855987242384536,0.0921173264782802,0.074270283651326,0.0597223482241837,0.0472383359644365,0.0371261766158989,0.0334851373296618,-0.00641115640462058,-0.0234553111827156,0.066316774404379,0.0512964684711169,0.102165369235671,0.0969999497349485,0.0920041547235012,0.059361549751177,0.104473213541039,0.100415685998993,0.158290634690374,0.165818136386555,0.0989967479968021,0.0190035914635956,0.0354609929078014,0.0443686006825939,0.0746606334841629,0.0555555555555556,0.0344827586206897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.92,5.89,4.06,2.79,2.09,1.62,1.48,-0.27,-0.92,2.53,1.58,2.86,2.55,2.14,1.06,1.38,1.02,1.45,1.16,0.613333,0.16,0.271111,0.24,0.324444,0.2,0.12012
,EPSDiluted,5.67,5.69,3.93,2.75,2.05,1.58,1.44,-0.27,-0.92,2.39,1.51,2.7,2.34,2.0,1.04,1.35,1.01,1.41,1.086667,0.56,0.142222,0.262222,0.226667,0.311111,0.186667,0.106773
,weightedAverageShsOut,34198000.0,36774000.0,37098000.0,38697000.0,40943000.0,40846000.0,39726000.0,39188000.0,40316000.0,41131000.0,45557000.0,49963000.0,49193000.0,43047196.0,39645283.0,40846377.0,42037255.0,41013103.0,32036207.0,26851630.0,14026056.0,11065574.0,10833333.0,10171233.0,8500000.0,5827506.0
,weightedAverageShsOutDil,35484000.0,38111000.0,38318000.0,39192000.0,41709000.0,41729000.0,40729000.0,39188000.0,40316000.0,43473000.0,47471000.0,53044000.0,53603000.0,46060500.0,40407692.0,41754074.0,42453465.0,42176596.0,34198160.0,29408929.0,18007031.0,11440678.0,11470588.0,10607143.0,9107143.0,6555965.0
