date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY
,revenue,0.0,4123974000.0,3951852000.0,3920733000.0,3926885000.0,3778505000.0,3749000000.0,3751000000.0,3046500000.0,2773356000.0,2573800000.0,2600800000.0,2414900000.0,2036700000.0,1888700000.0,1715869000.0,1551300000.0,1453000000.0,1652200000.0,1629000000.0,1620000000.0
,costOfRevenue,2196142000.0,2155709000.0,2066828000.0,2009473000.0,2026367000.0,1963153000.0,1950600000.0,1972200000.0,1617800000.0,1473201000.0,1346800000.0,1390200000.0,1264000000.0,1039000000.0,949600000.0,861583000.0,779400000.0,720200000.0,910400000.0,888800000.0,900200000.0
,grossProfit,-2196142000.0,1968265000.0,1885024000.0,1911260000.0,1900518000.0,1815352000.0,1798400000.0,1778800000.0,1428700000.0,1300155000.0,1227000000.0,1210600000.0,1150900000.0,997700000.0,939100000.0,854286000.0,771900000.0,732800000.0,741800000.0,740200000.0,719800000.0
,grossProfitRatio,0.0,0.477273862541325,0.476997620356228,0.487475173647377,0.483975975868914,0.480441867881609,0.479701253667645,0.474220207944548,0.468964385360249,0.468802057867796,0.476727018416349,0.465472162411566,0.476582881278728,0.48986104973732,0.497220310266321,0.497873672174274,0.497582672597177,0.504335856847901,0.448977121413872,0.45438919582566,0.444320987654321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,6148000.0,1464236000.0,0.0,11000.0,-1531000.0,-7080000.0,0.0,1000.0,-18000.0,0.0,-21000.0,13000.0,0.0,5000.0,-13000.0,-20000.0,624100000.0,642500000.0
,SellingAndMarketingExpenses,1693387000.0,1575122000.0,1507256000.0,1503867000.0,0.0,1381527000.0,1368289000.0,1375131000.0,1107480000.0,0.0,935999000.0,926418000.0,894800000.0,787821000.0,759387000.0,0.0,632895000.0,601013000.0,613020000.0,0.0,0.0
,otherExpenses,-74000.0,2248000.0,0.0,0.0,-6646000.0,0.0,15400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1693387000.0,1742837000.0,1672680000.0,1750257000.0,1605105000.0,1517473000.0,1523000000.0,1443600000.0,1210200000.0,1111129000.0,1021100000.0,1004300000.0,968200000.0,853000000.0,820600000.0,755000000.0,689600000.0,654900000.0,714600000.0,734400000.0,710100000.0
,costAndExpenses,3889529000.0,3898546000.0,3739508000.0,3759730000.0,3631472000.0,3480626000.0,3473600000.0,3415800000.0,2828000000.0,2584330000.0,2367900000.0,2394500000.0,2232200000.0,1892000000.0,1770200000.0,1616583000.0,1469000000.0,1375100000.0,1625000000.0,1623200000.0,1610300000.0
,interestExpense,-38790000.0,-38847000.0,35686000.0,36557000.0,34905000.0,26815000.0,28288000.0,28875000.0,23411000.0,10172000.0,4500000.0,-11587000.0,-6137000.0,-3450000.0,-4923000.0,0.0,-660000.0,-1922000.0,-22167000.0,-32200000.0,-68400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,141384000.0,144228000.0,144124000.0,146719000.0,140869000.0,132175000.0,129000000.0,118500000.0,102700000.0,94638000.0,85100000.0,80900000.0,73300000.0,66100000.0,64300000.0,59344000.0,56700000.0,53900000.0,74000000.0,73800000.0,67100000.0
,EBITDA,462872000.0,369656000.0,356468000.0,307722000.0,436282000.0,430054000.0,404400000.0,453700000.0,321200000.0,283664000.0,291000000.0,287200000.0,256000000.0,210800000.0,182800000.0,158630000.0,139000000.0,131800000.0,101200000.0,79600000.0,76700000.0
,EBITDARatio,0.0,0.0896358706432194,0.0902027707515362,0.0784858341539707,0.111101292754944,0.113815913965973,0.107868765004001,0.120954412156758,0.105432463482685,0.102281856350213,0.113062398010723,0.110427560750538,0.106008530373929,0.103500761035008,0.0967861492031556,0.0924487825119517,0.0896022690646554,0.0907088781830695,0.0612516644474035,0.0488643339472069,0.0473456790123457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,321488000.0,225428000.0,212344000.0,161003000.0,295413000.0,297879000.0,275400000.0,335200000.0,218500000.0,189026000.0,205900000.0,206300000.0,182700000.0,144700000.0,118500000.0,99286000.0,82300000.0,77900000.0,27200000.0,5800000.0,9600000.0
,operatingIncomeRatio,0.0,0.0546628082524284,0.0537327814908048,0.0410645152322283,0.0752283298339524,0.0788351477634673,0.073459589223793,0.0893628365769128,0.0717216477925488,0.0681578564021352,0.0799984458776906,0.0793217471547216,0.075655306637956,0.0710463003878824,0.0627415682744745,0.0578633916691775,0.0530522787339651,0.0536132140399174,0.0164628979542428,0.00356046654389196,0.00592592592592593
,totalOtherIncomeExpensesNet,0.0,-2248000.0,-7252000.0,1909000.0,-31523000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,200711000.0,212083000.0,197161000.0,149293000.0,249537000.0,293031000.0,268100000.0,322400000.0,208800000.0,191966000.0,210400000.0,207800000.0,190100000.0,153100000.0,123400000.0,105623000.0,91100000.0,85900000.0,10700000.0,-26400000.0,-58700000.0
,incomeBeforeTaxRatio,0.0,0.0514268518666703,0.0498907853836632,0.0380778288141529,0.0635457875644436,0.077552100632393,0.0715124033075487,0.0859504132231405,0.0685376661742984,0.0692179438918047,0.0817468334757945,0.0798984927714549,0.0787196157190774,0.075170619138803,0.0653359453592418,0.0615565640500528,0.0587249403725907,0.0591190640055059,0.00647621353347052,-0.0162062615101289,-0.0362345679012346
,incomeTaxExpense,48393000.0,47545000.0,40001000.0,-827000.0,85761000.0,103840000.0,92315000.0,91479000.0,72651000.0,68538000.0,73333000.0,74047000.0,67744000.0,54970000.0,45304000.0,39861000.0,35071000.0,33063000.0,4593000.0,-8100000.0,-16500000.0
,netIncome,152318000.0,164538000.0,157160000.0,150120000.0,163776000.0,189191000.0,175700000.0,230900000.0,136100000.0,123428000.0,137000000.0,130300000.0,119200000.0,94600000.0,81000000.0,61231000.0,50800000.0,14700000.0,-17000000.0,-14300000.0,5000000.0
,netIncomeRatio,0.0,0.0398979237017498,0.0397686957912391,0.0382887587601604,0.0417063397578488,0.0500703320493158,0.0468658308882369,0.0615569181551586,0.0446742163138027,0.0445049247193653,0.053228689097832,0.0500999692402338,0.0493602219553605,0.0464476849806059,0.042886641605337,0.0356851251465001,0.0327467285502482,0.0101169993117688,-0.0102893112214018,-0.00877839165131983,0.00308641975308642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.719220708086617,0.77622,0.74261,0.71338,0.785787,0.88674,0.8245,1.08966,0.65527,0.605123,0.6612,0.62464,0.5687,0.45437,0.38886,0.293333,0.2231,0.06344,-0.07334,-0.06319,0.02187
,EPSDiluted,0.719220708086617,0.77622,0.74261,0.71338,0.78,0.88674,0.8245,1.08966,0.65527,0.6,0.6612,0.62464,0.5687,0.45437,0.38886,0.284444,0.2231,0.06344,-0.07334,-0.06319,0.02187
,weightedAverageShsOut,211782000.0,211606000.0,211016000.0,209573000.0,208422801.0,210793000.0,209683000.0,207935000.0,136670000.0,203971779.0,91420000.0,92200000.0,93036000.0,90970000.0,60822000.0,208544625.0,43833000.0,44960000.0,29836000.0,226300000.0,228600000.0
,weightedAverageShsOutDil,211782000.0,211606000.0,211016000.0,209573000.0,210354000.0,210793000.0,209683000.0,207935000.0,136670000.0,205321500.0,91420000.0,92200000.0,93036000.0,90970000.0,60822000.0,214579125.0,43833000.0,44960000.0,29836000.0,226300000.0,228600000.0
