Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,133821000.0,139474000.0,126983000.0,104038000.0
Stock-based compensation,5267000.0,4138000.0,5302000.0,5294000.0
Operating Cash Flow,127128000.0,68848000.0,17373000.0,22422000.0
Capital Expenditure,-34433000.0,-25687000.0,-19120000.0,-16556000.0
Acquisitions and disposals,-66463000.0,-54853000.0,-800196000.0,-2411000.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-100920000.0,-79988000.0,-819416000.0,-10664000.0
Issuance (repayment) of debt,-64147000.0,-181225000.0,672328000.0,-6242000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-67020000.0,121945000.0,808353000.0,-8568000.0
Effect of forex changes on cash,-3073000.0,2714000.0,-1781000.0,-1161000.0
Net cash flow / Change in cash,-43885000.0,113519000.0,4529000.0,2029000.0
Free Cash Flow,92695000.0,43161000.0,-1747000.0,5866000.0
Net Cash/Marketcap,-0.7176,-0.7602,-0.8772,-0.8772
