date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,13382000000.0,11908000000.0,7869000000.0,8698000000.0,18470000000.0,14581000000.0,13411000000.0,13967000000.0,10984000000.0,657000000.0,1083000000.0,100000000.0,88000000.0,96000000.0,109000000.0,119000000.0
,costOfRevenue,1047000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302000000.0,250000000.0,0.0
,grossProfit,12335000000.0,11908000000.0,7869000000.0,8698000000.0,18470000000.0,14581000000.0,13411000000.0,13967000000.0,10984000000.0,657000000.0,1083000000.0,100000000.0,88000000.0,-206000000.0,-141000000.0,119000000.0
,grossProfitRatio,0.921760573905246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.14583333333333,-1.29357798165138,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,459000000.0,2541000000.0,946000000.0,2644000000.0,1639000000.0,1329000000.0,1946000000.0,1076000000.0,974000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,-504000000.0,-485000000.0,146000000.0,-50000000.0,110000000.0,51000000.0,335000000.0,12000000.0,149000000.0,255000000.0,-216000000.0,-551000000.0,-50000000.0,442000000.0,423000000.0,352000000.0
,SellingAndMarketingExpenses,1588000000.0,1560000000.0,1294000000.0,1226000000.0,1206000000.0,1039000000.0,911000000.0,1048000000.0,833000000.0,728000000.0,1082000000.0,1487000000.0,718000000.0,0.0,0.0,0.0
,otherExpenses,1209000000.0,2153000000.0,1819000000.0,2110000000.0,1943000000.0,1778000000.0,1718000000.0,839000000.0,-119000000.0,-43000000.0,51000000.0,-74000000.0,-6000000.0,-81000000.0,52000000.0,476000000.0
