date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,revenue,142688000.0,141514000.0,83096000.0,62390000.0,42067000.0,31402000.0,25864000.0,14611000.0,17288782.0,1953000.0,15336453.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,187000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.00131055169320475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,14846000.0,14693000.0,13503000.0,10762000.0,8293000.0,6462000.0,5550000.0,3844000.0,11598373.0,2506000.0,9047884.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,62708000.0,51497000.0,39154000.0,30470000.0,27170000.0,23250000.0,16068000.0,27496000.0,0.0,0.0,0.0
,costAndExpenses,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12038112.0,0.0,9732681.0
,interestExpense,92182000.0,64241000.0,76874000.0,65472000.0,45241000.0,0.0,0.0,56000.0,287126.0,295000.0,369540.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3580000.0,3593000.0,15253000.0,13171000.0,7658000.0,3950000.0,522000.0,340000.0,439739.0,431000.0,684797.0
,EBITDA,175399000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690409.0,0.0,6288569.0
,EBITDARatio,1.22924843014129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329138802259176,0.0,0.410040639775051
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,172000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250670.0,0.0,5603772.0
,operatingIncomeRatio,0.00120542722583539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303703869942949,0.0,0.365389050519048
,totalOtherIncomeExpensesNet,-79808000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446204.0,0.0,-8476765.0
,incomeBeforeTax,79980000.0,90017000.0,43942000.0,31920000.0,14897000.0,8152000.0,9796000.0,-12885000.0,3804466.0,-5012000.0,14080537.0
,incomeBeforeTaxRatio,0.560523660013456,0.636099608519298,0.52881005102532,0.511620451995512,0.354125561604108,0.259601299280301,0.378750386637798,-0.881869824105126,0.220054021156609,-2.5663082437276,0.918109096021094
,incomeTaxExpense,-2779000.0,8097000.0,2144000.0,885000.0,141000.0,118000.0,26000.0,-251000.0,0.0,0.0,0.0
,netIncome,82416000.0,81564000.0,41577000.0,30856000.0,14652000.0,7958000.0,9607000.0,-10459000.0,3804466.0,-5012000.0,14080537.0
,netIncomeRatio,0.577595873514241,0.576367002558051,0.500348993934726,0.494566436928995,0.348301519005396,0.253423348831285,0.371442932261058,-0.715830538635275,0.220054021156609,-2.5663082437276,0.918109096021094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.13,1.25,0.75,0.57,0.32,0.21,0.43,-0.68,0.6,-0.33132,0.930799
,EPSDiluted,1.1,1.24,0.75,0.57,0.32,0.21,0.43,-0.68,0.6,-0.33132,0.930799
,weightedAverageShsOut,75400321.0,63916440.0,52780449.0,50361672.0,40290717.0,30761151.0,20656826.0,15716250.0,15127372.0,15127372.0,15127372.0
,weightedAverageShsOutDil,84843939.0,64771491.0,52780449.0,50361672.0,40290717.0,30761151.0,20656826.0,15716250.0,15127372.0,15127372.0,15127372.0
