date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY
,revenue,2744000.0,2494500000.0,1797700000.0,1755700000.0,1634200000.0,1631600000.0
,costOfRevenue,1662000.0,1490700000.0,966800000.0,944400000.0,921800000.0,875400000.0
,grossProfit,1081000.0,1003800000.0,830900000.0,811300000.0,712400000.0,756200000.0
,grossProfitRatio,0.393950437317784,0.402405291641612,0.462201702175001,0.462094890926696,0.435931954473137,0.463471439078205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,35000.0,32800000.0,22400000.0,22000000.0,26600000.0,24900000.0
,GeneralAndAdministrativeExpenses,483000.0,515700000.0,421700000.0,349600000.0,352600000.0,426300000.0
,SellingAndMarketingExpenses,0.0,127300000.0,112900000.0,116100000.0,102400000.0,132300000.0
,otherExpenses,0.0,-2400000.0,7000000.0,-6700000.0,300000.0,18400000.0
,operatingExpenses,518000.0,719000000.0,568500000.0,498900000.0,484400000.0,583500000.0
,costAndExpenses,2180000.0,2209700000.0,1535300000.0,1443300000.0,1406200000.0,1458900000.0
,interestExpense,-195000.0,226000000.0,98400000.0,53100000.0,54300000.0,77900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,111000.0,43200000.0,11500000.0,11200000.0,2800000.0,41800000.0
,EBITDA,157000.0,328000000.0,273900000.0,323600000.0,230800000.0,214500000.0
,EBITDARatio,5.72157434402332e-05,0.131489276408098,0.152361350614674,0.18431394885231,0.141231183453678,0.131466045599412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,46000.0,284800000.0,262400000.0,312400000.0,228000000.0,172700000.0
,operatingIncomeRatio,0.0167638483965015,0.114171176588495,0.145964287700951,0.17793472688956,0.139517806877983,0.105847021328757
,totalOtherIncomeExpensesNet,0.0,800000.0,4600000.0,14000000.0,-8000000.0,-95500000.0
,incomeBeforeTax,67000.0,73100000.0,175200000.0,273300000.0,165700000.0,-700000.0
,incomeBeforeTaxRatio,0.0244169096209913,0.029304469833634,0.0974578628247205,0.155664407358888,0.10139517806878,-0.000429026722235842
,incomeTaxExpense,20000.0,8400000.0,81700000.0,71800000.0,38000000.0,3300000.0
,netIncome,47000.0,51100000.0,93500000.0,201500000.0,127700000.0,-4000000.0
,netIncomeRatio,0.0171282798833819,0.020485067147725,0.0520109028202703,0.114769037990545,0.0781422102557826,-0.0024515812699191
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.000691176470588235,0.59,1.56,3.27,2.06,-0.06
,EPSDiluted,0.000691176470588235,0.58,1.52,3.22,2.04,-0.06
,weightedAverageShsOut,68000000.0,66400000.0,59800000.0,61700000.0,61900000.0,62200000.0
,weightedAverageShsOutDil,68000000.0,67300000.0,61400000.0,62600000.0,62500000.0,62200000.0
