date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1857594000000.0,1822540697000.0,1783282337000.0,1698360794000.0,1558897708000.0,1498371715000.0,1297966299000.0,1197226510000.0,1075689894000.0,969550671000.0,838258327000.0,776544195000.0,781789468000.0,628284364912.15,546087856192.08,492300207213.82,419002225574.24,384064208598.72,345890492265.6,343561796340.77,316542647050.0,290404449721.62,287057680434.0
,costOfRevenue,984036000000.0,908318190000.0,860011392000.0,798738655000.0,741819916000.0,685075251000.0,604536815000.0,536696634000.0,493087247000.0,450563274000.0,383812866000.0,365098371000.0,369739160000.0,295281873620.22,260027687491.52,235830072684.92,201834446059.12,189203923567.12,170621759085.3,168536681395.88,113909560150.0,104874008467.41,100048472208.0
,grossProfit,873558000000.0,914222507000.0,923270945000.0,899622139000.0,817077792000.0,813296464000.0,693429484000.0,660529876000.0,582602647000.0,518987397000.0,454445461000.0,411445824000.0,412050308000.0,333002491291.93,286060168700.56,256470134528.9,217167779515.12,194860285031.6,175268733180.3,175025114944.89,202633086900.0,185530441254.21,187009208226.0
,grossProfitRatio,0.47026314684479,0.501619803884138,0.517736830474758,0.529700251076333,0.524138170071644,0.542786850457865,0.534243057415468,0.551716713990905,0.541608367104358,0.535286512116704,0.542130565677041,0.529842121864036,0.527060448964759,0.530018746111074,0.523835433176052,0.520962881531975,0.518297436767771,0.507363822686209,0.506717406518696,0.509442891523617,0.640144665461121,0.63886914071757,0.651469098277609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,367688451000.0,136975243000.0,152376458000.0,142514649000.0,155322295000.0,128135799000.0,110014716000.0,93289698000.0,85387566000.0,199468329000.0,172539654000.0,78220615000.0,290984615000.0,231618028759.33,206325344891.44,189966014896.84,158689445713.96,148997621616.48,123899136289.2,131372768792.51,125357757150.0,112138169472.27,110518661160.0
,SellingAndMarketingExpenses,337101549000.0,327543973000.0,314391183000.0,290227129000.0,270835822000.0,277599722000.0,240848630000.0,221701175000.0,186588731000.0,150071122000.0,129079325000.0,195370246000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-11410000000.0,12040564000.0,9814791000.0,2445617000.0,4032924000.0,1323569000.0,21940209000.0,1485096000.0,5044566000.0,-6734379000.0,1056513000.0,4199238000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1671003000000.0,1614317155000.0,1542749307000.0,1469648939000.0,1363390142000.0,1299766676000.0,1143145335000.0,1014150709000.0,900086255000.0,800102725000.0,685431845000.0,641524271000.0,660723775000.0,526900400387.52,464739613862.16,425796087581.76,360523336217.52,338201545183.6,308296111606.5,299909450188.39,277046367400.0,251787720905.01,242462431194.0
,interestExpense,25263000000.0,27720203000.0,23560662000.0,24166313000.0,20307238000.0,23101329000.0,22957482000.0,24084226000.0,17054879000.0,14410911000.0,10668587000.0,12442847000.0,12274343000.0,8730577722.07,7617678336.16,7416065930.12,5906666713.92,5661117707.04,3832853052.0,6207534673.76,6868918200.0,0.0,7610276229.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59114869000.0,48076195399.89,3532481342.24,2526776525.42,2207777795.44,2176575501.52,16288905009.9,2357567736.51,37779050100.0,34775542965.33,31895297826.0
,EBITDA,166743000000.0,216949988000.0,255326757000.0,227294327000.0,199660036000.0,202546216000.0,187999157000.0,193123829000.0,188163770000.0,170859727000.0,157230003000.0,142644263000.0,180180562000.0,149460159924.52,84880723672.16,69030896157.48,60686667152.16,48039238916.64,53883285669.0,46009913888.89,77275329750.0,73392271781.94,76490547066.0
,EBITDARatio,0.0897628868310298,0.119037115800548,0.143177976758035,0.133831590909888,0.128077701939889,0.135177549050304,0.144841323803893,0.161309349055426,0.1749238056893,0.176225680730822,0.187567481211553,0.183691107239556,0.230471974073716,0.237886167906499,0.155434190139369,0.140221139755681,0.144836145127843,0.125081269853064,0.155781343731254,0.133920343818595,0.244122965641953,0.252724336188007,0.266464032421479
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,186591000000.0,208223542000.0,240533030000.0,228711855000.0,195507566000.0,198605039000.0,154820964000.0,183075801000.0,175603639000.0,169447946000.0,152826482000.0,135019924000.0,121065693000.0,101383964524.63,81348242329.92,66504119632.06,58478889356.72,45862663415.12,37594380659.1,43652346152.38,39496279650.0,38616728816.61,44595249240.0
,operatingIncomeRatio,0.100447675864586,0.11424904933138,0.134882191680677,0.134666235706805,0.125413980017219,0.13254724245779,0.119279648569674,0.152916594705207,0.163247456334288,0.174769561889149,0.182314302259237,0.173872813510633,0.154857155225836,0.161366365592762,0.148965484962747,0.135088546901983,0.139567013699211,0.119414052099394,0.10868867893088,0.127058207918678,0.124773960216998,0.132975678759839,0.155352921310368
,totalOtherIncomeExpensesNet,-17724000000.0,-7999406000.0,225444524000.0,-13122099000.0,-10552126000.0,7290653000.0,23465348000.0,363713000.0,-5131202000.0,17578673000.0,3053938000.0,28435806000.0,-9458945000.0,4212151410.26,-1282215114.88,-125643666.64,1888333348.44,18950059419.68,-2129683011.6,8846001285.52,-5151688650.0,11155108635.36,1841977686.0
,incomeBeforeTax,143603000000.0,185621574000.0,458211348000.0,196474395000.0,170328270000.0,190640106000.0,167465421000.0,167609458000.0,161110230000.0,179692557000.0,147592719000.0,153088840000.0,99903067000.0,98047311125.63,69869009171.04,57236354418.18,52363333752.24,59504756137.84,29501441122.8,45523463130.81,30910131900.0,48374272588.77,45031507113.0
,incomeBeforeTaxRatio,0.0773059129174621,0.101847697725238,0.256948290516265,0.11568472122891,0.109261992705425,0.1272315167802,0.129021393798145,0.139998117816486,0.149773862242867,0.185335911133622,0.176070686381622,0.197141181385047,0.127787685929788,0.156055627994721,0.127944630847942,0.116263112587561,0.124971493123876,0.154934395878612,0.0852912750783177,0.132504439130527,0.0976491862567812,0.166575521260577,0.156872678149274
,incomeTaxExpense,35408000000.0,39975914000.0,136126817000.0,48365976000.0,30246383000.0,50114516000.0,46673500000.0,34704907000.0,37133330000.0,44890356000.0,27656049000.0,11723673000.0,14085385000.0,16668326755.9,14242278935.92,9119464492.6,5875555602.56,4976813308.72,7436599474.2,7146067386.36,5151688650.0,7192694619.81,4750363506.0
,netIncome,96152000000.0,130141692000.0,306890792000.0,129607353000.0,118457488000.0,120808135000.0,106238450000.0,123036008000.0,114432733000.0,122751594000.0,110699515000.0,128037473000.0,82630703000.0,79199203485.04,55862619477.6,48201853880.48,45217222583.96,54087990392.32,22064841648.6,38377395744.45,25758443250.0,41181577968.96,40281143607.0
,netIncomeRatio,0.0517615797639312,0.0714067412674078,0.172093215769904,0.0763132035653904,0.0759879800913788,0.0806262783731205,0.081849929448746,0.102767527257645,0.106380782824385,0.126606682529953,0.132058950605569,0.164881115362661,0.10569431590245,0.126056301745013,0.102296029556737,0.0979115043507275,0.107916425794613,0.140830593378287,0.0637914083849897,0.111704491457439,0.081374321880651,0.141807668609887,0.1403242147923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,520.439797826524,704.42,1661.1,701.52,641.18,653.9,575.04,741.62,716.690155,768.794216,693.390943,799.537545,583.457759,528.501619,331.616175,301.890022,283.216646,338.712019,138.112288,242.592455,159.857689,276.673609,257.205826
,EPSDiluted,520.439797826524,704.42,1661.1,701.52,641.18,653.9,575.04,741.62,716.690155,768.794216,693.390943,799.537545,583.457759,528.501619,331.616175,301.890022,283.216646,338.712019,138.112288,242.592455,159.857689,276.673609,257.205826
,weightedAverageShsOut,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,165903208.0,159666922.0,159668215.0,159666922.0,160417440.0,159666987.0,159666987.0,159666987.0,159666987.0,159667990.0,159667990.0,159665483.0,159665483.0,159665483.0,158918038.0,156610541.0
,weightedAverageShsOutDil,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,184751436.0,165903208.0,159666922.0,159668215.0,159666922.0,160417440.0,159666987.0,159666987.0,159666987.0,159666987.0,159667990.0,159667990.0,159665483.0,159665483.0,159665483.0,158918038.0,156610541.0
