date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,4883000000.0,5907000000.0,5686000000.0,5237000000.0,4743000000.0,5153000000.0,3666000000.0,3495000000.0,3610000000.0,3556000000.0
,costOfRevenue,4393000000.0,5305000000.0,5148000000.0,4698000000.0,4227000000.0,4703000000.0,3183000000.0,3024000000.0,3132000000.0,3239000000.0
,grossProfit,490000000.0,602000000.0,538000000.0,539000000.0,516000000.0,450000000.0,483000000.0,471000000.0,478000000.0,317000000.0
,grossProfitRatio,0.100348146631169,0.101912984594549,0.0946183608863876,0.102921519954172,0.108791903858318,0.0873277702309334,0.131751227495908,0.134763948497854,0.132409972299169,0.0891451068616423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,39000000.0,48000000.0,40000000.0,36000000.0,32000000.0,35000000.0,38000000.0,36000000.0,36000000.0,33000000.0
,GeneralAndAdministrativeExpenses,237000000.0,276000000.0,247000000.0,248000000.0,254000000.0,245000000.0,200000000.0,210000000.0,212000000.0,216000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-9000000.0,-1000000.0,2000000.0,70000000.0,-1000000.0,-131000000.0,-2000000.0,-24000000.0,1000000.0,-104000000.0
,operatingExpenses,0.0,324000000.0,287000000.0,284000000.0,286000000.0,280000000.0,238000000.0,246000000.0,248000000.0,249000000.0
