Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,721000.0,811000.0,832000.0,713000.0,767000.0,646000.0
Stock-based compensation,1541000.0,1437000.0,472000.0,301000.0,0.0,0.0
Operating Cash Flow,16754000.0,9476000.0,8608000.0,6819000.0,7648000.0,2505000.0
Capital Expenditure,-2399000.0,-3426000.0,-873000.0,-1814000.0,-576000.0,-536000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-796000.0,45071000.0,-5806000.0,-77902000.0,-42763000.0,-35150000.0
Investing Cash flow,-94835000.0,-70956000.0,-61549000.0,-74963000.0,-39903000.0,-58979000.0
Issuance (repayment) of debt,41181000.0,-23017000.0,-7565000.0,18186000.0,-1751000.0,-8473000.0
Issuance (buybacks) of shares,-215000.0,-594000.0,0.0,37625000.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,59005000.0,98464000.0,43182000.0,79050000.0,26457000.0,48481000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-19076000.0,36984000.0,-9759000.0,10906000.0,-5798000.0,-7993000.0
Free Cash Flow,14355000.0,6050000.0,7735000.0,5005000.0,7072000.0,1969000.0
Net Cash/Marketcap,-0.1501,-0.0085,-0.0085,-0.0085,-0.0085,-0.0085
