Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,7780000.0,27860000.0,5562000.0,1984000.0,311108.0,1037327.0
Short-term investments,0.0,0.0,0.0,1984000.0,,
Cash and short-term investments,7780000.0,27860000.0,5562000.0,3968000.0,,
Receivables,10933000.0,9022000.0,4317000.0,4411000.0,1355375.0,934628.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,31149000.0,40041000.0,9879000.0,6395000.0,,
Property, Plant & Equipment Net,636212000.0,680564000.0,552908000.0,449671000.0,284113990.0,166848098.0
Goodwill and Intangible Assets,20839000.0,17984000.0,15730000.0,13120000.0,7529851.0,4336699.0
Long-term investments,84018000.0,20782000.0,19300000.0,12136000.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,,,,,,
Total assets,786613000.0,767999000.0,603060000.0,485619000.0,305213699.0,185938373.0
Payables,7435000.0,4978000.0,4374000.0,1787000.0,279458.0,1529353.0
Short-term debt,0.0,0.0,0.0,0.0,,
Total current liabilities,9412000.0,4978000.0,4374000.0,1787000.0,,
Long-term debt,370479000.0,487013000.0,335188000.0,307136000.0,,
Total debt,378685000.0,491249000.0,336935000.0,307136000.0,142300791.0,89336688.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,,,,,,
Total liabilities,401628000.0,513641000.0,358730000.0,328257000.0,156022434.0,98597593.0
Other comprehensive income,-2806000.0,968000.0,-509000.0,8000.0,0.0,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,,
Total shareholders equity,337476000.0,254157000.0,244330000.0,157362000.0,149191265.0,87340780.0
Investments,88608000.0,23941000.0,19300000.0,12136000.0,8665274.0,9540842.0
Net Debt,362699000.0,,,,,
Other Assets,12436000.0,,,,,
Other Liabilities,1977000.0,0.0,0.0,0.0,,
