date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,2477800000.0,2846400000.0,2745100000.0,2585300000.0,2405400000.0,2485600000.0,2654600000.0,2496900000.0,2227800000.0,2119000000.0,10995000000.0,10904500000.0,11694800000.0,9003300000.0,7807900000.0,7427300000.0,6764100000.0,5626600000.0,4985300000.0,4675700000.0,4829400000.0,4632200000.0,4492700000.0,8777100000.0,8718100000.0,8884000000.0,23620000000.0
,costOfRevenue,1695600000.0,1936300000.0,1857900000.0,1768100000.0,1647200000.0,1676500000.0,1788200000.0,1697100000.0,1547600000.0,1464000000.0,7820000000.0,7843800000.0,8439400000.0,6435000000.0,5618400000.0,5389900000.0,4466400000.0,3683500000.0,3211900000.0,3044500000.0,2993500000.0,3084700000.0,2970300000.0,6512900000.0,7050600000.0,7246000000.0,22115000000.0
,grossProfit,782200000.0,910100000.0,887200000.0,817200000.0,758200000.0,809100000.0,866400000.0,799800000.0,680200000.0,655000000.0,3175000000.0,3060700000.0,3255400000.0,2568300000.0,2189500000.0,2037400000.0,2297700000.0,1943100000.0,1773400000.0,1631200000.0,1835900000.0,1547500000.0,1522400000.0,2264200000.0,1667500000.0,1638000000.0,1505000000.0
,grossProfitRatio,0.315683267414642,0.319737211916807,0.323194054861389,0.31609484392527,0.315207449904382,0.325514966205343,0.326376855270097,0.320317193319716,0.30532363766945,0.309108069844266,0.288767621646203,0.280682287129167,0.278363033142935,0.285262070574123,0.280421111950717,0.274312334226435,0.339690424446711,0.345341769452245,0.355725833951818,0.348867549243963,0.380150743363565,0.334074521825482,0.338860818661384,0.25796675439496,0.19126873974834,0.184376407023863,0.0637171888230313
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,84900000.0,97900000.0,98400000.0,93700000.0,80800000.0,78900000.0,76600000.0,67300000.0,62700000.0,66000000.0,253000000.0,258100000.0,244300000.0,182300000.0,160900000.0,177600000.0,634000000.0,559400000.0,519100000.0,424700000.0,391200000.0,264400000.0,267600000.0,496900000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,200700000.0,254100000.0,259100000.0,264000000.0,276200000.0,258300000.0,300100000.0,297700000.0,221700000.0,664000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671300000.0,749800000.0,691400000.0,730000000.0,805300000.0,739400000.0,689000000.0,0.0
,SellingAndMarketingExpenses,146500000.0,165900000.0,168200000.0,169700000.0,170000000.0,183200000.0,219400000.0,216200000.0,180400000.0,167000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-142000000.0,0.0,-5900000.0,0.0,-1300000.0,0.0,-2900000.0,-1800000.0,-5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
