date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,8658559000.0,8420751000.0,7233151000.0,6210181000.0,5961621000.0,3463975000.0,2132949000.0,1216548000.0,732520000.0,433189000.0,252934000.0
,costOfRevenue,961170000.0,960292000.0,820288000.0,1358685000.0,2393165000.0,669121000.0,381498000.0,252236000.0,178240000.0,130565000.0,83897000.0
,grossProfit,7697389000.0,7460459000.0,6412863000.0,4851496000.0,3568456000.0,2794854000.0,1751451000.0,964312000.0,554280000.0,302624000.0,169037000.0
,grossProfitRatio,0.888991921173027,0.885961240274175,0.886593270346492,0.781216521708465,0.598571428811057,0.806834344936092,0.821140589859392,0.792662517220858,0.756675585649539,0.698595763050308,0.668304775158737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1364227000.0,1291054000.0,1135247000.0,878773000.0,571354000.0,273908000.0,158395000.0,81651000.0,42865000.0,16459000.0,6205000.0
,GeneralAndAdministrativeExpenses,381843000.0,317967000.0,314846000.0,281951000.0,306794000.0,193655000.0,129751000.0,82529000.0,83153000.0,46547000.0,17951000.0
,SellingAndMarketingExpenses,3246507000.0,3093345000.0,2435236000.0,1647519000.0,1536939000.0,1127484000.0,559070000.0,245228000.0,129796000.0,67500000.0,48712000.0
,otherExpenses,-15658000.0,-5442000.0,-11017000.0,8577000.0,13953000.0,13064000.0,2544000.0,2884000.0,5403000.0,509000.0,110000.0
,operatingExpenses,4549362000.0,4224667000.0,3543938000.0,2808243000.0,2415087000.0,1595047000.0,847216000.0,409408000.0,250411000.0,130506000.0,72758000.0
,costAndExpenses,5510532000.0,5184959000.0,4364226000.0,4166928000.0,4808252000.0,2264168000.0,1228714000.0,661644000.0,428651000.0,261071000.0,156655000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,170274000.0,118603000.0,101893000.0,88838000.0,69804000.0,56584000.0,41137000.0,31798000.0,24504000.0,35681000.0,52553000.0
,EBITDA,3318301000.0,3354395000.0,2970818000.0,2132091000.0,1223173000.0,1256391000.0,945372000.0,586702000.0,328373000.0,207799000.0,148832000.0
,EBITDARatio,0.383239405078836,0.398348674601588,0.410722519134469,0.343321877413879,0.205174565776657,0.362702098023225,0.44322297438898,0.482267859550137,0.448278545295692,0.479695929490361,0.588422276166905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3148027000.0,3235792000.0,2868925000.0,2043253000.0,1153369000.0,1199807000.0,904235000.0,554904000.0,303869000.0,172118000.0,96279000.0
,operatingIncomeRatio,0.363574008099962,0.384264063858437,0.396635574177838,0.329016658290636,0.193465669823694,0.34636710715291,0.423936531065675,0.456129967744799,0.414826898924261,0.397327725311585,0.380648706777262
,totalOtherIncomeExpensesNet,-16904000.0,-4757000.0,13685000.0,-1994000.0,7315000.0,13166000.0,2544000.0,2884000.0,5403000.0,509000.0,110000.0
,incomeBeforeTax,3668512000.0,3701006000.0,3241421000.0,2261541000.0,1248852000.0,1276191000.0,941461000.0,568456000.0,303869000.0,173794000.0,96279000.0
,incomeBeforeTaxRatio,0.423686204598248,0.439510205206163,0.448134015175406,0.364166680488057,0.2094819513015,0.368418074610816,0.441389362802392,0.467269684385655,0.414826898924261,0.401196706287556,0.380648706777262
,incomeTaxExpense,260945000.0,500361000.0,377890000.0,267082000.0,32629000.0,285542000.0,192781000.0,112294000.0,90988000.0,38348000.0,15853000.0
