Date,2018-12-31,2017-12-31,2016-12-31
Revenue,0.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,48769000.0,32617000.0,27881000.0
SG&A Expense,12475000.0,6471000.0,5777000.0
Operating Expenses,61244000.0,39088000.0,33658000.0
Operating Income,-61244000.0,-39088000.0,-33658000.0
Interest Expense,228000.0,901000.0,1345000.0
Earnings before Tax,0.0,-35377000.0,-34533000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-59925000.0,-35377000.0,-34533000.0
Preferred Dividends,0.0,18390000.0,14932000.0
Net Income Com,-59925000.0,-53767000.0,-49465000.0
EPS,-5.0,-56.1,-53.19
EPS Diluted,-5.0,-56.1,-53.19
Weighted Average Shs Out,11984293.0,27039000.0,27039000.0
Weighted Average Shs Out (Dil),11984293.0,958447.0,929982.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,0.0,,
EBIT Margin,0.0,0.0,0.0
Profit Margin,0.0,,
Free Cash Flow margin,0.0,0.0,0.0
EBITDA,-60682000.0,-34002000.0,-32985000.0
EBIT,-61244000.0,-34476000.0,-33188000.0
Consolidated Income,-59925000.0,-35377000.0,-34533000.0
Earnings Before Tax Margin,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0
