Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,11565000.0,16079000.0,58083409.0,13876090.0,9912674.0,4158953.0,4036091.0,3072839.0
Short-term investments,29127000.0,58774000.0,18931715.0,22632019.0,27159272.0,52194034.0,3989473.0,13685199.0
Cash and short-term investments,40692000.0,74853000.0,77015124.0,36508109.0,37071946.0,56352987.0,8025564.0,16758038.0
Receivables,3677000.0,3367000.0,2500000.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,47426000.0,79224000.0,80452560.0,38490140.0,37868764.0,56898491.0,8101748.0,16923371.0
Property, Plant & Equipment Net,154000.0,179000.0,261446.0,344734.0,237066.0,23068.0,29604.0,21114.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1377000.0,2717000.0,1871280.0,1237128.0,579117.0,37463.0,43999.0,35509.0
Total assets,48803000.0,81941000.0,82323840.0,39727268.0,38447881.0,56935954.0,8145747.0,16958880.0
Payables,6216000.0,11962000.0,5311093.0,2545894.0,3003612.0,1494435.0,1087346.0,1179040.0
Short-term debt,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,18521000.0,28142000.0,39559988.0,3982698.0,4175233.0,2817004.0,1412901.0,1720997.0
Long-term debt,0.0,13158000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Total debt,0.0,13158000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Deferred revenue,12958000.0,26691000.0,51700954.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2883000.0,25803000.0,20975306.0,1204224.0,1058699.0,1000000.0,65068717.0,64977158.0
Total liabilities,21404000.0,53945000.0,60535294.0,5186922.0,5233932.0,3817004.0,66481618.0,66698155.0
Other comprehensive income,-17000.0,-77000.0,-6145.0,-3907.0,-13297.0,11497.0,551.0,-4463.0
Retained earnings (deficit),-186629000.0,-168007000.0,-150632452.0,-120899011.0,-96750385.0,-74430494.0,-58807509.0,-50058270.0
Total shareholders equity,27399000.0,27996000.0,21788546.0,34540346.0,33213949.0,53118950.0,-58335871.0,-49739275.0
Investments,29127000.0,58774000.0,18931715.0,22632019.0,27159272.0,52194034.0,3989473.0,13685199.0
Net Debt,-40692000.0,-61695000.0,-76015124.0,-35508109.0,-36071946.0,-55352987.0,-7025564.0,-15758038.0
Other Assets,3057000.0,1004000.0,937436.0,1982031.0,796818.0,545504.0,76184.0,165333.0
Other Liabilities,12305000.0,16180000.0,33248895.0,1436804.0,1171621.0,1322569.0,325555.0,541957.0
