date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2015-08-31_FY,2014-08-31_FY,2013-09-30_FY,2013-08-31_FY,2012-08-31_FY
,revenue,645641000.0,362516000.0,107149000.0,34138000.0,124843000.0,104219000.0,46223000.0,0.0,24969213000.0
,costOfRevenue,9135000.0,0.0,0.0,0.0,209000.0,0.0,0.0,0.0,0.0
,grossProfit,636506000.0,362516000.0,107149000.0,34138000.0,124843000.0,104219000.0,46223000.0,0.0,24969213000.0
,grossProfitRatio,0.985851270287977,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,38618000.0,32965000.0,30545000.0,17875000.0,18995000.0,10139000.0,5688000.0,0.0,3556747000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,332740000.0,171966000.0,288179000.0,6522000.0,108226000.0,403000.0,-3094000.0,0.0,91718000.0
,operatingExpenses,371358000.0,204931000.0,318724000.0,5812000.0,127221000.0,7991000.0,3417000.0,0.0,3648465000.0
,costAndExpenses,380493000.0,204931000.0,318724000.0,5812000.0,127430000.0,7991000.0,3417000.0,0.0,3648465000.0
,interestExpense,0.0,11842000.0,0.0,0.0,245000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,179773000.0,112309000.0,46678000.0,18776000.0,65869000.0,32958000.0,13336000.0,0.0,6009510000.0
,EBITDA,454056000.0,269894000.0,-164897000.0,-120685000.0,63491000.0,76422000.0,32881000.0,0.0,17764001000.0
,EBITDARatio,0.703263888135977,0.744502311622108,-1.53895043350848,-3.53521002987873,0.508566759850372,0.733282798721922,0.7113558185319,0.0,0.71143615940158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,274283000.0,157585000.0,-211575000.0,-139461000.0,-2378000.0,43464000.0,19545000.0,0.0,11754491000.0
,operatingIncomeRatio,0.424822773027116,0.434698054706551,-1.97458679035735,-4.08521295916574,-0.0190479241927861,0.417044876653969,0.42284144257188,0.0,0.470759370749891
,totalOtherIncomeExpensesNet,23706000.0,-15202000.0,-7508000.0,6522000.0,32097000.0,403000.0,-3094000.0,0.0,37451000.0
,incomeBeforeTax,297989000.0,142383000.0,-219083000.0,-132939000.0,29719000.0,43867000.0,16451000.0,0.0,11791942000.0
,incomeBeforeTaxRatio,0.461539772102453,0.392763353893345,-2.04465743964013,-3.89416486027301,0.23805099204601,0.420911733944866,0.355905068905091,0.0,0.472259257830834
,incomeTaxExpense,37967000.0,-99000.0,106000.0,-10007000.0,11677000.0,15014000.0,6870000.0,0.0,0.0
,netIncome,260022000.0,142482000.0,-219189000.0,-122932000.0,18042000.0,28853000.0,9581000.0,0.0,12123942000.0
,netIncomeRatio,0.402734646653481,0.393036445287932,-2.04564671625493,-3.60103110902806,0.144517513997581,0.276849710705342,0.207277762153041,0.0,0.485555632049757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.07310134919398,0.691098237372091,-1.26134,-1.01268,0.190661043352984,0.378575077940635,0.0,0.0,269.609264391486
,EPSDiluted,1.06995690849797,0.689172645583513,-1.26134,-1.01268,0.189279672297948,0.370822794257263,0.0,0.0,259.191541712614
,weightedAverageShsOut,242308893.0,206167506.0,173774035.0,121392736.0,94628665.0,76214737.0,0.0,0.0,44968566.0
,weightedAverageShsOutDil,243021002.0,206743551.0,173774035.0,121392736.0,95319269.0,77808054.0,0.0,0.0,46775994.0
