date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,51106000.0,42966000.0,28394000.0,12376000.0,22005000.0,18916000.0,8690000.0,4150101.0,845556.0
,GeneralAndAdministrativeExpenses,18549000.0,11456000.0,8785000.0,6667000.0,6237000.0,5516000.0,3230000.0,1228701.0,685099.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-37000.0,-53000.0,-1000.0,-20000.0,-65000.0,-7000.0,1192000.0,152686.0,336050.0
,operatingExpenses,69655000.0,54422000.0,37179000.0,19043000.0,28242000.0,24432000.0,11920000.0,0.0,0.0
,costAndExpenses,69655000.0,54422000.0,37179000.0,19043000.0,28242000.0,24432000.0,11920000.0,5350985.0,1526474.0
,interestExpense,0.0,0.0,0.0,159000.0,464000.0,475000.0,117000.0,90611.0,320782.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,334000.0,278000.0,127000.0,126000.0,23000.0,11000.0,5000.0,9790.0,17902.0
,EBITDA,-67603000.0,-54144000.0,-37052000.0,-18917000.0,-28219000.0,-24421000.0,-11915000.0,-5169454.0,-1408572.0
,EBITDARatio,-39.3498253783469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.08572
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-67937000.0,-54422000.0,-37179000.0,-19043000.0,-28242000.0,-24432000.0,-11920000.0,-5350985.0,-1426474.0
,operatingIncomeRatio,-39.5442374854482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26474
,totalOtherIncomeExpensesNet,-37000.0,-53000.0,-1000.0,-20000.0,-65000.0,-7000.0,1192000.0,152686.0,336050.0
,incomeBeforeTax,-67475000.0,-54121000.0,-36726000.0,-18898000.0,-28643000.0,-24850000.0,-10833000.0,-5269855.0,-1408545.0
,incomeBeforeTaxRatio,-39.2753201396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.08545
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27817.0,0.0
,netIncome,-67475000.0,-54121000.0,-36726000.0,-18898000.0,-28643000.0,-24850000.0,-10833000.0,-5269855.0,-1408545.0
,netIncomeRatio,-39.2753201396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.08545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.8,-3.96,-3.6,-3.2,-5.88,-6.68,-8.68,-2.84,-1.782998
,EPSDiluted,-2.8,-3.96,-3.6,-3.2,-5.88,-6.68,-8.68,-2.84,-1.782998
,weightedAverageShsOut,27270055.0,13628194.0,10223851.0,5885184.0,4874535.0,3729945.0,1538167.0,1852205.0,2015864.0
,weightedAverageShsOutDil,27270055.0,13628194.0,10223851.0,5885184.0,4874535.0,3729945.0,1538167.0,1852205.0,2015864.0
