Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,0.0,50864000.0,38570000.0,47820000.0,153511000.0,102933000.0,86035000.0,32338000.0,47608000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0
Cash and short-term investments,0.0,50864000.0,38570000.0,47820000.0,153511000.0,102933000.0,86035000.0,32338000.0,49908000.0
Receivables,0.0,6849000.0,10469000.0,14504000.0,33301000.0,45517000.0,32665000.0,26843000.0,18641000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,40494000.0,35400000.0,47431000.0,79784000.0,516177000.0,425788000.0,412111000.0,377713000.0,356307000.0
Property Plant & Equipment Net,0.0,11503000.0,14568000.0,22736000.0,42193000.0,35467000.0,32626000.0,34975000.0,30642000.0
Goodwill and Intangible Assets,0.0,11167000.0,10358000.0,40635000.0,436148000.0,358095000.0,367364000.0,327034000.0,313754000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,845000.0,0.0
Total non-current assets,3496000.0,1854000.0,2264000.0,2157000.0,111220000.0,20812000.0,16462000.0,15149000.0,24593000.0
Total assets,0.0,101252000.0,101459000.0,149555000.0,777088000.0,637997000.0,590103000.0,488467000.0,467790000.0
Payables,0.0,2451000.0,1973000.0,4762000.0,12814000.0,10471000.0,10046000.0,8330000.0,5991000.0
Short-term debt,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0
Total current liabilities,0.0,19648000.0,20075000.0,32556000.0,169863000.0,144994000.0,133375000.0,114980000.0,92522000.0
Long-term debt,0.0,0.0,0.0,0.0,81250000.0,0.0,0.0,0.0,10000000.0
Total debt,0.0,0.0,0.0,0.0,96250000.0,0.0,0.0,0.0,10000000.0
Deferred revenue,2064000.0,2180000.0,2933000.0,3569000.0,101884000.0,91107000.0,85911000.0,75938000.0,65251000.0
Tax Liabilities,0.0,0.0,0.0,0.0,22415000.0,18892000.0,18288000.0,15248000.0,13339000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3496000.0,1854000.0,2264000.0,2157000.0,111220000.0,20812000.0,16462000.0,15149000.0,24593000.0
Total liabilities,0.0,21502000.0,22339000.0,34713000.0,281083000.0,165806000.0,149837000.0,130129000.0,117115000.0
Other comprehensive income,-17000.0,-112000.0,-91000.0,-76000.0,502000.0,15000.0,59000.0,108000.0,169000.0
Retained earnings (deficit),0.0,-397638000.0,-395627000.0,-352126000.0,-84769000.0,-64595000.0,-70771000.0,-52247000.0,-46922000.0
Total shareholders equity,0.0,79750000.0,79120000.0,114842000.0,496005000.0,472191000.0,440266000.0,-15416000.0,-23079000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0
Net Debt,0.0,-50864000.0,-38570000.0,-47820000.0,-57261000.0,-102933000.0,-86035000.0,-32338000.0,-39908000.0
Other Assets,0.0,8139000.0,4989000.0,7447000.0,74099000.0,63759000.0,59292000.0,51573000.0,42934000.0
Other Liabilities,0.0,17197000.0,18102000.0,27794000.0,142049000.0,134523000.0,123329000.0,106650000.0,86531000.0
