date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,2380071000.0,1362496000.0,1158794000.0,972046000.0,827216000.0,741961000.0,683261000.0,558396000.0,534630000.0,502801000.0,345091000.0,292222000.0,316191000.0,263195000.0,232525000.0,194040000.0,150848000.0,128210000.0,113688000.0,123334000.0,73810000.0,61800000.0,61300000.0,52700000.0,37900000.0,27800000.0,18700000.0,17200000.0,16600000.0,15000000.0,15100000.0,13900000.0,12400000.0,9800000.0,8700000.0
,costOfRevenue,1560521000.0,841147000.0,697506000.0,583693000.0,514403000.0,470363000.0,456545000.0,360830000.0,341889000.0,295902000.0,203535000.0,176104000.0,185985000.0,143754000.0,138987000.0,104877000.0,79558000.0,69408000.0,69732000.0,72181000.0,36550000.0,32000000.0,30100000.0,24400000.0,18100000.0,13800000.0,9500000.0,9600000.0,8700000.0,7900000.0,7100000.0,6000000.0,6300000.0,5400000.0,5900000.0
,grossProfit,819550000.0,521349000.0,461288000.0,388353000.0,312813000.0,271598000.0,226716000.0,197566000.0,192741000.0,206899000.0,141556000.0,116118000.0,130206000.0,119441000.0,93538000.0,89163000.0,71290000.0,58802000.0,43956000.0,51153000.0,37260000.0,29800000.0,31200000.0,28300000.0,19800000.0,14000000.0,9200000.0,7600000.0,7900000.0,7100000.0,8000000.0,7900000.0,6100000.0,4400000.0,2800000.0
,grossProfitRatio,0.344338467213793,0.382642591244305,0.398075930665847,0.399521216074136,0.378151534786561,0.36605428048105,0.331814635988297,0.353809841044707,0.360512878065204,0.411492817237834,0.41019904894651,0.39736227936295,0.411795402146171,0.453811812534433,0.40227072357811,0.459508348794063,0.472594929995757,0.458638171749474,0.386637112096263,0.414751812152367,0.504809646389378,0.482200647249191,0.508972267536705,0.537001897533207,0.522427440633245,0.503597122302158,0.491978609625668,0.441860465116279,0.475903614457831,0.473333333333333,0.529801324503311,0.568345323741007,0.491935483870968,0.448979591836735,0.32183908045977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,339073000.0,139163000.0,117244000.0,96810000.0,60354000.0,51260000.0,42523000.0,22689000.0,21410000.0,16079000.0,18763000.0,10205000.0,7734000.0,16065000.0,6894000.0,12634000.0,12100000.0,13096000.0,11346000.0,8118000.0,4040000.0,3300000.0,3300000.0,3000000.0,1700000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,440998000.0,233518000.0,208757000.0,176002000.0,160646000.0,143539000.0,137707000.0,110175000.0,99392000.0,92045000.0,71389000.0,58068000.0,60810000.0,55064000.0,48084000.0,41895000.0,34359000.0,28510000.0,21245000.0,24767000.0,17889000.0,13600000.0,14300000.0,12700000.0,9900000.0,7300000.0,6500000.0,5600000.0,5000000.0,5000000.0,5000000.0,4600000.0,3600000.0,2800000.0,2600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-13998000.0,2562000.0,5259000.0,10056000.0,1223000.0,6176000.0,3634000.0,7155000.0,7168000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,780071000.0,372681000.0,326001000.0,272812000.0,221000000.0,194799000.0,180230000.0,132864000.0,120802000.0,108124000.0,90152000.0,69675000.0,68544000.0,71129000.0,54978000.0,54529000.0,46459000.0,41606000.0,32591000.0,32885000.0,26929000.0,21500000.0,21500000.0,18900000.0,14100000.0,10700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2340592000.0,1213828000.0,1023507000.0,856505000.0,735403000.0,665162000.0,636775000.0,493694000.0,462691000.0,404026000.0,293687000.0,245779000.0,254529000.0,214883000.0,193965000.0,159406000.0,126017000.0,111014000.0,102323000.0,105066000.0,63479000.0,53500000.0,51600000.0,43300000.0,32200000.0,24500000.0,17800000.0,17000000.0,15300000.0,14400000.0,13400000.0,11500000.0,10500000.0,8600000.0,8500000.0
,interestExpense,89409000.0,22417000.0,18352000.0,6809000.0,3081000.0,3863000.0,4479000.0,1160000.0,212000.0,103000.0,87000.0,178000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
