Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-10-31,2010-12-31,2009-12-31
Revenue,581296000.0,596435000.0,704392000.0,847273000.0,741358000.0,1057360000.0,1489269000.0,1705581000.0,0.0,2124236000.0,1802401000.0
Revenue Growth,-0.0253824809073914,-0.153262671921317,-0.168636319108481,0.142866199595877,-0.298859423469774,-0.290014094162975,-0.126825990674146,0.0,-1,0.178559044297024,0.0916
Cost of Revenue,109897000.0,143344000.0,23911000.0,85453000.0,52917000.0,84680000.0,198121000.0,544708000.0,0.0,143201000.0,593398000.0
Gross Profit,471399000.0,453091000.0,680481000.0,761820000.0,688441000.0,972680000.0,1291148000.0,1160873000.0,0.0,1981035000.0,1209003000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,390707000.0,404965000.0,477725000.0,564211000.0,520361000.0,774432000.0,894185000.0,881735000.0,0.0,1095519000.0,916715000.0
Operating Expenses,509998000.0,562299000.0,712825000.0,853988000.0,761157000.0,1187364000.0,1474898000.0,1149646000.0,0.0,1734642000.0,983789000.0
Operating Income,71298000.0,34136000.0,-32344000.0,-92168000.0,-72716000.0,-214684000.0,-183750000.0,11227000.0,0.0,246393000.0,225214000.0
Interest Expense,681000.0,451000.0,584000.0,835000.0,491000.0,1354000.0,271000.0,155000.0,0.0,377000.0,225000.0
Earnings before Tax,74352000.0,36250000.0,-31366000.0,-94438000.0,-72504000.0,-221340000.0,-181712000.0,61030000.0,0.0,246877000.0,160823000.0
Income Tax Expense,18561000.0,67125000.0,-16550000.0,-147454000.0,3736000.0,-19672000.0,-46806000.0,42457000.0,0.0,80287000.0,79604000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47284000.0,0.0,0.0,65646000.0
Net Income,55181000.0,-31897000.0,-18712000.0,51885000.0,-178163000.0,-164263000.0,-142796000.0,18573000.0,0.0,157773000.0,81219000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,55181000.0,-31897000.0,-18712000.0,51885000.0,-178163000.0,-164263000.0,-142796000.0,18573000.0,0.0,157773000.0,81219000.0
EPS,0.79,-0.46,-0.27,0.76,-2.65,-2.46,-2.15,0.25,0.0,1.97,0.95
EPS Diluted,0.77,-0.46,-0.27,0.76,-2.65,-2.46,-2.15,0.25,0.0,1.95,0.94
Weighted Average Shs Out,69598000.0,68949000.0,68373000.0,67860000.0,67173000.0,66738000.0,66475000.0,75854861.0,0.0,79902000.0,86525966.0
Weighted Average Shs Out (Dil),71482000.0,68949000.0,68373000.0,68328000.0,67173000.0,66738000.0,66475000.0,74498000.0,0.0,80850000.0,85838000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.810944854257,0.759665344924,0.966054412884,0.8991434874,0.928621529679,0.919913747446,0.866967619685,0.6806,0.0,0.932587057182,0.6708
EBITDA Margin,0.13881396053,0.0806894296948,-0.0136245158946,-0.0793486869049,-0.0232829483192,-0.133856018764,-0.0684476746646,0.086,0.0,0.14970888357,0.127
EBIT Margin,0.122653519033,0.0572333950892,-0.0459176140558,-0.108781939233,-0.0980848658813,-0.203037754407,-0.123382679691,0.0359,0.0,0.11599134936,0.0894
Profit Margin,0.0949275412182,-0.0534794235751,-0.0265647537167,0.0612376412325,-0.240319791518,-0.155352008777,-0.0958832823352,0.011,0.0,0.0742728209107,0.045
Free Cash Flow margin,0.0980343921169,-0.0365320613311,0.0025312610024,-0.0393981632839,-0.177754876861,-0.0997200575017,-0.0367576307571,0.0892,0.0,0.0682485373565,0.1188
EBITDA,80692000.0,48126000.0,-9597000.0,-67230000.0,-17261000.0,-141534000.0,-101937000.0,146552000.0,0.0,318017000.0,228644000.0
EBIT,71298000.0,34136000.0,-32344000.0,-92168000.0,-72716000.0,-214684000.0,-183750000.0,61185000.0,0.0,246393000.0,161048000.0
Consolidated Income,55181000.0,-31897000.0,-18712000.0,51885000.0,-178163000.0,-164263000.0,-142796000.0,18573000.0,0.0,157773000.0,81219000.0
Earnings Before Tax Margin,0.127907296799,0.0607777880238,-0.0445291826142,-0.11146112292,-0.0977989041732,-0.209332677612,-0.122014223085,0.0358,0.0,0.116219195984,0.0892
Net Profit Margin,0.0949275412182,-0.0534794235751,-0.0265647537167,0.0612376412325,-0.240319791518,-0.155352008777,-0.0958832823352,0.0109,0.0,0.0742728209107,0.0451
