Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,14954123.7113,9509815.7656,9452088.4521,5311043.5664,6398422.8314
Stock-based compensation,1884536.0825,-4900634.2495,66031.941,-1485562.31,6554637.6267
Operating Cash Flow,-25955412.3711,13138628.813,-2388820.6388,-5849544.0729,-10238828.389
Capital Expenditure,-5717783.5052,-2334038.055,-7699324.3243,-5514944.2756,-1998873.451
Acquisitions and disposals,-2206185.567,0.0,0.0,0.0,0.0
Investment purchases and sales,372422.6804,625490.7883,2145884.5209,4240121.5805,6361622.2306
Investing Cash flow,-26940206.1856,-14747508.3056,-19768120.3931,-8097011.1449,-1490424.3335
Issuance (repayment) of debt,-14701030.9278,-2306251.8876,17911855.0369,-1868034.4478,-58271873.8265
Issuance (buybacks) of shares,0.0,127806100.8759,0.0,37029888.5512,141744273.3759
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-30909536.0825,90992751.4346,-14408169.5332,14968844.9848,59136687.9459
Effect of forex changes on cash,1196907.2165,2074599.8188,-1561117.9361,672745.694,734134.4348
Net cash flow / Change in cash,-84701288.6598,85973119.9034,-42309275.1843,1695035.461,48141569.6583
Free Cash Flow,-31673195.8763,10804590.7581,-10088144.9631,-11364488.3485,-12237701.84
Net Cash/Marketcap,,,,,
