date,,2020-08-02_FY,2019-07-28_FY,2018-07-29_FY,2017-07-30_FY,2016-07-31_FY,2015-08-02_FY,2014-08-03_FY,2013-07-28_FY,2012-07-29_FY,2011-07-31_FY,2010-08-01_FY,2009-08-02_FY,2008-08-03_FY,2007-07-29_FY,2006-07-30_FY,2005-07-31_FY,2004-08-01_FY,2003-08-03_FY,2002-07-28_FY,2001-07-29_FY,2000-07-30_FY,1999-08-01_FY,1998-08-02_FY,1997-08-03_FY,1996-07-28_FY,1995-07-30_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY,1988-07-31_FY,1987-07-31_FY,1986-07-31_FY
,revenue,8691000000.0,8107000000.0,6615000000.0,5837000000.0,7961000000.0,8082000000.0,8268000000.0,8052000000.0,7707000000.0,7719000000.0,7676000000.0,7586000000.0,7998000000.0,7867000000.0,7343000000.0,7548000000.0,7109000000.0,6678000000.0,6133000000.0,6664000000.0,6267000000.0,6424000000.0,6696000000.0,7964000000.0,7678000000.0,7278000000.0,6690000000.0,6586200000.0,6263200000.0,6204100000.0,6205800000.0,5672100000.0,4868900000.0,4490400000.0,4378700000.0
,costOfRevenue,5672000000.0,5390000000.0,4157000000.0,3401000000.0,5181000000.0,5287000000.0,5370000000.0,5140000000.0,4715000000.0,4616000000.0,4526000000.0,4558000000.0,4827000000.0,4571000000.0,4268000000.0,4491000000.0,4187000000.0,3805000000.0,3443000000.0,3146000000.0,2908000000.0,3050000000.0,3233000000.0,4305000000.0,4363000000.0,4264000000.0,3723000000.0,3785600000.0,3746900000.0,3886900000.0,4057300000.0,3809300000.0,3221900000.0,3035900000.0,3046700000.0
,grossProfit,3019000000.0,2717000000.0,2458000000.0,2436000000.0,2780000000.0,2795000000.0,2898000000.0,2912000000.0,2992000000.0,3103000000.0,3150000000.0,3028000000.0,3171000000.0,3296000000.0,3075000000.0,3057000000.0,2922000000.0,2873000000.0,2690000000.0,3518000000.0,3359000000.0,3374000000.0,3463000000.0,3659000000.0,3315000000.0,3014000000.0,2967000000.0,2800600000.0,2516300000.0,2317200000.0,2148500000.0,1862800000.0,1647000000.0,1454500000.0,1332000000.0
,grossProfitRatio,0.34737084340122,0.335142469470828,0.371579743008314,0.417337673462395,0.349202361512373,0.345830240039594,0.350507982583454,0.361649279682067,0.38821850265992,0.401995077082524,0.410369984366858,0.399156340627472,0.396474118529632,0.41896529808059,0.418766171864361,0.405007949125596,0.411028274018849,0.430218628331836,0.438610794064895,0.527911164465786,0.53598212861018,0.525217932752179,0.517174432497013,0.459442491210447,0.431753060692889,0.414124759549327,0.443497757847534,0.42522243478789,0.401759483969856,0.37349494688996,0.346208385703697,0.328414520195342,0.338269424305285,0.323913237128095,0.304199876675726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,92000000.0,88000000.0,91000000.0,93000000.0,124000000.0,117000000.0,121000000.0,128000000.0,125000000.0,129000000.0,123000000.0,114000000.0,115000000.0,112000000.0,99000000.0,95000000.0,93000000.0,88000000.0,77000000.0,63000000.0,64000000.0,66000000.0,71000000.0,77000000.0,84000000.0,88000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1520053000.0,543000000.0,277000000.0,276000000.0,641000000.0,592000000.0,573000000.0,677000000.0,611000000.0,612000000.0,605000000.0,591000000.0,608000000.0,604000000.0,617000000.0,1756000000.0,542000000.0,507000000.0,1490000000.0,2137000000.0,1941000000.0,1938000000.0,1818000000.0,1960000000.0,1842000000.0,1716000000.0,1644000000.0,1936800000.0,1392000000.0,1319200000.0,1324900000.0,1118600000.0,1012800000.0,884900000.0,789400000.0
,SellingAndMarketingExpenses,947000.0,842000000.0,902000000.0,817000000.0,893000000.0,878000000.0,935000000.0,947000000.0,1020000000.0,1007000000.0,1058000000.0,1077000000.0,1162000000.0,1322000000.0,1203000000.0,0.0,1153000000.0,1145000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,32000000.0,-75000000.0,-100000000.0,-84000000.0,3000000.0,1000000.0,-2000000.0,29000000.0,7000000.0,-5000000.0,3000000.0,1000000.0,6000000.0,-35000000.0,5000000.0,0.0,-13000000.0,28000000.0,138000000.0,114000000.0,89000000.0,64000000.0,64000000.0,140000000.0,72000000.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1854000000.0,1733000000.0,1444000000.0,995000000.0,1678000000.0,1735000000.0,1700000000.0,1832000000.0,1780000000.0,1751000000.0,1802000000.0,1843000000.0,2073000000.0,2003000000.0,1924000000.0,1853000000.0,1807000000.0,1768000000.0,1706000000.0,2324000000.0,2094000000.0,2104000000.0,2215000000.0,2393000000.0,1998000000.0,1867000000.0,1899000000.0,2179000000.0,1608200000.0,1527800000.0,1525800000.0,1310900000.0,1183700000.0,1029500000.0,916200000.0
,costAndExpenses,7526000000.0,7123000000.0,5601000000.0,4396000000.0,6859000000.0,7022000000.0,7070000000.0,6972000000.0,6495000000.0,6367000000.0,6328000000.0,6401000000.0,6900000000.0,6574000000.0,6192000000.0,6344000000.0,5994000000.0,5573000000.0,5149000000.0,5470000000.0,5002000000.0,5154000000.0,5448000000.0,6698000000.0,6361000000.0,6131000000.0,5622000000.0,5964600000.0,5355100000.0,5414700000.0,5583100000.0,5120200000.0,4405600000.0,4065400000.0,3962900000.0
,interestExpense,-266000000.0,356000000.0,201000000.0,112000000.0,115000000.0,108000000.0,122000000.0,135000000.0,114000000.0,122000000.0,112000000.0,-110000000.0,-167000000.0,-163000000.0,-165000000.0,0.0,-174000000.0,-186000000.0,-186000000.0,-207000000.0,-188000000.0,-173000000.0,-175000000.0,-159000000.0,-120000000.0,-105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,328000000.0,446000000.0,394000000.0,318000000.0,20000000.0,303000000.0,305000000.0,407000000.0,262000000.0,3000000.0,251000000.0,264000000.0,294000000.0,283000000.0,289000000.0,2000000.0,260000000.0,243000000.0,319000000.0,266000000.0,251000000.0,255000000.0,261000000.0,328000000.0,326000000.0,294000000.0,255000000.0,242200000.0,216200000.0,208600000.0,200900000.0,192300000.0,170900000.0,144600000.0,126800000.0
,EBITDA,1493000000.0,1430000000.0,1408000000.0,1759000000.0,1122000000.0,1363000000.0,1503000000.0,1487000000.0,1474000000.0,1355000000.0,1599000000.0,1449000000.0,1392000000.0,1576000000.0,1440000000.0,1206000000.0,1375000000.0,1348000000.0,1303000000.0,1460000000.0,1516000000.0,1525000000.0,1509000000.0,1594000000.0,1643000000.0,1441000000.0,1323000000.0,863800000.0,1124300000.0,998000000.0,823600000.0,744200000.0,634200000.0,569600000.0,542600000.0
,EBITDARatio,0.171786905994707,0.176390773405699,0.212849584278156,0.301353434983725,0.140937068207512,0.168646374659738,0.181785195936139,0.184674615002484,0.191254703516284,0.1755408731701,0.208311620635748,0.191009754811495,0.174043510877719,0.200330494470573,0.196105134141359,0.159777424483307,0.193416795611197,0.201856843366277,0.212457198760802,0.219087635054022,0.241902026487953,0.23739103362391,0.225358422939068,0.200150678051231,0.213988017712946,0.197993954383072,0.197757847533632,0.131153016914154,0.179508877251245,0.160861365870956,0.132714557349576,0.131203610655665,0.130255293803529,0.126848387671477,0.123918057871058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
