Date,2019-08-31,2018-08-31,2017-08-31,2016-08-31,2015-08-31,2014-08-31,2013-08-31,2012-08-31,2011-08-31,2010-08-31,2009-08-31
Revenue,55750137.0,51424821.0,39569123.0,32933565.0,30322693.0,26826108.0,22501864.0,22781653.0,19526527.0,14386764.0,8575308.0
Revenue Growth,0.0841095003519798,0.299619933451646,0.201483137340279,0.0861029064931667,0.130342612502716,0.192172701781506,-0.0122813300685424,0.166702762862029,0.357256364252587,0.677696474575607,-0.3243
Cost of Revenue,37970244.0,34165440.0,26316511.0,22320156.0,20555932.0,17803153.0,15473212.0,14528785.0,12768640.0,9384866.0,5620668.0
Gross Profit,17779893.0,17259381.0,13252612.0,10613409.0,9766761.0,9022955.0,7028652.0,8252868.0,6757887.0,5001898.0,2954640.0
R&D Expenses,3822070.0,3524953.0,2912393.0,4724596.0,4047279.0,4368752.0,3815515.0,3875581.0,4364109.0,3333683.0,3024205.0
SG&A Expense,9349559.0,8500490.0,7807563.0,7230557.0,6531576.0,5393531.0,4605979.0,4309410.0,8433987.0,6982310.0,5243578.0
Operating Expenses,24140221.0,22911454.0,20003266.0,19212318.0,18267173.0,16392035.0,14654367.0,13825806.0,12798096.0,10315993.0,8821783.0
Operating Income,6592769.0,8017449.0,4600941.0,1282632.0,3151644.0,6694386.0,4964976.0,4569769.0,-6040209.0,-5314095.0,-5867143.0
Interest Expense,13567.0,17962.0,20382.0,13261.0,20960.0,47322.0,52215.0,29388.0,59541.0,97676.0,132411.0
Earnings before Tax,4811979.0,6060092.0,4477154.0,-975049.0,-1318345.0,5488949.0,4810410.0,1324957.0,4606120.0,2353756.0,-3646976.0
Income Tax Expense,841837.0,876103.0,699519.0,626120.0,648674.0,1124662.0,864000.0,1041000.0,706000.0,-230000.0,-302000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95768.0,24171.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,5209622.0,6701366.0,3422126.0,-867514.0,1789571.0,4106372.0,3366894.0,3448196.0,3900120.0,2583756.0,-3344976.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,5209622.0,6701366.0,3422126.0,-867514.0,1789571.0,4106372.0,3366894.0,3448196.0,3900120.0,2583756.0,-3344976.0
EPS,0.57,1.48,0.76,-0.19,0.4,0.92,0.76,0.79,0.45,0.305,-0.445
EPS Diluted,0.55,1.43,0.75,-0.19,0.38,0.9,0.75,0.78,0.445,0.305,-0.445
Weighted Average Shs Out,9085584.0,4538838.0,4528611.0,4537504.0,4521788.0,4454836.0,4421636.0,4391424.0,8691516.0,8506642.0,7498024.0
Weighted Average Shs Out (Dil),9415974.0,4685202.0,4577359.0,4537504.0,4649060.0,4579498.0,4475895.0,4451594.0,8651726.0,8447210.0,7498024.0
Dividend per Share,0.231547368334,0.38749834052,0.0436933174785,0.0440770961304,0.249512804739,0.314444945712,0.39161821267,0.0,0.0,0.0,0.0
Gross Margin,0.318921063817,0.335623550347,0.334923066149,0.322267237088,0.322094116113,0.336349760465,0.312358656154,0.362259402336,0.3461,0.3477,0.3446
EBITDA Margin,0.138039642844,0.17741074879,0.139176321901,0.0626009361574,0.124321279776,0.2697345064,0.243182475905,0.221661176211,0.264,0.208,-0.35
EBIT Margin,0.118255655587,0.155906211127,0.116276041802,0.0389460418269,0.103936810626,0.249547418507,0.220647320595,0.20058987818,0.2389,0.1704,-0.4098
Profit Margin,0.0934459048953,0.130313842026,0.0864847573195,-0.0263413329228,0.0590175483424,0.153073714607,0.14962733754,0.15135846376,0.2,0.18,-0.39
Free Cash Flow margin,0.081016536336,-0.00139650461788,0.121645885354,0.0428802348,-0.0723703201427,-0.06004728677,-0.121460782093,-0.0626013397711,-0.0821,-0.0979,-0.2246
EBITDA,7695729.0,9123316.0,5507085.0,2061672.0,3769756.0,7235927.0,5472059.0,5049808.0,5159266.0,2989695.0,-2997300.0
EBIT,6592769.0,8017449.0,4600941.0,1282632.0,3151644.0,6694386.0,4964976.0,4569769.0,4665661.0,2451432.0,-3514565.0
Consolidated Income,5209622.0,6701366.0,3422126.0,-867514.0,1789571.0,4106372.0,3366894.0,3448196.0,3995888.0,2607927.0,-3344976.0
Earnings Before Tax Margin,0.0863133125574,0.117843715975,0.113147668196,-0.0296065427475,-0.0434771740096,0.20461220092,0.213778289656,0.0581589492211,0.2359,0.1636,-0.4253
Net Profit Margin,0.0934459048953,0.130313842026,0.0864847573195,-0.0263413329228,0.0590175483424,0.153073714607,0.14962733754,0.15135846376,0.1997,0.1796,-0.3901
