date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,265454000000.0,296567000000.0,312574000000.0,299113000000.0,276009000000.0
,costOfRevenue,170605000000.0,187857000000.0,177756000000.0,160356000000.0,146322000000.0
,grossProfit,94849000000.0,108710000000.0,134818000000.0,138757000000.0,129687000000.0
,grossProfitRatio,0.357308610908105,0.366561350386253,0.431315464498007,0.463894915968213,0.469865113094138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,12014000000.0,11386000000.0,13147000000.0,10009000000.0,13881000000.0
,SellingAndMarketingExpenses,49994000000.0,54320000000.0,54988000000.0,55686000000.0,56233000000.0
,otherExpenses,8488000000.0,8291000000.0,9081000000.0,9305000000.0,9888000000.0
,operatingExpenses,70496000000.0,73997000000.0,77216000000.0,75000000000.0,80002000000.0
,costAndExpenses,241101000000.0,261854000000.0,254972000000.0,235356000000.0,226324000000.0
,interestExpense,23714000000.0,33797000000.0,37241000000.0,42153000000.0,46271000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14818000000.0,15176000000.0,13859000000.0,14227000000.0,13714000000.0
,EBITDA,41868000000.0,59369000000.0,66409000000.0,71087000000.0,72004000000.0
,EBITDARatio,0.157722241895018,0.200187478714759,0.212458489829608,0.237659346133401,0.260875551159564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,24353000000.0,34713000000.0,57602000000.0,63757000000.0,49685000000.0
,operatingIncomeRatio,-0.141738304941722,0.0413801940202383,0.0518821143153301,0.0525553887661185,0.0512700672804148
,totalOtherIncomeExpensesNet,61978000000.0,22441000000.0,41385000000.0,48037000000.0,35534000000.0
,incomeBeforeTax,-37625000000.0,12272000000.0,16217000000.0,15720000000.0,14151000000.0
,incomeBeforeTaxRatio,-0.141738304941722,0.0413801940202383,0.0518821143153301,0.0525553887661185,0.0512700672804148
,incomeTaxExpense,2528000000.0,7987000000.0,2681000000.0,3150000000.0,4893000000.0
,netIncome,808000000.0,2409000000.0,12628000000.0,11557000000.0,7126000000.0
,netIncomeRatio,0.00304384187090795,0.00812295366645648,0.0404000332721212,0.0386375717538188,0.0258179986884486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.92,11.58,60.68,55.52,34.24
,EPSDiluted,3.92,11.58,60.68,55.52,34.24
,weightedAverageShsOut,206294955.0,208128255.0,208135372.0,208135372.0,208135372.0
,weightedAverageShsOutDil,206294955.0,208128255.0,208135372.0,208135372.0,208135372.0
