date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,696000000.0,549000000.0,836000000.0,479000000.0,573000000.0,404000000.0,338000000.0,261000000.0,146000000.0,-94000000.0,131000000.0
,depreciationAndAmortization,247000000.0,227000000.0,203000000.0,205000000.0,186000000.0,180000000.0,194000000.0,226000000.0,184000000.0,184000000.0,183000000.0
,deferredIncomeTax,23000000.0,97000000.0,10000000.0,184000000.0,85000000.0,-15000000.0,-22000000.0,-28000000.0,79000000.0,0.0,-21000000.0
,stockBasedCompensation,23000000.0,30000000.0,36000000.0,34000000.0,36000000.0,43000000.0,34000000.0,44000000.0,41000000.0,42000000.0,0.0
,changeInWorkingCapital,323000000.0,-21000000.0,-888000000.0,5000000.0,-211000000.0,-224000000.0,-50000000.0,184000000.0,204000000.0,1809000000.0,61000000.0
,accountsReceivables,-70000000.0,-51000000.0,195000000.0,-35000000.0,-22000000.0,-41000000.0,140000000.0,-218000000.0,-194000000.0,17000000.0,-190000000.0
,inventory,11000000.0,-11000000.0,40000000.0,18000000.0,75000000.0,54000000.0,53000000.0,51000000.0,116000000.0,-87000000.0,5000000.0
,accountsPayables,344000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,218000000.0,-105000000.0,-84000000.0,804000000.0,799000000.0,1010000000.0,1234000000.0,1284000000.0,1100000000.0,896000000.0,-913000000.0
,otherNonCashItems,19000000.0,9000000.0,-1000000.0,10000000.0,-9000000.0,-8000000.0,17000000.0,-44000000.0,11000000.0,1000000.0,5000000.0
,netCashProvidedByOperatingActivites,1093000000.0,896000000.0,914000000.0,814000000.0,822000000.0,828000000.0,716000000.0,236000000.0,332000000.0,528000000.0,359000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-285000000.0,-188000000.0,-165000000.0,-139000000.0,-162000000.0,-197000000.0,-191000000.0
,acquisitionsNet,-417000000.0,-195000000.0,-77000000.0,3000000.0,-372000000.0,-6000000.0,-272000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,11000000.0,98000000.0,74000000.0,30000000.0,4000000.0,53000000.0,0.0,58000000.0,0.0,0.0,2000000.0
,netCashUsedForInvestingActivites,-759000000.0,-627000000.0,-476000000.0,-349000000.0,-653000000.0,-141000000.0,-437000000.0,-81000000.0,-162000000.0,-197000000.0,-189000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1000000000.0,-5119000000.0,-95000000.0,-615000000.0,0.0,-1028000000.0,-710000000.0,-51000000.0,-29000000.0,-976000000.0,-178000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-84000000.0,-262000000.0,-742000000.0,-286000000.0,-194000000.0,-232000000.0,-138000000.0,-119000000.0,-1000000.0,0.0,0.0
,dividendsPaid,-172000000.0,-149000000.0,-132000000.0,-115000000.0,-98000000.0,-81000000.0,-49000000.0,-25000000.0,-5000000.0,-1429000000.0,0.0
,otherFinancingActivites,-26000000.0,-23000000.0,-25000000.0,-68000000.0,-51000000.0,-42000000.0,-37000000.0,19000000.0,0.0,1212000000.0,-170000000.0
,netCashUsedProvidedByFinancingActivities,103000000.0,-434000000.0,-899000000.0,-484000000.0,-343000000.0,-783000000.0,-332000000.0,-169000000.0,-28000000.0,584000000.0,-170000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,437000000.0,-165000000.0,-461000000.0,-19000000.0,-174000000.0,-96000000.0,-53000000.0,-14000000.0,142000000.0,0.0,0.0
,cashAtEndOfPeriod,512000000.0,75000000.0,240000000.0,701000000.0,720000000.0,894000000.0,990000000.0,1043000000.0,1057000000.0,915000000.0,0.0
,cashAtBeginningOfPeriod,75000000.0,240000000.0,701000000.0,720000000.0,894000000.0,990000000.0,1043000000.0,1057000000.0,915000000.0,0.0,0.0
,operatingCashFlow,1093000000.0,896000000.0,914000000.0,814000000.0,822000000.0,828000000.0,716000000.0,236000000.0,332000000.0,528000000.0,359000000.0
,capitalExpenditure,-353000000.0,-530000000.0,-463000000.0,-382000000.0,-285000000.0,-188000000.0,-165000000.0,-139000000.0,-162000000.0,-197000000.0,-191000000.0
,freeCashFlow,740000000.0,366000000.0,451000000.0,432000000.0,537000000.0,640000000.0,551000000.0,97000000.0,170000000.0,331000000.0,168000000.0
