date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3499882000.0,-2151600000.0,-3028003000.0,2437059000.0,1311304000.0,674109000.0,362920000.0,372990000.0,326205000.0
,depreciationAndAmortization,2172885000.0,1814671000.0,432389000.0,267875000.0,209877000.0,158370000.0,119867000.0,102551000.0,86219000.0
,deferredIncomeTax,0.0,168695000.0,1010888000.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,0.0,-8777419000.0,12198579000.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-76309206000.0,7165143000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,20123251000.0,-9327946000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,0.0,-2407296000.0,3985956000.0,0.0,0.0,0.0,0.0,372852000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-175841000.0,0.0,0.0,-51847000.0,0.0,-22992000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-208252000.0,0.0,-21000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,33112000.0,-21000.0,0.0,-9000.0,-4554000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-140087000.0,17010000.0,-224576000.0,-311646000.0,-42831000.0,-38212000.0
,netCashUsedForInvestingActivites,0.0,-1303808000.0,-3096687000.0,-282816000.0,-477264000.0,-188834000.0,-363502000.0,-90177000.0,-61204000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-133366034000.0,-75939613000.0,-1287478000.0,-1810088000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,5841688000.0,3301137000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-466112000.0,-328363000.0,-65500000.0,-25503000.0,-7385000.0,-8342000.0,-8672000.0,-24363000.0
,otherFinancingActivites,0.0,567000.0,-436000.0,7934265000.0,3851608000.0,59921000.0,-84898000.0,-15644000.0,-127907000.0
,netCashUsedProvidedByFinancingActivities,0.0,-14850160000.0,-888776000.0,11869581000.0,2387086000.0,870687000.0,-334078000.0,136607000.0,-250577000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-25767419000.0,15342947000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-44328683000.0,15343440000.0,15733311000.0,2072052000.0,3570322000.0,1259447000.0,591658000.0,901460000.0
,cashAtEndOfPeriod,0.0,27936484000.0,46976558000.0,25421865000.0,9688554000.0,7616502000.0,4046180000.0,2786733000.0,2195075000.0
,cashAtBeginningOfPeriod,0.0,72265167000.0,31633118000.0,9688554000.0,7616502000.0,4046180000.0,2786733000.0,2195075000.0,1293615000.0
,operatingCashFlow,0.0,-2407296000.0,3985956000.0,0.0,0.0,0.0,0.0,372852000.0,0.0
,capitalExpenditure,0.0,-1113875000.0,-1263758000.0,-175841000.0,-494253000.0,0.0,-51847000.0,-42802000.0,-22992000.0
,freeCashFlow,0.0,-3521171000.0,2722198000.0,2969183000.0,-788600000.0,2449838000.0,1709444000.0,330050000.0,1115103000.0
