Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,3410728000.0,2443066000.0,1865045000.0,2066337000.0,3108025000.0,886014000.0
Revenue Growth,0.3961,0.3099,-0.0974,-0.3352,2.5079,
Cost of Revenue,3003116000.0,2054627000.0,1636339000.0,1787368000.0,2943145000.0,889993000.0
Gross Profit,407612000.0,388439000.0,228706000.0,278969000.0,164880000.0,-3979000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,47426000.0,46078000.0,42073000.0,44271000.0,34304000.0,21494000.0
Operating Expenses,325671000.0,294478000.0,248355000.0,217455000.0,202412000.0,43426000.0
Operating Income,81941000.0,93961000.0,-19649000.0,61514000.0,-37532000.0,-47405000.0
Interest Expense,39768000.0,31632000.0,28506000.0,20156000.0,17995000.0,13285000.0
Earnings before Tax,39760000.0,71302000.0,-53747000.0,-56699000.0,-47496000.0,-79173000.0
Income Tax Expense,333000.0,-1319000.0,-7912000.0,-16788000.0,-455000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,39427000.0,72621000.0,-45835000.0,-39911000.0,-47041000.0,-79173000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,39427000.0,72621000.0,-45835000.0,-39911000.0,-47041000.0,-79173000.0
EPS,0.85,1.58,-1.08,-1.06,-1.44,-4.01
EPS Diluted,0.85,1.57,-1.08,-1.06,-1.44,-4.01
Weighted Average Shs Out,45876894.0,45790387.0,45506173.0,37530900.0,36800430.0,29907515.0
Weighted Average Shs Out (Dil),45726000.0,45543000.0,42349000.0,37678000.0,32739000.0,19740000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1195,0.159,0.1226,0.135,0.053,-0.0045
EBITDA Margin,0.039,0.061,0.003,-0.008,-0.005,-0.068
EBIT Margin,0.0233,0.0421,-0.0135,-0.0177,-0.0095,-0.0744
Profit Margin,0.012,0.03,-0.025,-0.019,-0.015,-0.089
Free Cash Flow margin,0.0124,0.0306,-0.0259,0.0532,-0.0222,-0.049
EBITDA,132170000.0,148923000.0,6376000.0,-16625000.0,-14604000.0,-59906000.0
EBIT,79528000.0,102934000.0,-25241000.0,-36543000.0,-29501000.0,-65888000.0
Consolidated Income,39427000.0,72621000.0,-45835000.0,-39911000.0,-47041000.0,-79173000.0
Earnings Before Tax Margin,0.0117,0.0292,-0.0288,-0.0274,-0.0153,-0.0894
Net Profit Margin,0.0116,0.0297,-0.0246,-0.0193,-0.0151,-0.0894
