Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,4252999.0,2621526.0,1719587.0,489327.0
SG&A Expense,6310206.0,5412593.0,3931264.0,1287273.0
Operating Expenses,10563205.0,8034119.0,5650851.0,1776600.0
Operating Income,-10563205.0,-8034119.0,-5650851.0,-1776600.0
Interest Expense,2392447.0,724684.0,0.0,0.0
Earnings before Tax,-17968750.0,-9519269.0,-5650851.0,-1776600.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,-204072.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-17968750.0,-9519269.0,-5650851.0,-1776600.0
Preferred Dividends,782048.0,878865.0,0.0,0.0
Net Income Com,-18750798.0,-10398134.0,-5650851.0,-1776600.0
EPS,-0.81,-0.71,-0.44,-0.16
EPS Diluted,-0.81,-0.71,-0.44,-0.16
Weighted Average Shs Out,26542979.0,13875061.0,13310000.0,13450000.0
Weighted Average Shs Out (Dil),22276347.0,13495951.0,12972153.0,11278755.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,-15566513.0,-8787475.0,-5647058.0,-1776600.0
EBIT,-15576303.0,-8794585.0,-5650851.0,-1776600.0
Consolidated Income,-18172822.0,-9519269.0,-5650851.0,-1776600.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
