Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,249385000.0,180612000.0,217915000.0,179000000.0
Short-term investments,104350000.0,26816000.0,0.0,0.0
Cash and short-term investments,353735000.0,207428000.0,217915000.0,179000000.0
Receivables,157563000.0,108203000.0,117893000.0,43000000.0
Inventories,132476000.0,90260000.0,83155000.0,83000000.0
Total current assets,672581000.0,419981000.0,392085000.0,391000000.0
Property Plant & Equipment Net,481414000.0,497789000.0,538445000.0,355000000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,31100000.0,0.0,0.0,48000000.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,717087000.0,801006000.0,811962000.0,
Total assets,1389668000.0,1220987000.0,1204047000.0,945000000.0
Payables,66889000.0,48582000.0,41505000.0,37000000.0
Short-term debt,29848000.0,20136000.0,20939000.0,36007000.0
Total current liabilities,279666000.0,271284000.0,261093000.0,224000000.0
Long-term debt,711433000.0,921205000.0,773346000.0,604000000.0
Total debt,741281000.0,941341000.0,794285000.0,
Deferred revenue,335952000.0,427949000.0,336056000.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,1019292000.0,1450340000.0,1202066000.0,
Total liabilities,1298958000.0,1721624000.0,1463159000.0,1039000000.0
Other comprehensive income,0.0,-162000.0,-542000.0,
Retained earnings (deficit),-2572400000.0,-2330647000.0,-2068048000.0,-1788000000.0
Total shareholders equity,-91661000.0,-2335376000.0,-2135609000.0,-1687000000.0
Investments,135450000.0,26816000.0,0.0,-26793000.0
Net Debt,387546000.0,733913000.0,576370000.0,
Other Assets,28807000.0,14090000.0,-26878000.0,
Other Liabilities,182929000.0,202566000.0,198649000.0,150993000.0
