date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,313537000.0,221809000.0,205191000.0,38781000.0,144341000.0,-22831000.0,18150000.0,-42691000.0,-56856000.0,-64995000.0,-95508000.0,-61854000.0,-139494000.0,-23752000.0,68893000.0,48628000.0,51581000.0,17576000.0,1542000.0
,depreciationAndAmortization,116566000.0,100038000.0,97906000.0,92993000.0,109793000.0,58280000.0,9519000.0,9305000.0,11120000.0,14041000.0,15433000.0,17915000.0,21574000.0,29029000.0,24969000.0,35699000.0,23336000.0,22141000.0,25232000.0
,deferredIncomeTax,16614000.0,50994000.0,51823000.0,49104000.0,-124787000.0,3287000.0,524000.0,917000.0,458000.0,1817000.0,-1235000.0,411000.0,18705000.0,-12945000.0,-1699000.0,-2757000.0,2125000.0,3148000.0,0.0
,stockBasedCompensation,17022000.0,12239000.0,14420000.0,13508000.0,10549000.0,6848000.0,6157000.0,4245000.0,3628000.0,4559000.0,4308000.0,2861000.0,8479000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,663263000.0,-156926000.0,44978000.0,136230000.0,2193000.0,299718000.0,-45365000.0,-57899000.0,16831000.0,86908000.0,-12903000.0,-65564000.0,-17924000.0,-40307000.0,64687000.0,-47721000.0,51491000.0,227139000.0,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-220101000.0,44202000.0,-5425000.0,-60645000.0,-33965000.0,46854000.0,-9103000.0,-14637000.0,-31914000.0,-9517000.0,-15788000.0,20846000.0,26170000.0,28851000.0,31308000.0,-11539000.0,-15306000.0,-16139000.0,0.0
,accountsPayables,160947000.0,4070000.0,-89392000.0,65764000.0,36585000.0,-45286000.0,-5178000.0,1649000.0,30779000.0,3752000.0,5296000.0,4156000.0,-30397000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1148829000.0,485566000.0,642492000.0,597514000.0,461284000.0,459091000.0,159373000.0,204738000.0,262637000.0,245806000.0,158898000.0,171801000.0,237365000.0,255289000.0,295596000.0,230909000.0,278630000.0,227139000.0,0.0
,otherNonCashItems,3508000.0,3880000.0,4642000.0,6092000.0,7056000.0,18929000.0,2432000.0,11861000.0,2169000.0,-64259000.0,792000.0,3435000.0,4702000.0,37867000.0,11521000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,260067000.0,504046000.0,282830000.0,178528000.0,158227000.0,177034000.0,27493000.0,-47576000.0,-66850000.0,-66408000.0,-41720000.0,-2746000.0,-28877000.0,71497000.0,111847000.0,116977000.0,94385000.0,-40162000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-112082000.0,-112870000.0,-101411000.0,-62407000.0,-42662000.0,-43811000.0,-25716000.0,-15051000.0,-10398000.0,-4792000.0,-8953000.0,-2103000.0,-8193000.0,-10053000.0,-27192000.0,-29735000.0,-20718000.0,-15592000.0,0.0
,acquisitionsNet,0.0,-93000000.0,0.0,0.0,-4000000.0,-1469000000.0,-69000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-18000000.0,-35000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13030000.0,1135000.0,-14165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-136225000.0,-199180000.0,-96658000.0,-59426000.0,-38327000.0,-1508047000.0,-94840000.0,571000.0,-9033000.0,-18608000.0,-8351000.0,-117000.0,-2283000.0,-26326000.0,-60868000.0,-25414000.0,-18672000.0,-13040000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1461542000.0,-1802834000.0,-1898312000.0,-1399926000.0,-1774517000.0,-294213000.0,-67000.0,-394778000.0,-54000.0,-26583000.0,-105238000.0,-20043000.0,-420000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,111309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224000.0,11891000.0,109789000.0,38000.0,6000.0,0.0
,commonStockRepurchased,-4153000.0,-10392000.0,-4895000.0,-2644000.0,-1092000.0,-986000.0,-1306000.0,-1036000.0,-496000.0,-2000.0,-31000.0,-126000.0,-416000.0,-722000.0,-116000.0,0.0,-351000.0,-1451000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201186000.0,-139592000.0,0.0,0.0
,otherFinancingActivites,-36486000.0,-10919000.0,-134000.0,-51503000.0,-58532000.0,-58525000.0,-34000.0,-15671000.0,-1639000.0,0.0,174476000.0,-620000.0,0.0,-4423000.0,-100000.0,-21558000.0,-10932000.0,-1327000.0,0.0
,netCashUsedProvidedByFinancingActivities,285868000.0,-300897000.0,-233578000.0,-76018000.0,-170514000.0,1378303000.0,30424000.0,-29731000.0,60482000.0,128615000.0,69207000.0,-19930000.0,40477000.0,-40855000.0,11543000.0,-111455000.0,-30670000.0,56539000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
