Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,296000000.0,188000000.0,110000000.0,58000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,81000000.0,49000000.0,32000000.0,17000000.0,000000.0
Gross Profit,215000000.0,139000000.0,78000000.0,41000000.0,000000.0
R&D Expenses,65000000.0,33000000.0,25000000.0,17000000.0,000000.0
SG&A Expense,230000000.0,154000000.0,117000000.0,71000000.0,000000.0
Operating Expenses,295000000.0,187000000.0,142000000.0,88000000.0,000000.0
Operating Income,-80000000.0,-48000000.0,-64000000.0,-47000000.0,000000.0
Interest Expense,,,,,
Earnings before Tax,-78000000.0,-48000000.0,-65000000.0,-47000000.0,000000.0
Income Tax Expense,2000000.0,1000000.0,1000000.0,1000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-80000000.0,-50000000.0,-65000000.0,-48000000.0,000000.0
Preferred Dividends,,,,,
Net Income Com,-80000000.0,-50000000.0,-65000000.0,-48000000.0,000000.0
EPS,-0.75,-2.73,22,-3.07,
EPS Diluted,-0.75,-2.73,22,-3.07,
Weighted Average Shs Out,107000000.0,22000000.0,,16000000.0,
Weighted Average Shs Out (Dil),107000000.0,22000000.0,,16000000.0,
Dividend per Share,,,,,
Gross Margin,0.72635135135135,0.73936170212766,0.70909090909091,0.70689655172414,
EBITDA Margin,-0.25675675675676,-0.24468085106383,-0.57272727272727,-0.79310344827586,
EBIT Margin,-0.26351351351351,-0.26063829787234,-0.58181818181818,-0.81034482758621,
Profit Margin,-0.27027027027027,-0.26595744680851,-0.59090909090909,-0.82758620689655,
Free Cash Flow margin,,,,,
EBITDA,-76000000.0,-46000000.0,-63000000.0,-46000000.0,000000.0
EBIT,-78000000,-49000000,-64000000,-47000000,0
Consolidated Income,-80000000.0,-50000000.0,-65000000.0,-48000000.0,000000.0
Earnings Before Tax Margin,-0.26351351351351,-0.25531914893617,-0.59090909090909,-0.81034482758621,
Net Profit Margin,-0.27027027027027,-0.26595744680851,-0.59090909090909,-0.82758620689655,
