date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-89127000.0,-70279000.0,-98942000.0,-89380000.0,-91579000.0
,depreciationAndAmortization,6578000.0,7603000.0,7862000.0,7259000.0,4205000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8824000.0,8344000.0,16641000.0,17362000.0,16857000.0
,changeInWorkingCapital,168166000.0,3572000.0,-72829000.0,-44459000.0,-28778000.0
,accountsReceivables,-7602000.0,-1785000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1159000.0,-1460000.0,-353000.0,-856000.0,3581000.0
,otherWorkingCapital,222362000.0,54196000.0,50624000.0,123453000.0,167912000.0
,otherNonCashItems,-188051000.0,-25760000.0,84414000.0,33695000.0,143216000.0
,netCashProvidedByOperatingActivites,-93610000.0,-76520000.0,-62854000.0,-75523000.0,43921000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-591000.0,-1002000.0,-1937000.0,-4676000.0,-21492000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-218284000.0,-46420000.0,-21832000.0,-96534000.0,-290594000.0
,salesMaturitiesOfInvestments,59984000.0,16904000.0,136087000.0,158312000.0,246494000.0
,otherInvestingActivites,0.0,0.0,0.0,-113000.0,139000.0
,netCashUsedForInvestingActivites,-158891000.0,-30518000.0,112318000.0,56989000.0,-65453000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,268641000.0,61215000.0,61000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-197000.0,-33000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,34783000.0,25016000.0,404000.0,116000.0,2138000.0
,netCashUsedProvidedByFinancingActivities,303424000.0,86231000.0,268000.0,83000.0,2138000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50923000.0,-20807000.0,49732000.0,-18451000.0,-19394000.0
,cashAtEndOfPeriod,116049000.0,65126000.0,85933000.0,36088000.0,54539000.0
,cashAtBeginningOfPeriod,65126000.0,85933000.0,36201000.0,54539000.0,73933000.0
,operatingCashFlow,-93610000.0,-76520000.0,-62854000.0,-75523000.0,43921000.0
,capitalExpenditure,-591000.0,-1002000.0,-1937000.0,-4676000.0,-21492000.0
,freeCashFlow,-94201000.0,-77522000.0,-64791000.0,-80199000.0,22429000.0
