date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-209383000.0,-419503000.0,-123914000.0,-126817000.0,-69707000.0,26144000.0,8587000.0,-80856000.0,-47386000.0,-83903000.0,-73564000.0,-45889000.0,-45570000.0,-27680000.0
,depreciationAndAmortization,5465000.0,1268000.0,155000.0,425000.0,1402000.0,1621000.0,1625000.0,1806000.0,1599000.0,1584000.0,1428000.0,5314000.0,1104000.0,410000.0
,deferredIncomeTax,-17425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,29176000.0,21247000.0,15492000.0,6155000.0,7353000.0,7686000.0,9492000.0,8006000.0,6157000.0,4809000.0,2507000.0,1026000.0,919000.0,0.0
,changeInWorkingCapital,247609000.0,-282505000.0,190635000.0,184116000.0,-54913000.0,120776000.0,-358000.0,5028000.0,-7461000.0,-2094000.0,-3476000.0,39070000.0,3032000.0,1040000.0
,accountsReceivables,-3824000.0,0.0,0.0,9356000.0,-11181000.0,7477000.0,-2212000.0,-1022000.0,-730000.0,-439000.0,-4474000.0,0.0,0.0,0.0
,inventory,-1026000.0,0.0,0.0,2583000.0,4983000.0,1394000.0,-3503000.0,2950000.0,3890000.0,2042000.0,-3917000.0,-15657000.0,0.0,0.0
,accountsPayables,13711000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,439459000.0,191850000.0,474355000.0,283720000.0,99604000.0,154517000.0,33741000.0,34099000.0,29071000.0,36532000.0,38626000.0,42102000.0,3032000.0,0.0
,otherNonCashItems,22375000.0,257037000.0,1300000.0,24987000.0,2791000.0,-1209000.0,457000.0,770000.0,2017000.0,-84108000.0,-3245000.0,6261000.0,-1119000.0,-570000.0
,netCashProvidedByOperatingActivites,-167531000.0,-111519000.0,-111658000.0,-75874000.0,-72880000.0,-64602000.0,-80816000.0,-44920000.0,-52202000.0,-80471000.0,-71952000.0,-32361000.0,-41288000.0,-26800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-679000.0,-9492000.0,-1018000.0,-76000.0,-103000.0,-308000.0,-122000.0,-810000.0,-293000.0,-617000.0,-3442000.0,-2059000.0,-4615000.0,-4020000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,83000000.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-509335000.0,-329641000.0,-569515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7828000.0,0.0
,salesMaturitiesOfInvestments,360614000.0,591878000.0,125783000.0,0.0,0.0,4371000.0,0.0,0.0,0.0,0.0,0.0,0.0,9650000.0,0.0
,otherInvestingActivites,-5000000.0,-179624000.0,0.0,0.0,10002000.0,-1502000.0,-8500000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0
,netCashUsedForInvestingActivites,-165100000.0,73121000.0,-444750000.0,-76000.0,9899000.0,85545000.0,61002000.0,-810000.0,-293000.0,-617000.0,-3442000.0,-2057000.0,-2793000.0,1010000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2157000.0,0.0,0.0,-21865000.0,-3334000.0,-1450000.0,-40041000.0,0.0,-40051000.0,-10302000.0,-18178000.0,-4691000.0,-1006000.0,0.0
,commonStockIssued,226576000.0,42576000.0,323135000.0,290591000.0,0.0,92210000.0,556000.0,75690000.0,67316000.0,59527000.0,51733000.0,95000.0,2000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48070000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-17714000.0,-20744000.0,-1430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,437477000.0,32014000.0,331359000.0,277902000.0,-817000.0,92201000.0,-10002000.0,76523000.0,37198000.0,88441000.0,79655000.0,65104000.0,16798000.0,51970000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,104846000.0,-6384000.0,-225049000.0,201952000.0,-63798000.0,113144000.0,-29816000.0,30793000.0,-15297000.0,7353000.0,4261000.0,30686000.0,-27283000.0,26180000.0
,cashAtEndOfPeriod,166916000.0,62070000.0,68454000.0,293503000.0,91551000.0,155349000.0,42205000.0,72021000.0,41228000.0,56525000.0,49172000.0,44911000.0,14225000.0,94634000.0
,cashAtBeginningOfPeriod,62070000.0,68454000.0,293503000.0,91551000.0,155349000.0,42205000.0,72021000.0,41228000.0,56525000.0,49172000.0,44911000.0,14225000.0,41508000.0,68454000.0
