date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2010-01-01_FY,2009-01-02_FY,2007-12-28_FY,2006-12-29_FY,2005-12-30_FY,2004-12-31_FY,2004-01-02_FY,2003-01-03_FY,2001-12-28_FY,2000-12-29_FY,1999-12-31_FY,1999-01-01_FY
,revenue,10571000000.0,20972000000.0,20758000000.0,22894000000.0,17072000000.0,14486000000.0,13796000000.0,12784000000.0,11814000000.0,12317000000.0,11691000000.0,10908000000.0,12879000000.0,12990000000.0,12160000000.0,11550000000.0,10099000000.0,9014000000.0,8441000000.0,10152000000.0,10017000000.0,8739000000.0,7968000000.0
,costOfRevenue,9112000000.0,17755000000.0,17084000000.0,19192000000.0,14446000000.0,12363000000.0,11830000000.0,11070000000.0,10229000000.0,10715000000.0,10216000000.0,9673000000.0,11256000000.0,11034000000.0,10472000000.0,10242000000.0,9015000000.0,8114000000.0,7635000000.0,9456000000.0,9095000000.0,7747000000.0,7232000000.0
,grossProfit,1459000000.0,3217000000.0,3674000000.0,3702000000.0,2626000000.0,2123000000.0,1966000000.0,1714000000.0,1585000000.0,1602000000.0,1475000000.0,1235000000.0,1623000000.0,1956000000.0,1688000000.0,1308000000.0,1084000000.0,900000000.0,806000000.0,696000000.0,922000000.0,992000000.0,736000000.0
,grossProfitRatio,0.138019108882793,0.153395002860957,0.176992003083149,0.161701755918581,0.153819119025305,0.146555294767362,0.142505073934474,0.134073842302879,0.134162857626545,0.130064138994885,0.126165426396373,0.113219655298863,0.126019100861868,0.150577367205543,0.138815789473684,0.113246753246753,0.107337360134667,0.0998446860439317,0.0954863167871105,0.0685579196217494,0.0920435260057902,0.113514132051722,0.0923694779116466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,762000000.0,938000000.0,927000000.0,894000000.0,704000000.0,634000000.0,659000000.0,726000000.0,645000000.0,752000000.0,780000000.0,622000000.0,783000000.0,768000000.0,683000000.0,748000000.0,0.0,530000000.0,359000000.0,139000000.0,120000000.0,164000000.0,110000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9405000000.0,8843000000.0,0.0,7682000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1896000000.0,0.0,0.0,0.0,0.0
,operatingExpenses,1108000000.0,1279000000.0,1153000000.0,1184000000.0,872000000.0,773000000.0,807000000.0,726000000.0,645000000.0,1094000000.0,780000000.0,1548000000.0,810000000.0,740000000.0,677000000.0,753000000.0,607000000.0,523000000.0,359000000.0,263000000.0,120000000.0,326000000.0,110000000.0
,costAndExpenses,10220000000.0,19034000000.0,18237000000.0,20376000000.0,15318000000.0,13136000000.0,12637000000.0,11796000000.0,10874000000.0,11809000000.0,10996000000.0,11221000000.0,12066000000.0,11774000000.0,11149000000.0,10995000000.0,9622000000.0,8637000000.0,7994000000.0,9719000000.0,9215000000.0,8073000000.0,7342000000.0
,interestExpense,445000000.0,394000000.0,340000000.0,288000000.0,234000000.0,167000000.0,115000000.0,120000000.0,137000000.0,164000000.0,180000000.0,118000000.0,163000000.0,184000000.0,124000000.0,106000000.0,0.0,110000000.0,86000000.0,-15000000.0,-45000000.0,0.0,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,346000000.0,341000000.0,226000000.0,290000000.0,168000000.0,139000000.0,148000000.0,127000000.0,145000000.0,168000000.0,178000000.0,185000000.0,190000000.0,197000000.0,188000000.0,184000000.0,166000000.0,160000000.0,187000000.0,222000000.0,195000000.0,162000000.0,140000000.0
,EBITDA,697000000.0,2279000000.0,2747000000.0,2808000000.0,1922000000.0,1489000000.0,1307000000.0,1115000000.0,1085000000.0,676000000.0,873000000.0,-128000000.0,1003000000.0,1413000000.0,1199000000.0,739000000.0,643000000.0,537000000.0,634000000.0,655000000.0,997000000.0,828000000.0,766000000.0
,EBITDARatio,0.0659351054772491,0.10866870112531,0.132334521630215,0.122652223289945,0.112582005623243,0.102788899627226,0.0947376051029284,0.0872183979974969,0.0918401896055527,0.0548834943573922,0.0746728252501925,-0.0117345067840117,0.0778787172917152,0.108775981524249,0.0986019736842105,0.063982683982684,0.0636696702643826,0.0595739960062126,0.0751095841724914,0.0645193065405831,0.0995307976440052,0.0947476828012358,0.0961345381526104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,351000000.0,1938000000.0,2521000000.0,2518000000.0,1754000000.0,1350000000.0,1159000000.0,988000000.0,940000000.0,508000000.0,695000000.0,-313000000.0,813000000.0,1216000000.0,1011000000.0,555000000.0,477000000.0,377000000.0,447000000.0,433000000.0,802000000.0,666000000.0,626000000.0
,operatingIncomeRatio,0.0332040488127897,0.0924089261872973,0.121447152904904,0.109985148947322,0.102741330834114,0.0931934281375121,0.0840098579298347,0.0772841051314143,0.079566615879465,0.0412438093691646,0.059447438200325,-0.0286945361202787,0.0631260191008619,0.0936104695919938,0.0831414473684211,0.0480519480519481,0.0472323992474502,0.0418238295984025,0.0529558109228764,0.0426516942474389,0.0800638913846461,0.0762100926879506,0.0785642570281125
,totalOtherIncomeExpensesNet,-399000000.0,29000000.0,142000000.0,568000000.0,-371000000.0,43000000.0,14000000.0,6000000.0,42000000.0,-7000000.0,17000000.0,31000000.0,-20000000.0,52000000.0,-10000000.0,29000000.0,130000000.0,-7000000.0,-12000000.0,-48000000.0,0.0,0.0,0.0
,incomeBeforeTax,-466000000.0,1599000000.0,2345000000.0,2836000000.0,1184000000.0,1255000000.0,1088000000.0,897000000.0,849000000.0,356000000.0,551000000.0,-418000000.0,694000000.0,1137000000.0,997000000.0,717000000.0,654000000.0,488000000.0,471000000.0,370000000.0,757000000.0,637000000.0,632000000.0
,incomeBeforeTaxRatio,-0.0440828682243875,0.0762445164981881,0.112968494074574,0.123875251157509,0.0693533270852859,0.0866353720833909,0.0788634386778777,0.070165832290363,0.0718638902996445,0.0289031419988634,0.0471302711487469,-0.0383204987165383,0.0538861712865906,0.0875288683602771,0.0819901315789474,0.0620779220779221,0.0647588870185167,0.0541380075438207,0.0557990759388698,0.0364460204885737,0.0755715284017171,0.0728916351985353,0.0793172690763052
,incomeTaxExpense,-199000000.0,326000000.0,438000000.0,1464000000.0,404000000.0,396000000.0,335000000.0,271000000.0,278000000.0,158000000.0,93000000.0,-65000000.0,-350000000.0,-441000000.0,-286000000.0,-94000000.0,100000000.0,43000000.0,-32000000.0,134000000.0,278000000.0,237000000.0,242000000.0
,netIncome,-267000000.0,1273000000.0,1907000000.0,1372000000.0,780000000.0,859000000.0,753000000.0,626000000.0,571000000.0,198000000.0,458000000.0,-346000000.0,362000000.0,696000000.0,608000000.0,669000000.0,596000000.0,502000000.0,277000000.0,236000000.0,479000000.0,400000000.0,390000000.0
,netIncomeRatio,-0.02525778072084,0.0606999809269502,0.0918681953945467,0.0599283655106141,0.045688847235239,0.059298633163054,0.0545810379820238,0.0489674593241552,0.0483324868799729,0.0160753430218397,0.0391754340946027,-0.0317198386505317,0.0281077723425732,0.0535796766743649,0.05,0.0579220779220779,0.0590157441330825,0.0556911471045041,0.0328160170595901,0.0232466509062254,0.0478187081960667,0.0457718274402105,0.0489457831325301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.802524797114518,3.83,5.73189059212504,3.89,2.68,3.22,2.6,2.05,1.71471,0.54696,1.26,-0.97191,0.97574,1.73134,1.3977,1.43255,1.300783,1.0121,0.53786,0.45472,0.93191,0.801243,0.70652
,EPSDiluted,-0.802524797114518,3.8,5.73189059212504,3.84,2.64,3.15,2.54,2.0,1.71471,0.54696,1.21,-0.97191,0.97574,1.73134,1.3977,1.43255,1.226594,1.0121,0.53786,0.45472,0.93191,0.746837,0.70652
,weightedAverageShsOut,332700000.0,332700000.0,332700000.0,375200000.0,290900000.0,267300000.0,289900000.0,305000000.0,322598870.0,181985.0,362800000.0,362800000.0,254392.0,398397.0,385542.0,449899.0,458185556.0,438427.0,151366120.0,519000000.0,514000000.0,499224464.0,552000000.0
,weightedAverageShsOutDil,332700000.0,335500000.0,332700000.0,379900000.0,295700000.0,272800000.0,296800000.0,305000000.0,322598870.0,181985.0,378300000.0,362800000.0,254392.0,398397.0,385542.0,449899.0,485898392.0,438427.0,151366120.0,519000000.0,514000000.0,535591809.0,552000000.0
