Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,21187000.0,21108000.0,72975000.0,3356000.0,6902000.0
Short-term investments,2548000.0,23292000.0,2500000.0,9175000.0,12342000.0
Cash and short-term investments,23735000.0,44400000.0,75475000.0,12531000.0,19244000.0
Receivables,870000.0,4223000.0,5000.0,636000.0,254000.0
Inventories,1580000.0,1418000.0,827000.0,363000.0,445000.0
Total current assets,28647000.0,51755000.0,78061000.0,13803000.0,20236000.0
Property Plant & Equipment Net,1739000.0,1346000.0,717000.0,418000.0,483000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1739000.0,1346000.0,717000.0,418000.0,483000.0
Total assets,30386000.0,53101000.0,78778000.0,14221000.0,20719000.0
Payables,1159000.0,1276000.0,595000.0,549000.0,181000.0
Short-term debt,9930000.0,1958000.0,0.0,747000.0,0.0
Total current liabilities,17231000.0,10011000.0,4592000.0,5567000.0,872000.0
Long-term debt,0.0,7964000.0,9881000.0,9094000.0,4877000.0
Total debt,9930000.0,9922000.0,9881000.0,9841000.0,4877000.0
Deferred revenue,352000.0,510000.0,0.0,0.0,0.0
Tax Liabilities,3609000.0,2100000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,1283000.0,0.0
Total non-current liabilities,48000.0,7977000.0,9881000.0,9094000.0,4877000.0
Total liabilities,17279000.0,17988000.0,14473000.0,14661000.0,5749000.0
Other comprehensive income,161884000,146500000,140889000,0.0,-5000.0
Retained earnings (deficit),-148800000.0,-111400000.0,-76600000.0,-56142000.0,-40585000.0
Total shareholders equity,13107000.0,35113000.0,64305000.0,-55139000.0,-39856000.0
Investments,2548000.0,23292000.0,2500000.0,9175000.0,12342000.0
Net Debt,-11257000.0,-11186000.0,-63094000.0,-2690000.0,-14367000.0
Other Assets,0.0,0.0,0.0,273000.0,293000.0
Other Liabilities,0.0,0.0,0.0,4271000.0,691000.0
