Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,15926000.0,18160000.0,19991000.0,248099000.0,423298000.0,72297000.0
Revenue Growth,-0.123,-0.0916,-0.9194,-0.4139,4.855,
Cost of Revenue,0.0,0.0,0.0,66266000.0,26018000.0,767000.0
Gross Profit,15926000.0,18160000.0,19991000.0,181833000.0,397280000.0,71530000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,22534000.0,25507000.0,24314000.0,35188000.0,25376000.0,20509000.0
Operating Expenses,22534000.0,25507000.0,24314000.0,177236000.0,116412000.0,32659000.0
Operating Income,-6608000.0,-7347000.0,-4323000.0,4597000.0,280868000.0,38871000.0
Interest Expense,0.0,0.0,0.0,53131000.0,35647000.0,4568000.0
Earnings before Tax,-10501000.0,-6261000.0,-3229000.0,-2936000.0,61775000.0,-5293000.0
Income Tax Expense,375000.0,708000.0,1706000.0,354000.0,2096000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,-45598000.0,188853000.0,39596000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-10876000.0,-6969000.0,-4935000.0,-3290000.0,59679000.0,-5293000.0
Preferred Dividends,206000.0,206000.0,207000.0,206000.0,0.0,0.0
Net Income Com,-11082000.0,-7175000.0,-5142000.0,-3496000.0,59679000.0,-5293000.0
EPS,-6.88,-4.57,-2.93,-1.59,26.31,-2.26
EPS Diluted,-6.88,-4.57,-2.93,-1.59,21.07,-2.26
Weighted Average Shs Out,1632995.0,1594943.0,1579722.0,2213222.0,2189875.0,2351092.0
Weighted Average Shs Out (Dil),1611424.0,1570428.0,1752302.0,2202815.0,2261968.0,2346993.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,0.7329,0.9385,0.9894
EBITDA Margin,-0.632,-0.328,-0.162,0.232,0.233,-0.01
EBIT Margin,-0.6594,-0.3448,-0.1615,0.2023,0.2301,-0.01
Profit Margin,-0.696,-0.395,-0.257,-0.014,0.141,-0.073
Free Cash Flow margin,-0.1616,-0.0469,-0.0096,-0.7084,-0.3745,-0.3846
EBITDA,-10065000.0,-5959000.0,-3229000.0,57667000.0,98489000.0,-700000.0
EBIT,-10501000.0,-6261000.0,-3229000.0,50195000.0,97422000.0,-725000.0
Consolidated Income,-10876000.0,-6969000.0,-4935000.0,-48888000.0,248532000.0,34303000.0
Earnings Before Tax Margin,-0.6594,-0.3448,-0.1615,-0.0118,0.1459,-0.0732
Net Profit Margin,-0.6829,-0.3838,-0.2469,-0.0133,0.141,-0.0732
