date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,2706655000.0,2406908000.0,2213242000.0,1969058000.0,1775423000.0,1601892000.0,1485807000.0,1377058000.0,1293338000.0,1218689000.0,1103392000.0,1031633000.0,1024030000.0,922555000.0,739117000.0,638095000.0,549181000.0,475992000.0,412670000.0,386081000.0,367432000.0,356200000.0,319900000.0,263000000.0,267700000.0
,costOfRevenue,1135615000.0,1041359000.0,971700000.0,871676000.0,799987000.0,711622000.0,669691000.0,620940000.0,594190000.0,572183000.0,524769000.0,505352000.0,494264000.0,459033000.0,359588000.0,315195000.0,270164000.0,245688000.0,219945000.0,202750000.0,170775000.0,164900000.0,142200000.0,119800000.0,102900000.0
,grossProfit,1571040000.0,1365549000.0,1241542000.0,1097382000.0,975436000.0,890270000.0,816116000.0,756118000.0,699148000.0,646506000.0,578623000.0,526281000.0,529766000.0,463522000.0,379529000.0,322900000.0,279017000.0,230304000.0,192725000.0,183331000.0,196657000.0,191300000.0,177700000.0,143200000.0,164800000.0
,grossProfitRatio,0.580435999416254,0.567345739845478,0.56096079868356,0.557313192399614,0.549410478516951,0.555761561952991,0.549274569308127,0.549082173735602,0.540576399982062,0.530493013393901,0.524403838345756,0.51014362665793,0.517334453092195,0.502432917278645,0.513489745195957,0.506037502252799,0.508060184165148,0.4838400645389,0.467019652506846,0.474851132275352,0.535220122362777,0.537057832678271,0.555486089402938,0.544486692015209,0.615614493836384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,141249000.0,133193000.0,117863000.0,109182000.0,101122000.0,99681000.0,98263000.0,88003000.0,82014000.0,76042000.0,68597000.0,65124000.0,70673000.0,67338000.0,53617000.0,40948000.0,35402000.0,32319000.0,29329000.0,28426000.0,28292000.0,27300000.0,21500000.0,17100000.0,12200000.0
,GeneralAndAdministrativeExpenses,300832000.0,261317000.0,244938000.0,220878000.0,207017000.0,182510000.0,173890000.0,157861000.0,137609000.0,129389000.0,126519000.0,117440000.0,116681000.0,260001000.0,197979000.0,166621000.0,135580000.0,117598000.0,97581000.0,98353000.0,95633000.0,100000000.0,111200000.0,116100000.0,95200000.0
,SellingAndMarketingExpenses,434435000.0,418193000.0,387406000.0,354294000.0,317058000.0,299955000.0,283708000.0,243492000.0,216962000.0,204850000.0,179626000.0,167748000.0,169956000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,876516000.0,812703000.0,750207000.0,684354000.0,625197000.0,582146000.0,555861000.0,489356000.0,436585000.0,410281000.0,374742000.0,350312000.0,357310000.0,327339000.0,251596000.0,207569000.0,170982000.0,149917000.0,126910000.0,126779000.0,143406000.0,144500000.0,148600000.0,147600000.0,117800000.0
,costAndExpenses,2012131000.0,1854062000.0,1721907000.0,1556030000.0,1425184000.0,1293768000.0,1225552000.0,1110296000.0,1030775000.0,982464000.0,899511000.0,855664000.0,851574000.0,786372000.0,611184000.0,522764000.0,441146000.0,395605000.0,346855000.0,329529000.0,314181000.0,309400000.0,290800000.0,267400000.0,220700000.0
,interestExpense,33125000.0,31055000.0,34744000.0,37225000.0,32049000.0,29239000.0,15429000.0,5386000.0,3848000.0,3547000.0,2415000.0,1916000.0,4589000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,95998000.0,88011000.0,83178000.0,83140000.0,78218000.0,68956000.0,58888000.0,54596000.0,52408000.0,48202000.0,45956000.0,49773000.0,48819000.0,41100000.0,29816000.0,24369000.0,18427000.0,18897000.0,20124000.0,22229000.0,19481000.0,17200000.0,15900000.0,14400000.0,10400000.0
,EBITDA,790522000.0,640857000.0,574513000.0,496168000.0,428457000.0,377080000.0,319143000.0,321358000.0,314971000.0,284427000.0,249837000.0,225742000.0,221275000.0,177283000.0,157749000.0,139700000.0,126462000.0,99284000.0,85939000.0,78781000.0,72732000.0,64000000.0,45000000.0,10000000.0,57400000.0
,EBITDARatio,0.292066037230456,0.266257372529403,0.25957983808368,0.251982420020131,0.241326714816694,0.235396643469098,0.214794384465816,0.233365624396358,0.243533399621754,0.233387681352667,0.226426328992779,0.218820064887416,0.216082536644434,0.192165236760952,0.213428997032946,0.218932917512283,0.230273807724594,0.208583337535085,0.208251144982674,0.204053035502913,0.197946830978249,0.179674340258282,0.140668959049703,0.0380228136882129,0.214419125887187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,694524000.0,552846000.0,491335000.0,413028000.0,350239000.0,308124000.0,260255000.0,266762000.0,262563000.0,236225000.0,203881000.0,175969000.0,172456000.0,136183000.0,127933000.0,115331000.0,108035000.0,80387000.0,65815000.0,56552000.0,53251000.0,46800000.0,29100000.0,-4400000.0,47000000.0
,operatingIncomeRatio,0.256598642974446,0.229691371668547,0.221997865574573,0.209759184340939,0.19727073491782,0.192350046070522,0.175160703913765,0.193718783086842,0.203011896348828,0.193835342733052,0.184776579855573,0.170573256187036,0.168409128638809,0.147615047341351,0.173088969675978,0.180742679381597,0.19672020699915,0.168883090472109,0.159485787675382,0.146477034611908,0.144927496788521,0.131386861313869,0.0909659268521413,-0.0167300380228137,0.175569667538289
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,-8212000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000.0,452000.0,394000.0,114000.0,0.0,0.0,0.0,0.0,-30300000.0,-27800000.0,8300000.0
,incomeBeforeTax,661985000.0,522218000.0,457742000.0,381057000.0,321846000.0,273141000.0,246555000.0,263261000.0,260617000.0,234422000.0,202129000.0,174539000.0,170187000.0,134843000.0,130750000.0,118472000.0,111103000.0,83254000.0,68770000.0,58781000.0,58247000.0,52600000.0,-1200000.0,-32200000.0,55300000.0
,incomeBeforeTaxRatio,0.244576793126571,0.216966331907991,0.206819679004826,0.193522486386892,0.181278489689499,0.170511495156977,0.16594012546717,0.191176406513015,0.201507262602661,0.192355884068864,0.183188748876193,0.169187104328768,0.166193373241018,0.146162559413802,0.176900274246161,0.185665143904904,0.202306707624626,0.174906300946234,0.166646472968716,0.152250434494316,0.158524570532779,0.147669848399775,-0.00375117224132541,-0.122433460076046,0.206574523720583
,incomeTaxExpense,79854000.0,94426000.0,80695000.0,117788000.0,99792000.0,81006000.0,64604000.0,75467000.0,82330000.0,72668000.0,60809000.0,52304000.0,54018000.0,40829000.0,37224000.0,40670000.0,33165000.0,26278000.0,23381000.0,21161000.0,21615000.0,20000000.0,14000000.0,-11100000.0,22700000.0
,netIncome,581776000.0,427720000.0,377031000.0,263144000.0,222045000.0,192078000.0,181906000.0,187800000.0,178267000.0,161786000.0,141284000.0,122225000.0,116169000.0,94014000.0,93678000.0,78254000.0,78332000.0,57090000.0,45389000.0,37620000.0,36632000.0,32600000.0,-15200000.0,-21100000.0,32600000.0
,netIncomeRatio,0.214942798398762,0.177705171946747,0.170352360925737,0.133639537281279,0.125065970194145,0.119906960019777,0.122429090723089,0.136377697961887,0.137834811936246,0.132754131693976,0.12804515530292,0.118477210403312,0.113442965538119,0.101906119418354,0.126743127272137,0.122636911431683,0.142634213492455,0.11993899057127,0.109988610754356,0.0974406924971703,0.0996973589671014,0.0915216170690623,-0.0475148483901219,-0.0802281368821293,0.12177810982443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.7558032863032,4.97,4.34,3.0,2.47,2.07,1.815,1.765,1.62,1.425,1.225,1.04,0.97,0.765,0.745,0.6025,0.5725,0.4175,0.3375,0.2825,0.265,0.2125,-0.1,-0.14,0.2075
,EPSDiluted,6.7558032863032,4.89,4.26,2.94,2.44,2.05,1.79,1.74,1.585,1.39,1.185,1.005,0.935,0.73,0.71,0.575,0.5475,0.3975,0.325,0.2725,0.255,0.205,-0.1,-0.14,0.2075
,weightedAverageShsOut,85342000.0,86115000.0,86864000.0,87769000.0,89732000.0,92601000.0,100094000.0,106318000.0,109970000.0,113580000.0,115426000.0,117618000.0,119906000.0,123120000.0,125732000.0,130084000.0,136856000.0,137084000.0,134488000.0,133172000.0,138233962.0,153411765.0,152000000.0,150714286.0,158075288.0
