date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-37553729.0,-60826831.0,-38893245.0,-22340589.0,-18699450.0,-12090287.0,-5187259.0,13060472.0,-23074515.0,-2378064.0
,depreciationAndAmortization,56221.0,96305.0,71003.0,37849.0,35792.0,18778.0,1069.0,0.0,3737.0,1589.0
,deferredIncomeTax,-479265.0,-1309973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,7083810.0,8082751.0,4144853.0,2714841.0,2759753.0,2187102.0,2037073.0,1701713.0,84401.0,49592.0
,changeInWorkingCapital,-8829546.0,-24035037.0,45684091.0,17779930.0,-3140970.0,18540751.0,4766553.0,1052164.0,3951876.0,-65877.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-426664.0,-2846142.0,2049582.0,725522.0,-575719.0,509866.0,-559.0,269315.0,47240.0,-165531.0
,otherWorkingCapital,0.0,62261073.0,86296110.0,40612019.0,22832089.0,25973059.0,7432308.0,2665755.0,1613591.0,-2338285.0
,otherNonCashItems,2229054.0,33008559.0,-40863833.0,-17414893.0,3897363.0,-17968097.0,-6393430.0,-17520950.0,18256455.0,0.0
,netCashProvidedByOperatingActivites,-37493455.0,-44984226.0,-29857131.0,-19222862.0,-15147512.0,-9311753.0,-4775994.0,-1706601.0,-778046.0,-2392760.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-9529.0,-262966.0,-24759.0,-11810.0,-86119.0,-14062.0,0.0,0.0,0.0
,acquisitionsNet,0.0,609464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-5776090.0,-57768084.0,-59731610.0,-35095083.0,-16048424.0,-12950137.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,34800000.0,75645000.0,36659000.0,24922000.0,15835000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,29023910.0,18476851.0,-23335576.0,-10197842.0,-225234.0,-13036256.0,-14062.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,-1395833.0,-104167.0,0.0,0.0
,commonStockIssued,40716544.0,7891678.0,81922675.0,37594910.0,12738941.0,28505807.0,10055006.0,7147.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1185482.0,15684055.0,-1395833.0,-165930.0,0.0,-36236.0,1395833.0,3842337.0,1750729.0,0.0
,netCashUsedProvidedByFinancingActivities,41902026.0,23575733.0,80526842.0,37428980.0,12738941.0,28469571.0,10055006.0,3745317.0,1750729.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,33432481.0,-2931642.0,27334135.0,8008276.0,-2633805.0,6121562.0,5264950.0,2038716.0,972683.0,-2392760.0
,cashAtEndOfPeriod,77858311.0,44425830.0,47357472.0,20023337.0,12015061.0,14648866.0,8527304.0,3262354.0,1223638.0,250955.0
,cashAtBeginningOfPeriod,44425830.0,47357472.0,20023337.0,12015061.0,14648866.0,8527304.0,3262354.0,1223638.0,250955.0,2643715.0
,operatingCashFlow,-37493455.0,-44984226.0,-29857131.0,-19222862.0,-15147512.0,-9311753.0,-4775994.0,-1706601.0,-778046.0,-2392760.0
,capitalExpenditure,0.0,-9529.0,-262966.0,-24759.0,-11810.0,-86119.0,-14062.0,0.0,0.0,0.0
,freeCashFlow,-37493455.0,-44993755.0,-30120097.0,-19247621.0,-15159322.0,-9397872.0,-4790056.0,-1706601.0,-778046.0,-2392760.0
