date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,237838000.0,570983000.0,613431000.0,421734000.0,289269000.0,276011000.0,559398000.0,720500000.0,583100000.0,596200000.0,373300000.0,262600000.0,112800000.0,31900000.0,11700000.0,1100000.0
,costOfRevenue,164233000.0,203604000.0,174702000.0,134976000.0,118701000.0,115769000.0,113949000.0,149100000.0,124900000.0,86500000.0,59400000.0,40800000.0,19200000.0,10500000.0,4200000.0,400000.0
,grossProfit,73605000.0,367379000.0,438729000.0,286758000.0,170568000.0,160242000.0,445449000.0,571400000.0,458200000.0,509700000.0,313800000.0,221800000.0,93600000.0,21400000.0,7500000.0,700000.0
,grossProfitRatio,0.309475357175893,0.643414952809453,0.715205133095654,0.679949921040277,0.589651846551134,0.580563818108699,0.796300666073172,0.793060374739764,0.785800034299434,0.854914458235491,0.840610768818644,0.844630616907845,0.829787234042553,0.670846394984326,0.641025641025641,0.636363636363636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,23722000.0,34730000.0,39483000.0,39014000.0,33218000.0,32353000.0,51249000.0,53400000.0,58900000.0,60400000.0,40200000.0,28800000.0,18600000.0,10200000.0,7000000.0,2500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-469000.0,3376000.0,3183000.0,3639000.0,8789000.0,3267000.0,-2000000.0,4400000.0,0.0,8300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,148832000.0,238334000.0,214185000.0,175214000.0,155017000.0,151891000.0,165198000.0,202459000.0,183785000.0,276674000.0,220608000.0,184637000.0,44330000.0,19646859.0,11087242.0,2944189.0
,costAndExpenses,313065000.0,462818000.0,464030000.0,385613000.0,941871000.0,645468000.0,579388000.0,461800000.0,387800000.0,363200000.0,280100000.0,225400000.0,69600000.0,40500000.0,17200000.0,3300000.0
,interestExpense,50515000.0,696000.0,2086000.0,1209000.0,2368000.0,1369000.0,2856000.0,3200000.0,2100000.0,1600000.0,1200000.0,1100000.0,1200000.0,400000.0,400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,225033000.0,197867000.0,131335000.0,139535000.0,176386000.0,185877000.0,267100000.0,182000000.0,231200000.0,163600000.0,135900000.0,25700000.0,9400000.0,4100000.0,500000.0
,EBITDA,85257000.0,333198000.0,347268000.0,167456000.0,-513067000.0,-193071000.0,165887000.0,525700000.0,377300000.0,464200000.0,256800000.0,173100000.0,68900000.0,800000.0,-1400000.0,-1700000.0
,EBITDARatio,0.358466687409077,0.583551524301074,0.566107679592326,0.397065448837419,-1.77366741683347,-0.699504729883954,0.296545572204405,0.729632199861208,0.647058823529412,0.77859778597786,0.687918564157514,0.659177456207159,0.610815602836879,0.0250783699059561,-0.11965811965812,-1.54545454545455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
