Date,2018-12-31,2017-12-31,2016-12-31,2016-06-30
Depreciation & Amortization,0.0,0.0,0.0,
Stock-based compensation,0.0,0.0,0.0,
Operating Cash Flow,-30457000.0,-24281000.0,8727000.0,40101401.0
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,0.0,0.0,0.0,0.0
Issuance (repayment) of debt,44448000.0,-2534000.0,0.0,-2534000.0
Issuance (buybacks) of shares,0.0,-24261000.0,58055000.0,-2422384.0
Dividend payments,-12740000.0,-12790000.0,0.0,-7958766.0
Financing Cash Flow,31708000.0,-39585000.0,58055000.0,-10447269.0
Effect of forex changes on cash,0.0,0.0,0.0,
Net cash flow / Change in cash,1251000.0,-63866000.0,66782000.0,
Free Cash Flow,-30457000.0,-24281000.0,8727000.0,
Net Cash/Marketcap,-0.8626,-0.704,-0.704,
