Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,322000.0,7407000.0,7016000.0,
Revenue Growth,-0.956527609018496,0.0557297605473204,0.0,
Cost of Revenue,0.0,0.0,0.0,
Gross Profit,0.0,7407000.0,7016000.0,7765974.0
R&D Expenses,0.0,0.0,0.0,
SG&A Expense,2717000.0,4089000.0,3822000.0,
Operating Expenses,2717000.0,5252000.0,5371000.0,5188436.0
Operating Income,2155000.0,2155000.0,1645000.0,2577538.0
Interest Expense,655000.0,0.0,0.0,0.0
Earnings before Tax,2155000.0,2155000.0,1645000.0,
Income Tax Expense,982000.0,982000.0,507000.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,1173000.0,1173000.0,1138000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,1173000.0,1173000.0,1138000.0,
EPS,0.34,0.34,0.78,
EPS Diluted,0.34,0.34,0.77,
Weighted Average Shs Out,3446535.0,3570750.0,8088000.0,
Weighted Average Shs Out (Dil),3446788.0,3570750.0,,
Dividend per Share,0.00754325476357,0.06,0.0,
Gross Margin,0.0,1.0,1.0,
EBITDA Margin,6.56211180124,0.31,0.256,
EBIT Margin,6.69254658385,0.2909,0.2345,
Profit Margin,3.64285714286,0.158,0.162,
Free Cash Flow margin,4.07453416149,0.1771,0.2205,
EBITDA,2113000.0,2294000.0,1796000.0,
EBIT,2155000.0,2155000.0,1645000.0,0.0
Consolidated Income,1173000.0,1173000.0,1138000.0,
Earnings Before Tax Margin,6.69254658385,0.2909,0.2345,
Net Profit Margin,3.64285714286,0.1584,0.1622,
