date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,372000000.0,-131000000.0,265300000.0,146400000.0,276000000.0,241400000.0,245700000.0,769200000.0,50000000.0,71900000.0,-110600000.0,-586200000.0,-788100000.0,111600000.0,133900000.0,385400000.0,269800000.0,135200000.0,78400000.0,81800000.0,-95800000.0,37900000.0,186300000.0,150500000.0,185800000.0,127200000.0,129000000.0,23100000.0,-26300000.0,-23700000.0,70900000.0,-71300000.0
,depreciationAndAmortization,153000000.0,138700000.0,149600000.0,98200000.0,103900000.0,88900000.0,81200000.0,87500000.0,90000000.0,104500000.0,129300000.0,157300000.0,177200000.0,180100000.0,167300000.0,162200000.0,157500000.0,150600000.0,148400000.0,160400000.0,148800000.0,165600000.0,159700000.0,156900000.0,129700000.0,120500000.0,119800000.0,117800000.0,115900000.0,133400000.0,145600000.0,159800000.0
,deferredIncomeTax,-17000000.0,64600000.0,37400000.0,82500000.0,82700000.0,55000000.0,47500000.0,-577500000.0,10700000.0,-3300000.0,5600000.0,-8000000.0,236200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,27000000.0,17300000.0,19200000.0,17800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,417600000.0,-42300000.0,-187900000.0,88000000.0,-353200000.0,9100000.0,442200000.0,202600000.0,-25100000.0,-136200000.0,32100000.0,-183600000.0,-82400000.0,32900000.0,-144600000.0,84900000.0,231500000.0,-41200000.0,156400000.0,-85700000.0,94100000.0,71800000.0,200000.0,7100000.0,-186500000.0,161000000.0,88400000.0,-14200000.0,76100000.0,6400000.0,63300000.0,-55700000.0
,accountsReceivables,-19000000.0,41400000.0,-27300000.0,-58100000.0,-1100000.0,-12300000.0,-24000000.0,-15600000.0,-19600000.0,0.0,2400000.0,159900000.0,123400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,109000000.0,-50500000.0,-84200000.0,-65600000.0,-48200000.0,-15200000.0,-57100000.0,-21700000.0,-73100000.0,-25900000.0,-49200000.0,325100000.0,81700000.0,-42900000.0,-28700000.0,-40300000.0,-122800000.0,-31500000.0,35100000.0,39400000.0,-104300000.0,-1000000.0,-77900000.0,-55600000.0,24200000.0,1500000.0,-83600000.0,-10900000.0,6100000.0,6500000.0,2800000.0,47300000.0
,accountsPayables,64000000.0,-32700000.0,49300000.0,34700000.0,39200000.0,1100000.0,13000000.0,-18000000.0,57800000.0,-3700000.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,999000000.0,581400000.0,623700000.0,811600000.0,723600000.0,1076800000.0,1067700000.0,625500000.0,422900000.0,448000000.0,584200000.0,552100000.0,735700000.0,818100000.0,785200000.0,929800000.0,844900000.0,613400000.0,654600000.0,498200000.0,583900000.0,489800000.0,418000000.0,417800000.0,410700000.0,597200000.0,436200000.0,347800000.0,362000000.0,285900000.0,279500000.0,216200000.0
,otherNonCashItems,0.0,4000000.0,21700000.0,17100000.0,16600000.0,8000000.0,-600000.0,20800000.0,28800000.0,26300000.0,14500000.0,8000000.0,-101700000.0,72800000.0,0.0,-49600000.0,6500000.0,8500000.0,70300000.0,68000000.0,-9200000.0,0.0,159700000.0,93900000.0,69600000.0,55400000.0,7500000.0,5100000.0,-5000000.0,200000.0,18100000.0,11000000.0
,netCashProvidedByOperatingActivites,800000000.0,434200000.0,337000000.0,400300000.0,421900000.0,323500000.0,236600000.0,170100000.0,160700000.0,89100000.0,205400000.0,125500000.0,-12100000.0,314300000.0,315300000.0,432900000.0,415200000.0,395100000.0,413000000.0,330800000.0,256800000.0,299200000.0,429000000.0,261700000.0,400100000.0,280100000.0,121200000.0,188900000.0,169000000.0,130800000.0,142000000.0,152900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207700000.0,-205100000.0,-233600000.0,-171300000.0,-159800000.0,-112600000.0,-111400000.0,-156000000.0,-209500000.0,-230800000.0,-705900000.0,-169900000.0,-122700000.0,-104600000.0,-95800000.0,-108400000.0,-80900000.0,-88200000.0,-118300000.0
,acquisitionsNet,0.0,-64000000.0,-910000000.0,-16000000.0,-276000000.0,-30000000.0,-42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000000.0,-86000000.0,-130000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-55000000.0,0.0,-10800000.0,-3200000.0,-35000000.0,-47600000.0,-82400000.0,-21600000.0,-205900000.0,-265300000.0,-113000000.0,0.0,0.0,0.0,0.0,-23300000.0,-16200000.0,-39300000.0,-8900000.0,0.0,-38100000.0,0.0,0.0,0.0,0.0,0.0,-18200000.0,-2800000.0,-6700000.0,-2200000.0,-4900000.0,0.0
,salesMaturitiesOfInvestments,0.0,2400000.0,0.0,35000000.0,15800000.0,120200000.0,12100000.0,151100000.0,229400000.0,196900000.0,0.0,6200000.0,65500000.0,4100000.0,6100000.0,57900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,7600000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
