date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,206143861.0,261554114.0,257494599.0,232179463.0,136665344.0,105946670.0,58705903.0,104905720.0,100240597.0,97698634.0,97971404.0,96747373.0,121448681.0,133883080.0,125190251.0,124293932.0,122204954.0,114482240.0,114692029.0,115204615.0,106153640.0,93621404.0,81400000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63320617.0,64577927.0,34301311.0,40799415.0,48228776.0,42837247.0,41095051.0,40382608.0,39461502.0,26874979.0,31098436.0,27919127.0,27176460.0,25100000.0
,grossProfit,206143861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34378017.0,33393477.0,62446062.0,80649266.0,85654304.0,82353004.0,83198881.0,81822346.0,75020738.0,87817050.0,84106179.0,78234513.0,66444944.0,56300000.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351878174673353,0.340849223718382,0.645454859017206,0.664060452002768,0.639769446594745,0.657822820404761,0.669372025337488,0.669550155879933,0.655304595717205,0.765677011433811,0.730059112649263,0.736993220392631,0.709719585064116,0.691646191646192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,15961382.0,21209432.0,16290535.0,15832406.0,10303503.0,8983860.0,8923117.0,8624395.0,8105250.0,8046126.0,7858132.0,43339962.0,54940948.0,58643595.0,53651155.0,53059051.0,49119748.0,45054140.0,21482000.0,22020860.0,48970753.0,42248087.0,39100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34636834.0,34459110.0,0.0,0.0,0.0
,otherExpenses,88030.0,-246155.0,140910.0,450707.0,564230.0,881938.0,326282.0,89758.0,-178716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,205906862.0,229666198.0,218644606.0,197756985.0,113242064.0,88427999.0,51426324.0,78075091.0,72731224.0,10437657.0,10510973.0,44743020.0,120387133.0,63890671.0,56424241.0,58100527.0,52396269.0,48628132.0,59844318.0,92562268.0,66379915.0,58658408.0,55200000.0
,costAndExpenses,205906862.0,229666198.0,218644606.0,197756985.0,113242064.0,88427999.0,51426324.0,78075091.0,72731224.0,73758274.0,75088900.0,79044331.0,161186548.0,112119447.0,99261488.0,99195578.0,92778877.0,88089634.0,86719297.0,123660704.0,94299042.0,85834868.0,80300000.0
,interestExpense,16894407.0,18032669.0,16006461.0,18430072.0,6597738.0,3967794.0,4375129.0,7081801.0,6488521.0,7357943.0,10006091.0,10121647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,11096937.0,7349682.0,6601123.0,6133812.0,6232572.0,3834992.0,2151949.0,2220641.0,2097179.0,2391531.0,2652841.0,2886854.0,2963679.0,3096417.0,2773086.0,2897059.0,3276521.0,3573992.0,3725484.0,27554534.0,17409162.0,16410321.0,16100000.0
,EBITDA,11333936.0,39237598.0,45451116.0,40556290.0,29655852.0,21353663.0,9431528.0,29051270.0,29606552.0,26331891.0,25535345.0,20589896.0,-36774188.0,24860050.0,28701849.0,27995413.0,32702598.0,29966598.0,31698216.0,19098445.0,29263760.0,24196857.0,17200000.0
,EBITDARatio,0.0549807107765387,0.150017131827642,0.176512890664553,0.174676474292647,0.21699613912361,0.201551053940629,0.160657234077466,0.276927416350605,0.295354904959315,0.269521588193342,0.260640798819215,0.212821241151426,-0.30279610858845,0.185684778091451,0.229265847545908,0.225235556953818,0.267604519535272,0.261757614106782,0.276376800344163,0.165778471635012,0.275673636815469,0.258454327388639,0.211302211302211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,236999.0,31887916.0,38849993.0,34422478.0,23423280.0,17518671.0,7279579.0,26830629.0,27509373.0,23940360.0,22882504.0,17703042.0,-39737867.0,21763633.0,25928763.0,25098354.0,29426077.0,26392606.0,27972732.0,-8456089.0,11854598.0,7786536.0,1100000.0
,operatingIncomeRatio,0.00114967770007956,0.121917088255014,0.150876923830158,0.148258065356969,0.171391512393954,0.165353672748752,0.124000801077875,0.255759447625925,0.274433451349058,0.245042934786581,0.233563091532301,0.182982146709038,-0.327198835531199,0.16255700869744,0.207114873505605,0.201927427961648,0.240792832342951,0.230538867862823,0.243894298879306,-0.0734006098627212,0.111673966149442,0.0831704681549104,0.0135135135135135
,totalOtherIncomeExpensesNet,-7241861.0,5984319.0,-4666937.0,22910473.0,38960673.0,-3547768.0,-1424190.0,-1171026.0,-2742695.0,243639.0,376748.0,-520282.0,-62857133.0,-2321111.0,-26005.0,-2016900.0,-2406885.0,5560904.0,1091531.0,-12871852.0,-4087918.0,-713561.0,2800000.0
,incomeBeforeTax,-23899269.0,19839566.0,18176595.0,38902879.0,55786215.0,10003109.0,1480260.0,18577802.0,18278157.0,16826056.0,13253161.0,7379946.0,-48688785.0,8266141.0,17202567.0,18354573.0,20393623.0,21351688.0,14411798.0,-29021705.0,-599687.0,-6051633.0,-8600000.0
,incomeBeforeTaxRatio,-0.115934905284422,0.0758526245165465,0.0705901990588937,0.167555211375435,0.408195767611722,0.0944164549957068,0.0252148408312534,0.17709045798456,0.182342858552608,0.172224066101067,0.135275809663808,0.076280582832983,-0.400900072352371,0.0617414911578072,0.137411394757887,0.147670708494442,0.166880493240888,0.186506553330892,0.125656491786365,-0.251914430684917,-0.00564923633329955,-0.0646394172853891,-0.105651105651106
,incomeTaxExpense,-5185992.0,6597751.0,11695546.0,-48228290.0,8297802.0,3640787.0,514275.0,7031539.0,7246887.0,6725731.0,5267536.0,3931831.0,-18139323.0,3494870.0,7068390.0,7649244.0,8362781.0,8847336.0,5812479.0,-7224000.0,28998000.0,-2204000.0,-3300000.0
,netIncome,-17765922.0,13450224.0,6481049.0,87131169.0,47488413.0,6362322.0,39999367.0,11546263.0,11031270.0,10100325.0,7985625.0,3448115.0,-30549462.0,4771271.0,10134177.0,10705329.0,12030842.0,12771192.0,-3727050.0,-21756705.0,-29597687.0,-3847633.0,-5300000.0
,netIncomeRatio,-0.0861821541219702,0.0514242494384929,0.0251696502574021,0.375275090544938,0.347479555607016,0.0600521186744237,0.681351703252056,0.11006323582737,0.110047927986702,0.103382458755769,0.0815097536011631,0.0356403992488768,-0.251542147254773,0.0356375951315133,0.0809502091340962,0.0861291362155958,0.0984480710986561,0.111556098133649,-0.0324961554215769,-0.188852720874073,-0.278819332054935,-0.0410977921245445,-0.0651105651105651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.640666096606207,0.49,0.24,3.15,2.0,0.27768845185699,1.75,0.507845609302767,0.49,0.447049033548711,0.36,0.154233986535124,-1.32,0.204345725448866,0.424195044940909,0.442338277439346,0.5,0.53,-0.153544361510179,-0.896317295928501,-1.26,-0.22,-0.31
,EPSDiluted,-0.640666096606207,0.48,0.235384,3.14,1.98,0.276313704848317,1.74,0.505567796494025,0.48,0.445229477774529,0.35,0.153690305197461,-1.32,0.202876955843241,0.418666576440514,0.440078087719892,0.49,0.52,-0.153295170600594,-0.895226432567904,-1.26,-0.22,-0.31
,weightedAverageShsOut,28386456.0,27730392.0,27444110.0,27696790.0,23787485.0,22911727.0,22811825.0,22735774.0,22667102.0,22593327.0,22493350.0,22356389.0,23224916.0,23349013.0,23890371.0,24201679.0,24263103.0,24273783.0,24273441.0,24273441.0,23506091.0,17423441.0,24723000.0
,weightedAverageShsOutDil,28386456.0,27777850.0,27533983.0,27792702.0,23950958.0,23025720.0,22944815.0,22838209.0,22748962.0,22685661.0,22575068.0,22435475.0,23224916.0,23518053.0,24205842.0,24325976.0,24528971.0,24334480.0,24312899.0,24303019.0,23506091.0,17423441.0,24723000.0
