date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,75684000.0,60849000.0,48630000.0,37343000.0,25197000.0,8632000.0
,costOfRevenue,13614000.0,12235000.0,9944000.0,8682000.0,4744000.0,2012000.0
,grossProfit,62070000.0,48614000.0,38686000.0,28661000.0,20453000.0,6620000.0
,grossProfitRatio,0.820120501030601,0.798928495127282,0.795517170470903,0.767506627748172,0.811723617891019,0.766913809082484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,8768000.0,7719000.0,5707000.0,3475000.0,3228000.0,2472000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,34146000.0,29944000.0,25246000.0,21274000.0,16584000.0,7747000.0
,costAndExpenses,47760000.0,42179000.0,35190000.0,29956000.0,21328000.0,9759000.0
,interestExpense,8620000.0,9301000.0,6299000.0,3948000.0,1178000.0,364000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25378000.0,22225000.0,19539000.0,17732000.0,13201000.0,5204000.0
,EBITDA,53302000.0,40895000.0,32979000.0,25119000.0,17070000.0,4077000.0
,EBITDARatio,0.704270387400243,0.672073493401699,0.678161628624306,0.672656187237233,0.677461602571735,0.472312326227989
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,27924000.0,18670000.0,13440000.0,7387000.0,3869000.0,-1127000.0
,operatingIncomeRatio,0.3689551292215,0.30682509162024,0.276372609500308,0.197814851511662,0.153550025796722,-0.130560704355885
,totalOtherIncomeExpensesNet,-313000.0,0.0,-4705000.0,0.0,0.0,0.0
,incomeBeforeTax,19157000.0,9806000.0,2856000.0,3510000.0,2721000.0,-1456000.0
,incomeBeforeTaxRatio,0.253118228423445,0.161153018126839,0.0587291795188155,0.0939935195351204,0.107989046315038,-0.168674698795181
,incomeTaxExpense,80000.0,1430000.0,-1547000.0,0.0,0.0,0.0
,netIncome,19077000.0,8376000.0,4403000.0,3510000.0,2721000.0,-1456000.0
,netIncomeRatio,0.252061201839226,0.137652221071834,0.0905408184248406,0.0939935195351204,0.107989046315038,-0.168674698795181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.02097939523682,0.37,0.19,0.19,0.242115518376799,-0.31
,EPSDiluted,1.02097939523682,0.37,0.19,0.19,0.240381536118408,-0.31
,weightedAverageShsOut,21866163.0,18685000.0,17668696.0,14815258.0,11238437.0,4726925.0
,weightedAverageShsOutDil,21866163.0,18685000.0,17668696.0,14815258.0,11319505.0,4726925.0
