Date,2017-10-31,2017-10,2016-10-31,2016-10,2015-10-31,2015-10,2014-10-31,2014-10,2013-10-31,2013-10,2012-10-31,2011-10-31
Cash and cash equivalents,1065000.0,1000000.0,5553815.0,6000000.0,3091471.0,3000000.0,1841044.0,2000000.0,2089787.0,2000000.0,0.0,0.0
Short-term investments,3787.0,,165428.0,,170097.0,,164794.0,,78068.0,,0.0,0.0
Cash and short-term investments,1068787.0,,5719243.0,,3261568.0,,2005838.0,,2167855.0,,0.0,0.0
Receivables,7013184.0,7000000.0,8022952.0,8000000.0,9215042.0,9000000.0,9717721.0,10000000.0,9249324.0,9000000.0,0.0,0.0
Inventories,2200666.0,2000000.0,2061713.0,2000000.0,2611681.0,3000000.0,2440364.0,2000000.0,2550593.0,3000000.0,0.0,0.0
Total current assets,11559487.0,20000000.0,16539854.0,21000000.0,16268701.0,21000000.0,15228326.0,22000000.0,15130168.0,23000000.0,0.0,0.0
Property Plant & Equipment Net,6850771.0,7000000.0,6768185.0,7000000.0,6869986.0,7000000.0,7088620.0,7000000.0,7444869.0,7000000.0,0.0,0.0
Goodwill and Intangible Assets,12990741.0,13000000,13650484.0,13000000,14322024.0,14000000,14940214.0,15000000,15592499.0,15000000,0.0,0.0
Long-term investments,39000.0,0000000.0,239633.0,000000.0,0.0,000000.0,0.0,000000.0,0.0,000000.0,0.0,0.0
Tax assets,524715.0,1000000.0,0.0,1000000.0,461550.0,0000000.0,359825.0,0000000.0,370593.0,0000000.0,0.0,0.0
Total non-current assets,20458153.0,18000000.0,21389675.0,24000000.0,21376120.0,26000000.0,22141326.0,24000000.0,23142923.0,25000000.0,0.0,0.0
Total assets,32017640.0,32000000.0,37929529.0,38000000.0,37644821.0,38000000.0,37369652.0,37000000.0,38273091.0,38000000.0,0.0,0.0
Payables,1723753.0,2000000.0,3268951.0,3000000.0,3149964.0,3000000.0,3920196.0,4000000.0,3768870.0,4000000.0,0.0,0.0
Short-term debt,1599996.0,4000000.0,1599996.0,2000000.0,1599996.0,2000000.0,1631424.0,2000000.0,1571424.0,2000000.0,0.0,0.0
Total current liabilities,8199903.0,8000000.0,8628766.0,9000000.0,7918096.0,8000000.0,9270873.0,9000000.0,8405537.0,8000000.0,0.0,0.0
Long-term debt,6533347.0,11000000.0,8133343.0,17000000.0,9733339.0,19000000.0,6940488.0,17000000.0,8511912.0,19000000.0,0.0,0.0
Total debt,8133343.0,11000000.0,9733339.0,17000000.0,11333335.0,19000000.0,8571912.0,17000000.0,10083336.0,19000000.0,0.0,0.0
Deferred revenue,0.0,2000000.0,0.0,3000000.0,0.0,3000000.0,0.0,2000000.0,0.0,3000000.0,0.0,0.0
Tax Liabilities,0.0,5000000.0,249633.0,4000000.0,49993.0,4000000.0,0.0,4000000.0,0.0,4000000.0,0.0,0.0
Deposit Liabilities,614789.0,,647460.0,,668472.0,,631836.0,,653740.0,,0.0,0.0
Total non-current liabilities,11116173.0,18000000.0,12605443.0,24000000.0,13883845.0,26000000.0,11089491.0,24000000.0,12937332.0,25000000.0,0.0,0.0
Total liabilities,26277838.0,26000000.0,32771169.0,33000000.0,33674832.0,34000000.0,32807705.0,33000000.0,33874408.0,34000000.0,0.0,0.0
Other comprehensive income,57564382,0000000.0,57564382,-0000000.0,57563716,-0000000.0,57566346,-0000000.0,57567506,-0000000.0,0.0,0.0
Retained earnings (deficit),-51848811.0,-52000000.0,-52408509.0,-52000000.0,-53610339.0,-54000000.0,-53009249.0,-53000000.0,-53163990.0,-53000000.0,0.0,0.0
Total shareholders equity,5739802.0,6000000.0,5158360.0,5000000.0,3969989.0,4000000.0,4561947.0,5000000.0,4398683.0,4000000.0,0.0,0.0
Investments,42787.0,0000000.0,405061.0,000000.0,170097.0,000000.0,164794.0,000000.0,78068.0,000000.0,0.0,0.0
Net Debt,7068343.0,14000000,4179524.0,13000000,8241864.0,18000000,6730868.0,17000000,7993549.0,19000000,0.0,0.0
Other Assets,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1000000,0.0,0.0
Other Liabilities,6961762.0,1000000,11536960.0,2000000,11872891.0,1000000,12447341.0,0,12531539.0,0,0.0,0.0
