date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,481000000.0,503000000.0,524700000.0,470100000.0,291300000.0,326500000.0,182400000.0
,costOfRevenue,74000000.0,85000000.0,78600000.0,45000000.0,23700000.0,21600000.0,11600000.0
,grossProfit,407000000.0,418000000.0,446100000.0,425100000.0,267600000.0,304900000.0,170800000.0
,grossProfitRatio,0.846153846153846,0.831013916500994,0.850200114351058,0.90427568602425,0.918640576725026,0.933843797856049,0.93640350877193
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,56000000.0,60000000.0,59500000.0,57800000.0,31200000.0,34800000.0,16800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,40000000.0,36000000.0,31400000.0,0.0,0.0,0.0,0.0
,operatingExpenses,238000000.0,203000000.0,233900000.0,224900000.0,107000000.0,107100000.0,69300000.0
,costAndExpenses,312000000.0,288000000.0,312500000.0,269900000.0,130700000.0,128700000.0,80900000.0
,interestExpense,93000000.0,92000000.0,62500000.0,32200000.0,12300000.0,4300000.0,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,50000000.0,49000000.0,45900000.0,45000000.0,23700000.0,21600000.0,11600000.0
,EBITDA,219000000.0,264000000.0,258100000.0,245200000.0,184300000.0,219400000.0,113100000.0
,EBITDARatio,0.455301455301455,0.524850894632207,0.491900133409567,0.521591150818975,0.63268108479231,0.67197549770291,0.620065789473684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,169000000.0,215000000.0,212200000.0,200200000.0,160600000.0,197800000.0,101500000.0
,operatingIncomeRatio,0.351351351351351,0.427435387673956,0.404421574232895,0.425866836843225,0.551321661517336,0.605819295558959,0.556469298245614
,totalOtherIncomeExpensesNet,457000000.0,423000000.0,333100000.0,223900000.0,117100000.0,79300000.0,7300000.0
,incomeBeforeTax,556000000.0,546000000.0,482800000.0,391900000.0,265400000.0,272800000.0,108600000.0
,incomeBeforeTaxRatio,1.15592515592516,1.08548707753479,0.920144844673147,0.833652414379919,0.911088225197391,0.835528330781011,0.595394736842105
,incomeTaxExpense,0.0,0.0,400000.0,100000.0,0.0,-100000.0,200000.0
,netIncome,543000000.0,528000000.0,464100000.0,295300000.0,244900000.0,167100000.0,13400000.0
,netIncomeRatio,1.12889812889813,1.04970178926441,0.884505431675243,0.628164220378643,0.840714040508067,0.511791730474732,0.0734649122807018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.36910994764398,1.66,1.5,1.28,1.32,1.16,0.1
,EPSDiluted,2.36910994764398,1.66,1.5,1.28,1.32,1.16,0.1
,weightedAverageShsOut,229200000.0,229200000.0,220300000.0,180400000.0,169400000.0,140900000.0,135000000.0
,weightedAverageShsOutDil,229200000.0,229200000.0,220300000.0,180400000.0,169400000.0,140900000.0,135000000.0
