Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,0.0,0.0,0.0,
Stock-based compensation,0.0,0.0,0.0,
Operating Cash Flow,-1066608.0,-27153.0,-2933.0,-2933.0
Capital Expenditure,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-173774750.0,0.0,0.0,-173774750.0
Issuance (repayment) of debt,-69540.0,12500.0,117063.0,117063.0
Issuance (buybacks) of shares,173899885.0,0.0,0.0,300000.0
Dividend payments,-0.0,0.0,0.0,0.0
Financing Cash Flow,175161126.0,7500.0,7933.0,240000.0
Effect of forex changes on cash,0.0,0.0,0.0,
Net cash flow / Change in cash,319768.0,-19653.0,5000.0,
Free Cash Flow,-1066608.0,-27153.0,-2933.0,
Net Cash/Marketcap,0.0,-0.0038,-0.0038,
