date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,3466600000.0,4501600000.0,4408400000.0,3364700000.0,2859700000.0,3167200000.0,3622200000.0,3460300000.0,4024700000.0,4729800000.0,3895500000.0,3066100000.0,5309800000.0,6001900000.0
,costOfRevenue,2845500000.0,3673700000.0,3650300000.0,2782200000.0,2289100000.0,2599500000.0,3028400000.0,2843700000.0,3315100000.0,4071000000.0,3355700000.0,2610000000.0,4596900000.0,5136200000.0
,grossProfit,621100000.0,827900000.0,758100000.0,582500000.0,570600000.0,567700000.0,593800000.0,616600000.0,709600000.0,658800000.0,539800000.0,456100000.0,712900000.0,865700000.0
,grossProfitRatio,0.179166907055905,0.183912386706949,0.171967153615824,0.173120932029601,0.199531419379655,0.179243495832281,0.163933521064546,0.178192642256452,0.176311277859219,0.139287073449194,0.138570145039148,0.148755748344803,0.134261177445478,0.144237658074943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,554000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-481800000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,5300000.0,-2400000.0,76700000.0,-2300000.0,-17200000.0,-10400000.0,-5900000.0,-200000.0,-33500000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,554300000.0,636800000.0,614700000.0,472500000.0,436400000.0,450800000.0,509200000.0,0.0,0.0,539700000.0,506900000.0,0.0,0.0,0.0
,costAndExpenses,3399800000.0,4310500000.0,4265000000.0,3254700000.0,2725500000.0,3050300000.0,3537600000.0,3323800000.0,3824000000.0,4610700000.0,3862600000.0,2131500000.0,5183000000.0,5825400000.0
,interestExpense,76400000.0,93200000.0,99200000.0,91000000.0,89900000.0,96300000.0,107400000.0,110500000.0,126500000.0,123100000.0,107500000.0,72900000.0,109900000.0,85900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,53900000.0,58400000.0,52900000.0,47100000.0,42500000.0,43700000.0,45600000.0,46600000.0,47000000.0,43000000.0,38400000.0,36900000.0,37600000.0,39800000.0
,EBITDA,120700000.0,249500000.0,196300000.0,157100000.0,176700000.0,160600000.0,130200000.0,183100000.0,247700000.0,162100000.0,71300000.0,971500000.0,164400000.0,216300000.0
,EBITDARatio,0.0348179772687936,0.0554247378709792,0.0445286271663188,0.0466906410675543,0.061789698220093,0.0507072493053801,0.0359450057975816,0.0529144871831922,0.0615449598727855,0.0342720622436467,0.0183031703247337,0.31685202700499,0.0309616181400429,0.0360385877805362
