date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,187000000.0,336900000.0,303100000.0,154000000.0,52800000.0,21200000.0
,costOfRevenue,147000000.0,263000000.0,236900000.0,126400000.0,45900000.0,18200000.0
,grossProfit,40000000.0,73900000.0,66200000.0,27600000.0,6900000.0,3000000.0
,grossProfitRatio,0.213903743315508,0.219352923716236,0.218409765753877,0.179220779220779,0.130681818181818,0.141509433962264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,22000000.0,26700000.0,29000000.0,30400000.0,11400000.0,7800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,202000000.0,61500000.0,59300000.0,48200000.0,11400000.0,7800000.0
,costAndExpenses,349000000.0,324500000.0,296200000.0,174600000.0,57300000.0,26000000.0
,interestExpense,-3000000.0,5800000.0,3700000.0,6300000.0,500000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,35000000.0,34800000.0,30300000.0,17800000.0,6600000.0,2100000.0
,EBITDA,20000000.0,44600000.0,37200000.0,17100000.0,2100000.0,-2700000.0
,EBITDARatio,0.106951871657754,0.132383496586524,0.122731771692511,0.111038961038961,0.0397727272727273,-0.127358490566038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-15000000.0,12400000.0,6900000.0,-20600000.0,-4500000.0,-4800000.0
,operatingIncomeRatio,-0.0802139037433155,0.0368061739388543,0.022764764104256,-0.133766233766234,-0.0946969696969697,-0.316037735849057
,totalOtherIncomeExpensesNet,3000000.0,5800000.0,12700000.0,6300000.0,500000.0,1900000.0
,incomeBeforeTax,-18000000.0,6600000.0,-5800000.0,-26900000.0,-5000000.0,-6700000.0
,incomeBeforeTaxRatio,-0.0962566844919786,0.0195903829029386,-0.0191355988122732,-0.174675324675325,-0.0946969696969697,-0.316037735849057
,incomeTaxExpense,0.0,2200000.0,0.0,-400000.0,0.0,0.0
,netIncome,-18000000.0,1800000.0,-3300000.0,-6600000.0,-5000000.0,0.0
,netIncomeRatio,-0.0962566844919786,0.00534283170080142,-0.0108874958759485,-0.0428571428571429,-0.0946969696969697,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.11595902139717,0.21,-0.39,-0.78,-1.79,0.0
,EPSDiluted,-2.11595902139717,0.21,-0.39,-0.78,-1.79,0.0
,weightedAverageShsOut,8506781.0,8634013.0,8425593.0,8413178.0,6788367.0,6788367.0
,weightedAverageShsOutDil,8506781.0,8634013.0,8425593.0,8413178.0,6788367.0,6788367.0
