date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,888963000.0,792330000.0,942030000.0,863394000.0,689005000.0,726367000.0,644624000.0,604700000.0,548084000.0,403738000.0,398058000.0,306470000.0,182184000.0
,costOfRevenue,671173000.0,609965000.0,766727000.0,678581000.0,557786000.0,605325000.0,491578000.0,489152000.0,419631000.0,350939000.0,310300000.0,232619000.0,136215000.0
,grossProfit,217790000.0,182365000.0,175303000.0,184813000.0,131219000.0,121042000.0,153046000.0,115548000.0,128453000.0,52799000.0,87758000.0,73851000.0,45969000.0
,grossProfitRatio,0.244993323681638,0.230162937160022,0.186090676517733,0.214054070331737,0.190447093997866,0.166640279638254,0.23741902256199,0.191083181743013,0.234367359747776,0.130775403851012,0.220465359319496,0.240973015303292,0.252321828481096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,257054000.0,226076000.0,241157000.0,125722000.0,118108000.0,340889000.0,165965000.0,167483000.0,117085000.0,56562000.0,52393000.0,45633000.0,33765000.0
,SellingAndMarketingExpenses,-106972000.0,-90215000.0,-95399000.0,0.0,0.0,-209839000.0,-219317000.0,-225174000.0,-182227000.0,52528000.0,31169000.0,24496000.0,14762000.0
,otherExpenses,904000.0,3000.0,395000.0,-476000.0,-308000.0,-1212000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,169217000.0,149434000.0,156798000.0,142439000.0,90985000.0,134078000.0,123951000.0,119933000.0,124546000.0,109090000.0,83562000.0,70129000.0,48527000.0
,costAndExpenses,767580000.0,635833000.0,823289000.0,678796000.0,593570000.0,625615000.0,218909000.0,206287000.0,172262000.0,460029000.0,393862000.0,302748000.0,184742000.0
,interestExpense,-185202000.0,-256574000.0,-102707000.0,48198000.0,49491000.0,-72356000.0,0.0,0.0,0.0,39496000.0,34216000.0,50860000.0,12458000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,219607000.0,154254000.0,151007000.0,127500000.0,104401000.0,137674000.0,69400000.0,54500000.0,34100000.0,37563000.0,30356000.0,28314000.0,9357000.0
,EBITDA,340990000.0,310751000.0,269748000.0,312098000.0,199836000.0,238426000.0,119050000.0,84318000.0,58681000.0,-18728000.0,34552000.0,32036000.0,6799000.0
,EBITDARatio,0.38358176887002,0.39219895750508,0.286347568548772,0.361478073741536,0.290035631091211,0.32824453754094,0.184681302588796,0.139437737721184,0.107065705256858,-0.0463865179893892,0.086801420898462,0.104532254380527,0.0373194133403592
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,121383000.0,156497000.0,118741000.0,184598000.0,95435000.0,100752000.0,49650000.0,29818000.0,24581000.0,-56291000.0,4196000.0,3722000.0,-2558000.0
,operatingIncomeRatio,0.136544490603096,0.197514924337082,0.126048002717536,0.213805053081212,0.138511331557826,0.138706741908705,0.0770216436248107,0.0493104018521581,0.044848964757227,-0.139424577324899,0.0105411774163564,0.0121447449995106,-0.0140407500109779
,totalOtherIncomeExpensesNet,84981000.0,75820000.0,-6051000.0,-6926000.0,-5890000.0,-6825000.0,49650000.0,29818000.0,24581000.0,18174000.0,12777000.0,17712000.0,30664000.0
,incomeBeforeTax,21162000.0,-24257000.0,9983000.0,27175000.0,-12305000.0,21571000.0,-36874000.0,3843000.0,71579000.0,-61054000.0,-5690000.0,-26874000.0,28573000.0
,incomeBeforeTaxRatio,0.0238052652360109,-0.0306147690987341,0.0105973270490324,0.031474622246622,-0.017859086653943,0.0296971090371672,-0.0572023381071757,0.0063552174632049,0.130598594376045,-0.151221831980146,-0.0142943993086435,-0.0876888439325219,0.156835946076494
,incomeTaxExpense,20820000.0,1024000.0,6068000.0,12899000.0,-7954000.0,-6106000.0,9277000.0,5436000.0,-14662000.0,-16263000.0,-5415000.0,-10449000.0,-59000.0
,netIncome,-772000.0,-24622000.0,13198000.0,11568000.0,-5593000.0,11116000.0,-46151000.0,-1593000.0,86241000.0,-43904000.0,-260000.0,-19334000.0,29170000.0
,netIncomeRatio,-0.000868427594849279,-0.0310754357401588,0.0140101695275097,0.0133982862980285,-0.00811750277574183,0.0153035586693779,-0.0715936732110502,-0.00263436414751116,0.157349968253042,-0.108743789289093,-0.00065317114591341,-0.0630861095702679,0.160112852939885
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
