Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,53000000.0,52000000.0,79000000.0,76000000.0,46000000.0
Short-term investments,0000000.0,0000000.0,0000000.0,0000000.0,9000000.0
Cash and short-term investments,0000000.0,0000000.0,0000000.0,0000000.0,9000000.0
Receivables,2000000.0,3000000.0,3000000.0,4000000.0,4000000.0
Inventories,2000000.0,4000000.0,6000000.0,6000000.0,4000000.0
Total current assets,78000000.0,107000000.0,74000000.0,79000000.0,80000000.0
Property, Plant & Equipment Net,3000000.0,4000000.0,3000000.0,4000000.0,2000000.0
Goodwill and Intangible Assets,42000000,76000000,39000000,41000000,48000000
Long-term investments,,,,,
Tax assets,32000000.0,27000000.0,000000.0,000000.0,000000.0
Total non-current assets,53000000.0,54000000.0,61000000.0,68000000.0,66000000.0
Total assets,141000000.0,175000000.0,169000000.0,194000000.0,172000000.0
Payables,3000000.0,3000000.0,1000000.0,3000000.0,4000000.0
Short-term debt,,,,,
Total current liabilities,52000000.0,61000000.0,60000000.0,77000000.0,68000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,39000000.0,44000000.0,50000000.0,55000000.0,60000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,53000000.0,54000000.0,61000000.0,68000000.0,66000000.0
Total liabilities,104000000.0,116000000.0,121000000.0,145000000.0,134000000.0
Other comprehensive income,000000.0,000000.0,000000.0,000000.0,-1000000.0
Retained earnings (deficit),29000000.0,54000000.0,48000000.0,35000000.0,31000000.0
Total shareholders equity,37000000.0,59000000.0,48000000.0,49000000.0,37000000.0
Investments,,,,,
Net Debt,-53000000,-52000000,-79000000,-76000000,-46000000
Other Assets,5000000,7000000,36000000,50000000,47000000
Other Liabilities,14000000,11000000,11000000,13000000,6000000
