date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY
,revenue,5527100000.0,5366800000.0,5191200000.0,4607471000.0,3789925000.0,3582395000.0,3549494000.0,3238128000.0,2993489000.0,2797089000.0,2386112000.0,2049668000.0,2306371000.0,2102049000.0,1700734000.0,1453731000.0,969764000.0,657356000.0,83900000.0,627030000.0,586506000.0,503813000.0,407300000.0,389200000.0,298200000.0,225700000.0
,costOfRevenue,1984100000.0,1939700000.0,1911700000.0,1742675000.0,1457515000.0,1417749000.0,1447595000.0,1355200000.0,1321772000.0,1281525000.0,1110986000.0,1006530000.0,1118083000.0,1043654000.0,839409000.0,727324000.0,484719000.0,311218000.0,42300000.0,290711000.0,277536000.0,222691000.0,180800000.0,183800000.0,133400000.0,101800000.0
,grossProfit,3543000000.0,3427100000.0,3279500000.0,2864796000.0,2332410000.0,2164646000.0,2101899000.0,1882928000.0,1671717000.0,1515564000.0,1275126000.0,1043138000.0,1188288000.0,1058395000.0,861325000.0,726407000.0,485045000.0,346138000.0,41600000.0,336319000.0,308970000.0,281122000.0,226500000.0,205400000.0,164800000.0,123900000.0
,grossProfitRatio,0.64102332145248,0.638574196914362,0.631742179072276,0.6217719004634,0.615423788069685,0.60424548381739,0.592168630232929,0.581486587312175,0.558451024874319,0.541836173250118,0.534394864951855,0.508930226748917,0.51521979768216,0.503506340718033,0.506443100449571,0.499684604648315,0.500168082131323,0.526560950230925,0.495828367103695,0.536368275840071,0.526797679819132,0.557988777582158,0.556101153940584,0.527749229188078,0.552649228705567,0.548958794860434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2111900000.0,1928700000.0,1883100000.0,1654552000.0,1277847000.0,1136728000.0,1102426000.0,1040567000.0,914130000.0,855025000.0,760832000.0,647742000.0,702127000.0,620041000.0,523672000.0,461508000.0,313743000.0,238038000.0,37000000.0,221490000.0,210542000.0,170628000.0,132500000.0,124900000.0,92500000.0,68700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2900000.0,-5100000.0,0.0,5045000.0,-1481000.0,58652000.0,620000.0,-192000.0,-2338000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
