date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,revenue,66088000.0,41048000.0,39363000.0,28433000.0,13075000.0,3602000.0,20074000.0,31428000.0,41694000.0,90875000.0,107979000.0,257380000.0,252259000.0,310043000.0,244215000.0,93829000.0
,costOfRevenue,37435000.0,29414000.0,27349000.0,21450000.0,12264000.0,1961000.0,7790000.0,13212000.0,9475000.0,7051000.0,42540000.0,169490000.0,246540000.0,71681000.0,91410000.0,33757000.0
,grossProfit,28653000.0,11634000.0,12014000.0,6983000.0,811000.0,1641000.0,12284000.0,18216000.0,32219000.0,83824000.0,65439000.0,87890000.0,5719000.0,238362000.0,152805000.0,60072000.0
,grossProfitRatio,0.433558285921801,0.283424283765348,0.305210476843736,0.245594907325994,0.0620267686424474,0.455580233203776,0.611935837401614,0.579610538373425,0.772749076605747,0.922409903713893,0.606034506709638,0.341479524438573,0.0226711435469101,0.768803036998094,0.625698667158037,0.64022850078334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,12407000.0,15523000.0,11312000.0,5272000.0,4872000.0,3090000.0,4656000.0,9506000.0,29643000.0,30995000.0,39226000.0,31473000.0,22996000.0,168905000.0,23818000.0,6656000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3290000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,180000.0,1120000.0,-5000.0,20000.0,-6000.0,-342000.0,-1593000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
