Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,1504000.0,1461000.0,4439000.0,5548000.0,1839000.0,1854000.0
Stock-based compensation,2726000.0,1174000.0,1301000.0,38193000.0,356000.0,575000.0
Operating Cash Flow,8010000.0,-11640000.0,-72970000.0,-155518000.0,-56456000.0,11212000.0
Capital Expenditure,-89000.0,-298000.0,-9301000.0,-44952000.0,-1441000.0,-3000.0
Acquisitions and disposals,-3257000.0,-2636000.0,3186000.0,-46427000.0,-7238000.0,0.0
Investment purchases and sales,0.0,0.0,1000000.0,39371000.0,-36206000.0,5672000.0
Investing Cash flow,-3764000.0,-3286000.0,-13117000.0,-52008000.0,-44885000.0,5669000.0
Issuance (repayment) of debt,-1585000.0,2524000.0,4376000.0,119139000.0,89217000.0,-33619000.0
Issuance (buybacks) of shares,0.0,5760000.0,5049000.0,62029000.0,167885000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-3730000.0,5796000.0,-66011000.0,133136000.0,257342000.0,-33599000.0
Effect of forex changes on cash,453000.0,-477000.0,20000.0,-26000.0,-492000.0,-74000.0
Net cash flow / Change in cash,969000.0,-9607000.0,-152078000.0,-74416000.0,155509000.0,-16792000.0
Free Cash Flow,7921000.0,-11938000.0,-82271000.0,-200470000.0,-57897000.0,11209000.0
Net Cash/Marketcap,,,,,,
