Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,2000000.0,5000000.0,5000000.0,0000000.0,1000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Inventories,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0
Total current assets,9000000.0,9000000.0,10000000.0,6000000.0,8000000.0
Property Plant & Equipment Net,6000000.0,6000000.0,6000000.0,5000000.0,7000000.0
Goodwill and Intangible Assets,2000000,2000000,2000000,0,1000000
Long-term investments,000000.0,1000000.0,1000000.0,0000000.0,0000000.0
Tax assets,,,,,
Total non-current assets,1000000.0,1000000.0,1000000.0,000000.0,000000.0
Total assets,13000000.0,18000000.0,17000000.0,8000000.0,11000000.0
Payables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Short-term debt,000000.0,0000000.0,000000.0,000000.0,000000.0
Total current liabilities,8000000.0,1000000.0,0000000.0,1000000.0,1000000.0
Long-term debt,1000000.0,1000000.0,1000000.0,000000.0,000000.0
Total debt,1000000.0,1000000.0,1000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,1000000.0,1000000.0,000000.0,000000.0
Total liabilities,9000000.0,2000000.0,1000000.0,1000000.0,1000000.0
Other comprehensive income,000000.0,000000.0,000000.0,000000.0,-0000000.0
Retained earnings (deficit),-54000000.0,-35000000.0,-26000000.0,-19000000.0,-12000000.0
Total shareholders equity,4000000.0,16000000.0,17000000.0,8000000.0,10000000.0
Investments,000000.0,1000000.0,1000000.0,0000000.0,0000000.0
Net Debt,-1000000,-4000000,-4000000,0,-1000000
Other Assets,0,0,0,0,0
Other Liabilities,8000000,0,0,0,0
