date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,2000-01-02_FY,1999-01-03_FY
,revenue,694155000.0,973410000.0,851794000.0,509808000.0,403204000.0,177042000.0,55172000.0,38800000.0,11000000.0,35600000.0,24600000.0,26200000.0,24300000.0,6700000.0,29872000.0,18200000.0,17600000.0,4300000.0,1500000.0,34900000.0,59044000.0,54700000.0,92300000.0
,costOfRevenue,418967000.0,578512000.0,514232000.0,343741000.0,290332000.0,120869000.0,31915000.0,19500000.0,1700000.0,0.0,0.0,0.0,28700000.0,8224000.0,10316000.0,10000000.0,10200000.0,2700000.0,1000000.0,0.0,0.0,0.0,0.0
,grossProfit,275188000.0,394898000.0,337562000.0,166067000.0,112872000.0,56173000.0,23257000.0,19300000.0,9300000.0,35600000.0,24600000.0,26200000.0,-4400000.0,-1524000.0,19556000.0,8200000.0,5500000.0,1200000.0,500000.0,0.0,59044000.0,0.0,0.0
,grossProfitRatio,0.396435954505838,0.405685168633977,0.396295348405835,0.325744201738694,0.279937699030764,0.317286293647835,0.421536286522149,0.497422680412371,0.845454545454545,1.0,1.0,1.0,-0.181069958847737,-0.227462686567164,0.654659882163899,0.450549450549451,0.3125,0.27906976744186,0.333333333333333,0.0,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,179412000.0,0.0,0.0,0.0,0.0,0.0,22566000.0,19300000.0,10200000.0,9500000.0,11300000.0,14200000.0,15300000.0,17800000.0,0.0,28600000.0,16400000.0,6900000.0,8000000.0,9200000.0,9025000.0,7800000.0,14600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,869000.0,90000.0,-894000.0,14890000.0,415000.0,0.0,28092000.0,6122000.0,-250000.0,-951000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,304150000.0,344374000.0,279519000.0,146225000.0,98132000.0,49943000.0,47208000.0,4200000.0,16300000.0,45900000.0,65400000.0,27200000.0,64300000.0,17900000.0,-14643000.0,24700000.0,20300000.0,5000000.0,16900000.0,36600000.0,11935000.0,9700000.0,16400000.0
