Date,2018-12-31,2017-12-31,2016-12-31
Revenue,724000.0,90000.0,316000.0
Revenue Growth,7.04444444444444,-0.715189873417722,
Cost of Revenue,1033000.0,160000.0,115000.0
Gross Profit,-309000.0,-70000.0,201000.0
R&D Expenses,22353000.0,16551000.0,16028000.0
SG&A Expense,4619000.0,4483000.0,4432000.0
Operating Expenses,26972000.0,21034000.0,20460000.0
Operating Income,-27281000.0,-21104000.0,-20259000.0
Interest Expense,392000.0,1358000.0,2990000.0
Earnings before Tax,-29518000.0,-18722000.0,-13943000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,-37000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-29518000.0,-18722000.0,-13943000.0
Preferred Dividends,0.0,3211000.0,12290000.0
Net Income Com,-29518000.0,-21933000.0,-26233000.0
EPS,-5.65,-19.9,-25.27
EPS Diluted,-5.65,-19.9,-25.27
Weighted Average Shs Out,11475749.0,11475000.0,11475000.0
Weighted Average Shs Out (Dil),5223635.0,1101937.0,1038141.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,-0.4268,-0.7778,0.6361
EBITDA Margin,-39.921,-190.644,-34.098
EBIT Margin,-40.2293,-192.9333,-34.6614
Profit Margin,-40.771,-243.7,-83.016
Free Cash Flow margin,-35.2362,-238.3889,-64.9146
EBITDA,-28903000.0,-17158000.0,-10775000.0
EBIT,-29126000.0,-17364000.0,-10953000.0
Consolidated Income,-29518000.0,-18759000.0,-13943000.0
Earnings Before Tax Margin,-40.7707,-208.0222,-44.1234
Net Profit Margin,-40.7707,-208.0222,-44.1234
