date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,9767042000.0,10454343000.0,9951630000.0,9867208000.0,9731779000.0,9624299000.0,9197099000.0,8843168000.0,8365468000.0,7871274000.0,6880844000.0,6131709000.0,6034776000.0,8336933000.0,7972074000.0,7884842000.0,7394937000.0,7034215000.0,7071015000.0,6337357000.0,6052476000.0,3350800000.0,1603700000.0,536000000.0,376600000.0
,costOfRevenue,8343397000.0,8933326000.0,8505505000.0,8409532000.0,8302505000.0,8209687000.0,7831199000.0,7541561000.0,7130315000.0,6662155000.0,5766166000.0,5087341000.0,5049237000.0,7045348000.0,6740492000.0,6673584000.0,6257757000.0,5960524000.0,5980085000.0,5362623000.0,5187289000.0,2896400000.0,1396300000.0,471300000.0,331000000.0
,grossProfit,1423645000.0,1521017000.0,1446125000.0,1457676000.0,1429274000.0,1414612000.0,1365900000.0,1301607000.0,1235153000.0,1209119000.0,1114678000.0,1044368000.0,985539000.0,1291585000.0,1231582000.0,1211258000.0,1137180000.0,1073691000.0,1090930000.0,974734000.0,865187000.0,454400000.0,207400000.0,64700000.0,45600000.0
,grossProfitRatio,0.145760098093159,0.145491400081287,0.145315390544062,0.147729327282854,0.14686667257857,0.146983380296061,0.148514221712738,0.147187862992086,0.147649001825122,0.153611600866645,0.161997278240867,0.170322498996609,0.163309955497934,0.154923279340256,0.154487025584559,0.153618550631706,0.153778186345604,0.152638354102057,0.154281952449542,0.153807651991201,0.142947613505613,0.135609406708846,0.129325933778138,0.120708955223881,0.121083377588954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,986480000.0,1038543000.0,1082191000.0,1086210000.0,1049182000.0,1048935000.0,1009996000.0,946516000.0,898677000.0,952436000.0,896697000.0,843794000.0,815083000.0,967706000.0,939825000.0,939177000.0,898215000.0,855361000.0,847195000.0,747656000.0,633356000.0,326900000.0,150100000.0,48500000.0,0.0
,SellingAndMarketingExpenses,42186000.0,60831000.0,63134000.0,61563000.0,61674000.0,61630000.0,57437000.0,56609000.0,50349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,97000.0,-6589000.0,106000.0,-14522000.0,125000.0,99000.0,97000.0,-28143000.0,-19625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1119689000.0,1192543000.0,1238948000.0,1236717000.0,1188302000.0,1179364000.0,1125693000.0,1057132000.0,994311000.0,993120000.0,931807000.0,879370000.0,846763000.0,995012000.0,963234000.0,960474000.0,914976000.0,866973000.0,855723000.0,773445000.0,656070000.0,338600000.0,154700000.0,49800000.0,0.0
,costAndExpenses,9463086000.0,10125869000.0,9744453000.0,9646249000.0,9490807000.0,9389051000.0,8956892000.0,8598693000.0,8124626000.0,7655275000.0,6697973000.0,5966711000.0,5896000000.0,8040360000.0,7703726000.0,7634058000.0,7172733000.0,6827497000.0,6835808000.0,6136068000.0,5843359000.0,3235000000.0,1551000000.0,521100000.0,365800000.0
,interestExpense,66239000.0,101870000.0,100501000.0,83800000.0,70247000.0,62569000.0,59183000.0,63923000.0,63979000.0,87045000.0,91793000.0,111455000.0,92693000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,91023000.0,93169000.0,93623000.0,88944000.0,77446000.0,68799000.0,58260000.0,54007000.0,45285000.0,40684000.0,35110000.0,35576000.0,31680000.0,27306000.0,23409000.0,21297000.0,16761000.0,11612000.0,8528000.0,25790000.0,22714000.0,11700000.0,4600000.0,1300000.0,1100000.0
,EBITDA,394979000.0,421643000.0,300800000.0,309903000.0,318418000.0,304047000.0,298467000.0,298482000.0,286127000.0,256683000.0,217981000.0,200574000.0,170456000.0,323879000.0,291757000.0,272081000.0,238965000.0,218330000.0,243735000.0,227079000.0,231831000.0,127500000.0,57300000.0,16200000.0,11900000.0
,EBITDARatio,0.0404399817262995,0.0403318506002721,0.030226204149471,0.0314073646770191,0.0327194031019406,0.0315915995544195,0.0324522982736187,0.0337528360877007,0.034203346423655,0.0326100959006128,0.031679398631912,0.0327109456759934,0.0282456217099027,0.0388486989160162,0.0365973772947918,0.034506842369194,0.0323146769201685,0.0310382892760599,0.034469591706424,0.0358318144298956,0.0383034976099038,0.0380506147785603,0.0357298746648376,0.0302238805970149,0.0315985130111524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,303956000.0,328474000.0,207177000.0,220959000.0,240972000.0,235248000.0,240207000.0,244475000.0,240842000.0,215999000.0,182871000.0,164998000.0,138776000.0,296573000.0,268348000.0,250784000.0,222204000.0,206718000.0,235207000.0,201289000.0,209117000.0,115800000.0,52700000.0,14900000.0,10800000.0
,operatingIncomeRatio,0.0311205787791227,0.0314198606263445,0.0208183985939992,0.0223932646398049,0.0247613514445817,0.0244431308711419,0.026117692111393,0.027645635591227,0.0287900210723417,0.0274414281601682,0.0265768269125125,0.0269089743169482,0.0229960482377474,0.0355733937168501,0.0336610021432315,0.0318058370732096,0.0300481261706489,0.0293875009507102,0.0332635413727732,0.0317622945969432,0.0345506533194018,0.034558911304763,0.0328615077632974,0.0277985074626866,0.0286776420605417
,totalOtherIncomeExpensesNet,-269920000.0,-24481000.0,-28946000.0,-26652000.0,-12872000.0,-25034000.0,-16622000.0,-48889000.0,-32762000.0,-2925000.0,-12657000.0,-31184000.0,-811058000.0,73000.0,-597000.0,54000.0,49000.0,-13840000.0,3381000.0,124000.0,107000.0,1300000.0,400000.0,300000.0,600000.0
,incomeBeforeTax,-34764000.0,199645000.0,75312000.0,108124000.0,155212000.0,145156000.0,161727000.0,129021000.0,141233000.0,126029000.0,78421000.0,22359000.0,-764975000.0,189213000.0,165357000.0,164181000.0,152569000.0,134045000.0,175330000.0,130044000.0,119872000.0,72900000.0,29700000.0,5900000.0,4900000.0
,incomeBeforeTaxRatio,-0.0035593171402355,0.019096848075484,0.00756780547508298,0.0109579123091355,0.0159489852780257,0.0150822413144064,0.0175845666117109,0.0145899071463982,0.0168828570021426,0.0160112581521111,0.0113970030420687,0.00364645484643841,-0.126761125847919,0.0226957563410909,0.0207420302420675,0.0208223576325309,0.0206315483147456,0.0190561420144252,0.0247955915805581,0.0205202263341011,0.0198054482165646,0.0217559985675063,0.0185196732555964,0.0110074626865672,0.0130111524163569
,incomeTaxExpense,15900000.0,55108000.0,22922000.0,13971000.0,60696000.0,57065000.0,63168000.0,44343000.0,49972000.0,48382000.0,-17504000.0,-33251000.0,-130848000.0,74377000.0,66791000.0,62390000.0,56858000.0,46210000.0,66821000.0,50715000.0,45700000.0,28300000.0,11100000.0,2200000.0,1900000.0
,netIncome,-51385000.0,144137000.0,51650000.0,92983000.0,93193000.0,86311000.0,97217000.0,81618000.0,89101000.0,76254000.0,89929000.0,31548000.0,-685927000.0,95502000.0,81117000.0,91861000.0,86071000.0,71560000.0,106564000.0,79329000.0,74172000.0,44600000.0,18600000.0,3700000.0,3000000.0
,netIncomeRatio,-0.00526106061589579,0.0137872843850637,0.00519010453563888,0.00942343568717716,0.00957615252052066,0.00896802977546728,0.0105703983397373,0.00922949784511614,0.0106510478553023,0.00968763125257741,0.0130694722914805,0.00514505825374296,-0.113662379514998,0.0114552917721661,0.0101751438835114,0.0116503285671419,0.0116391796170813,0.0101731323253554,0.015070537963786,0.0125176788998947,0.0122548193499652,0.0133102542676376,0.0115981792105755,0.00690298507462687,0.0079660116834838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.19455551422726,3.35,1.21,2.11,2.04,1.71,1.86,1.54,1.64,1.44,1.7,0.71,-17.0,2.25,1.92,2.2,2.08,1.75,2.55,1.96,1.74,1.41,0.81,0.265,0.24
,EPSDiluted,-1.19455551422726,3.3,1.2,2.09,2.03,1.7,1.84,1.53,1.53,1.29,1.49,0.62,-17.0,2.13,1.85,2.12,2.0,1.69,2.47,1.91,1.69,1.27,0.74,0.265,0.24
,weightedAverageShsOut,41874000.0,43016000.0,42708000.0,43997000.0,45637000.0,50489000.0,52065000.0,52556000.0,53550000.0,52358000.0,52214000.0,43836000.0,40356000.0,42479000.0,42336000.0,41817000.0,41375000.0,40920000.0,41728000.0,40541000.0,42518000.0,31744000.0,22852000.0,13898000.0,12500000.0
,weightedAverageShsOutDil,42483000.0,43710000.0,42950000.0,44358000.0,45948000.0,50883000.0,52563000.0,52941000.0,60406000.0,65464000.0,65794000.0,55832000.0,40356000.0,46941000.0,46265000.0,45533000.0,45217000.0,42421000.0,43158000.0,41609000.0,43826000.0,35248000.0,24970000.0,13898000.0,12500000.0
