date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1999-01-02_FY,1997-12-27_FY,1996-12-28_FY,1995-12-30_FY,1994-12-31_FY
,revenue,0.0,122286000000.0,121162000000.0,122662000000.0,115337000000.0,109830000000.0,108465000000.0,98375000000.0,96751000000.0,90374000000.0,82189000000.0,76733000000.0,76000000000.0,70235000000.0,66111000000.0,60553000000.0,56434000000.0,53791000000.0,51760000000.0,50098000000.0,49000000000.0,45352000000.0,2160000000.0,28203000000.0,26567000000.0,25171000000.0,23938000000.0,22959100000.0
,costOfRevenue,101597000000.0,95294000000.0,94894000000.0,95662000000.0,89502000000.0,85496000000.0,85512000000.0,78138000000.0,76858000000.0,71494000000.0,63927000000.0,58958000000.0,58564000000.0,53779000000.0,50115000000.0,45565000000.0,42140000000.0,39637000000.0,37810000000.0,36398000000.0,35806000000.0,33331000000.0,1651000000.0,21523000000.0,19996000000.0,19041000000.0,18098000000.0,17389600000.0
,grossProfit,-101597000000.0,26992000000.0,26268000000.0,27000000000.0,25835000000.0,24334000000.0,22953000000.0,20237000000.0,19893000000.0,18880000000.0,18262000000.0,17775000000.0,17436000000.0,16456000000.0,15996000000.0,14988000000.0,14294000000.0,14154000000.0,13950000000.0,13700000000.0,13194000000.0,12021000000.0,509000000.0,6680000000.0,6571000000.0,6129000000.0,5840000000.0,5569500000.0
,grossProfitRatio,0.0,0.220728456241925,0.216800647067562,0.220117069671129,0.223995768920641,0.221560593644724,0.21161665053243,0.205712833545108,0.205610277929944,0.208909642153717,0.222195184270401,0.231647400727197,0.229421052631579,0.234299138606108,0.24195670917094,0.247518702624147,0.253287025551972,0.263129519808146,0.26951313755796,0.273464010539343,0.269265306122449,0.265059975304286,0.235648148148148,0.236854235365032,0.247336921745022,0.243494497636169,0.243963572562453,0.242583550748941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,24500000000.0,22040000000.0,21189000000.0,21952000000.0,20043000000.0,18669000000.0,17868000000.0,15809000000.0,15477000000.0,15964000000.0,14462000000.0,14046000000.0,13543000000.0,12799000000.0,12488000000.0,11688000000.0,11291000000.0,11007000000.0,10274000000.0,10133000000.0,9797000000.0,8896000000.0,415000000.0,5270000000.0,5192000000.0,4918000000.0,4706000000.0,4527500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
